article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
"Last Haitian migrants removed from Del Rio encampment, homeland security chief says",https://news.google.com/articles/CAIiEJ0TH_Wh3whI_YJtRbTpjq0qFggEKg4IACoGCAowl6p7MN-zCTCtvxU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Guardian,https://news.google.com/publications/CAAqBggKMJeqezDfswk?hl=en-US&gl=US&ceid=US%3Aen,2021-09-24T22:55:04Z,1.0,False
Biden blasts Border Patrol on migrant treatment,https://news.google.com/articles/CCAiC29PN3NKWlMtYjA0mAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,ABC News,,2021-09-24T15:15:17Z,1.1,False
Photographer behind viral images of Border Patrol agents on horseback: 'I've never seen them whip anyone',https://news.google.com/articles/CBMiXGh0dHBzOi8vd3d3LmZveG5ld3MuY29tL21lZGlhL3Bob3RvZ3JhcGhlci1pbWFnZXMtaG9yc2ViYWNrLWJvcmRlci1wYXRyb2wtYWdlbnRzLXdoaXAtYW55b25l0gFgaHR0cHM6Ly93d3cuZm94bmV3cy5jb20vbWVkaWEvcGhvdG9ncmFwaGVyLWltYWdlcy1ob3JzZWJhY2stYm9yZGVyLXBhdHJvbC1hZ2VudHMtd2hpcC1hbnlvbmUuYW1w?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,,2021-09-24T17:41:51Z,1.2,False
Texas Officials: Only 225 Migrants Remain In Border Town Of Del Rio,https://news.google.com/articles/CAIiEPRYna3S_kB6avAFijPNZnoqGQgEKhAIACoHCAow5-qFCzCZnYMDMJCHiQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CBS Dallas / Fort Worth,https://news.google.com/publications/CAAqBwgKMOfqhQswmZ2DAw?hl=en-US&gl=US&ceid=US%3Aen,2021-09-24T15:39:19Z,1.3,True
"In Mexico, we've seen destitute Haitian families heading north for weeks. Why was US unprepared?",https://news.google.com/articles/CAIiEGVXE2eyehFKs6Zb5ugq-q4qGQgEKhAIACoHCAowjsP7CjCSpPQCMM_b5QU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,USA TODAY,https://news.google.com/publications/CAAqBwgKMI7D-wowkqT0Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-09-24T20:49:18Z,1.4,True
"Biden likely won't shield Trump records from Jan. 6 investigators, White House says",https://news.google.com/articles/CBMid2h0dHBzOi8vd3d3Lm5iY25ld3MuY29tL3BvbGl0aWNzL3BvbGl0aWNzLW5ld3MvYmlkZW4td2lsbC1hbGxvdy1qYW4tNi1pbnZlc3RpZ2F0b3JzLWFjY2Vzcy10cnVtcC1yZWNvcmRzLXdoaXRlLW4xMjgwMDU50gEsaHR0cHM6Ly93d3cubmJjbmV3cy5jb20vbmV3cy9hbXAvbmNuYTEyODAwNTk?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NBC News,,2021-09-24T21:10:00Z,2.0,False
Trump World 'Furious' As House Jan. 6 Committee Issues Subpoenas,https://news.google.com/articles/CCAiC0VEamhkbGJFSFhZmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,MSNBC,,2021-09-24T05:15:00Z,2.1,False
"‘Miss me yet?’ As bumbling Biden makes mess of America, Trump will look like the messiah come 2024",https://news.google.com/articles/CAIiEBqjr6endYQ9RcZ5sd_ZwC8qGAgEKg8IACoHCAownP3cAjDQkhwwm421Bg?hl=en-US&gl=US&ceid=US%3Aen,Headlines,RT,https://news.google.com/publications/CAAqBwgKMJz93AIw0JIc?hl=en-US&gl=US&ceid=US%3Aen,2021-09-24T16:59:44Z,2.2,True
Biden decides it would be inappropriate to assert executive privilege in January 6 investigation,https://news.google.com/articles/CAIiEMYFgMNAt6MyzvSIvOloHAUqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-09-24T22:44:43Z,2.3,False
Analysis | Biden saves his most ardent diplomacy for rallying Democrats,https://news.google.com/articles/CBMibGh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9wb2xpdGljcy8yMDIxLzA5LzIzL2JpZGVuLXNhdmVzLWhpcy1tb3N0LWFyZGVudC1kaXBsb21hY3ktcmFsbHlpbmctZGVtb2NyYXRzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Washington Post,,2021-09-23T16:04:26Z,2.4,False
Huawei CFO Meng Wanzhou to be released after agreement with U.S. in wire fraud case,https://news.google.com/articles/CAIiEHXD94Fg7MzwaYDbkJfhLioqGQgEKhAIACoHCAow2Nb3CjDivdcCMMPf7gU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNBC,https://news.google.com/publications/CAAqBwgKMNjW9wow4r3XAg?hl=en-US&gl=US&ceid=US%3Aen,2021-09-24T22:20:29Z,3.0,False
"Meng Wanzhou, Huawei CFO, speaks after being released amid US plea deal",https://news.google.com/articles/CCAiC0J0WVlHY295V1g0mAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Global News,,2021-09-24T22:21:20Z,3.1,False
Huawei's Meng Wanzhou flies back to China after deal with US,https://news.google.com/articles/CBMiMWh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC11cy1jYW5hZGEtNTg2ODI5OTjSATVodHRwczovL3d3dy5iYmMuY29tL25ld3Mvd29ybGQtdXMtY2FuYWRhLTU4NjgyOTk4LmFtcA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,BBC News,,2021-09-25T00:53:05Z,3.2,False
KINSELLA: Will Huawei CFO's release prompt China to free Canada's two Michaels?,https://news.google.com/articles/CBMidWh0dHBzOi8vdG9yb250b3N1bi5jb20vb3Bpbmlvbi9jb2x1bW5pc3RzL2tpbnNlbGxhLXdpbGwtaHVhd2VpLWNmb3MtcmVsZWFzZS1wcm9tcHQtY2hpbmEtdG8tZnJlZS1jYW5hZGFzLXR3by1taWNoYWVsc9IBowFodHRwczovL3Rvcm9udG9zdW4uY29tL29waW5pb24vY29sdW1uaXN0cy9raW5zZWxsYS13aWxsLWh1YXdlaS1jZm9zLXJlbGVhc2UtcHJvbXB0LWNoaW5hLXRvLWZyZWUtY2FuYWRhcy10d28tbWljaGFlbHMvd2NtLzllOWVhOGEzLTE0MDctNGM0OS05MTU0LTI4Yzk1NGFjYzJmNy9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Toronto Sun,,2021-09-24T20:05:08Z,3.3,True
EDITORIAL: A spark of hope for the two Michaels?,https://news.google.com/articles/CBMiWGh0dHBzOi8vdG9yb250b3N1bi5jb20vb3Bpbmlvbi9lZGl0b3JpYWxzL2VkaXRvcmlhbC1hLXNwYXJrLW9mLWhvcGUtZm9yLXRoZS10d28tbWljaGFlbHPSAQA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Toronto Sun,,2021-09-24T22:08:57Z,3.4,True
Biden says he supports taxing billionaires' investment gains annually | TheHill,https://news.google.com/articles/CBMibmh0dHBzOi8vdGhlaGlsbC5jb20vcG9saWN5L2ZpbmFuY2UvNTczODQyLWJpZGVuLXNheXMtaGUtc3VwcG9ydHMtdGF4aW5nLWJpbGxpb25haXJlcy1pbnZlc3RtZW50LWdhaW5zLWFubnVhbGx50gFyaHR0cHM6Ly90aGVoaWxsLmNvbS9wb2xpY3kvZmluYW5jZS81NzM4NDItYmlkZW4tc2F5cy1oZS1zdXBwb3J0cy10YXhpbmctYmlsbGlvbmFpcmVzLWludmVzdG1lbnQtZ2FpbnMtYW5udWFsbHk_YW1w?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Hill,,2021-09-24T17:48:50Z,4.0,False
Biden may owe up to $500K in back taxes,https://news.google.com/articles/CAIiEMXREDC7zhDxx0XwONjAUhQqGQgEKhAIACoHCAowwL2ICzCckocDMMaPqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-09-24T00:36:31Z,4.1,False
Valley banks have questions about Biden's proposal of more bank reporting to the IRS,https://news.google.com/articles/CBMiamh0dHBzOi8vd3d3Lndoc3YuY29tLzIwMjEvMDkvMjQvdmFsbGV5LWJhbmtzLWhhdmUtcXVlc3Rpb25zLWFib3V0LWJpZGVucy1wcm9wb3NhbC1tb3JlLWJhbmstcmVwb3J0aW5nLWlycy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,WHSV,,2021-09-24T20:27:00Z,4.2,False
