article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
The $1.2 trillion bipartisan infrastructure bill passes the Senate,Unavailable,News,,Unavailable,,1.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,2.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,3.0,False,False
Florida doctors are exhausted and angry as the state's COVID-19 surge unleashes pandemonium inside hospitals,Unavailable,News,Healthcare Insider,Unavailable,5 hours ago,4.0,False,False
COVID-19: Keep up with the latest safety and vaccine guidance,Unavailable,News,,Unavailable,LIVE,5.0,False,False
‘This is really scary’: Kids struggle with long Covid,Unavailable,News,The New York Times,Unavailable,Yesterday,6.0,False,False
"The Delta variant is sending more children to the hospital. Are they sicker, too?",Unavailable,News,The New York Times,Unavailable,Yesterday,7.0,False,False
"COVID-19 vaccines are extremely effective at preventing serious illness and deaths, trials show",Unavailable,News,,Unavailable,LIVE,8.0,False,False
The Black reporter who exposed a lie about the atom bomb,Unavailable,News,The New York Times,Unavailable,Yesterday,9.0,False,False
Belarusian president Alexander Lukashenko dismisses western sanctions against the country,Unavailable,News,,Unavailable,Last night,10.0,False,False
Tropical storm threatens to form in Caribbean near Antilles,Unavailable,News,Bloomberg Quicktake,Unavailable,This afternoon,11.0,False,False
‘This is not sustainable’: California hospitals filling again as Delta variant rages,Unavailable,News,Los Angeles Times,Unavailable,This afternoon,12.0,False,False
Andrew Cuomo is resigning as governor of New York amid sexual harassment allegations,Unavailable,News,,Unavailable,Earlier today,13.0,False,False
A giant puppet is bringing attention to the urgent needs of young refugees,Unavailable,News,Time Out London,Unavailable,Yesterday,14.0,False,False
"Meet Kwek Yu Xuan, the world's tiniest baby at birth",Unavailable,News,NewsBytes,Unavailable,This morning,15.0,False,False
Wildfires burn through forests and villages in parts of Turkey and Greece,Unavailable,News,,Unavailable,LIVE,16.0,False,False
Northern California kelp forest shows signs of recovery after sea urchin removal,Unavailable,News,San Francisco Chronicle,Unavailable,This evening,17.0,False,False
"Disney World finally releases prices for its new Galactic Starcruiser Star Wars hotel, and it's out-of-this-world expensive",Unavailable,News,SFGATE,Unavailable,Yesterday,18.0,False,False
