article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,1.0,False,False
When exactly should you wear a mask? Here’s what experts say,Unavailable,News,The Boston Globe,Unavailable,3 hours ago,2.0,False,False
"Stories of anti-vaccine ‘regret and remorse’ are popping up all over the US, as former skeptics urge others to get their COVID-19 shot",Unavailable,News,Healthcare Insider,Unavailable,15 minutes ago,3.0,False,False
I’m a Parkland Shooting Survivor. QAnon Convinced My Dad It Was All a Hoax.,Unavailable,News,VICE News,Unavailable,1 hour ago,4.0,False,False
The Delta variant is the symptom of a bigger threat: vaccine refusal,Unavailable,News,The New York Times,Unavailable,Yesterday,5.0,False,False
"Thousands of mangos are constantly being thrown out. Now this waste is being used to make your wallets, handbags, and shoes.",Unavailable,News,Tech Insider,Unavailable,1 hour ago,6.0,False,False
Police Are Telling ShotSpotter to Alter Evidence From Gunshot-Detecting AI,Unavailable,News,Motherboard,Unavailable,3 hours ago,7.0,False,False
The Northern Hemisphere is burning: where are the “unprecedented” wildfires located?,Unavailable,News,euronews,Unavailable,This morning,8.0,False,False
"145 years after white residents burned this California Chinatown, the city apologizes",Unavailable,News,Los Angeles Times,Unavailable,3 hours ago,9.0,False,False
"Meet BeachBot, a beach rover that uses AI to remove cigarette butts from beaches",Unavailable,News,Business Insider India🇮🇳,Unavailable,4 hours ago,10.0,False,False
Coronavirus: New cases in United States surpass India's once again,Unavailable,News,NewsBytes,Unavailable,5 hours ago,11.0,False,False
California government and health workers must show proof of vaccination or be regularly tested,Unavailable,News,Los Angeles Times,Unavailable,30 minutes ago,12.0,False,False
"Doctors, nurses and medical groups call for mandatory coronavirus vaccinations for health workers",Unavailable,News,The Washington Post,Unavailable,3 hours ago,13.0,False,False
Tunisia's unrest grows amid worst political crisis in a decade,Unavailable,News,Bloomberg Quicktake,Unavailable,1 hour ago,14.0,False,False
Biden nominates Rachael Rollins as US Attorney for Massachusetts,Unavailable,News,The Boston Globe,Unavailable,3 hours ago,15.0,False,False
Kamala Harris is the highest-ranking mom ever in U.S. politics. Here's why that matters,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,16.0,False,False
'Hidden war' sparks growing refugee crisis on Mozambique-Tanzania border,Unavailable,News,The Telegraph,Unavailable,1 hour ago,17.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,18.0,False,False
"TikTok has created viral dances and instant stars, but it's also helping small businesses cash in. Here's how 4 of them successfully leveraged the algorithm.",Unavailable,News,Business Insider Tech,Unavailable,Yesterday,19.0,False,False
Updates on wildfire season in the western US and Canada,Unavailable,News,,Unavailable,LIVE,20.0,False,False
Telehealth leapt forward with COVID-19 — but some were left behind,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,21.0,False,False
Tunisian president dismisses the country’s prime minister and freezes parliament following violent anti-government protests,Unavailable,News,,Unavailable,Last night,22.0,False,False
Atlantic hurricane season continues after June 1 start,Unavailable,News,,Unavailable,LIVE,23.0,False,False
