article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,1.0,False,False
A foil-wrapped home survived the Caldor Fire even as everything around it burned. Here's how,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,2.0,False,False
"Scientists think Covid may never be eradicated, poll finds",Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,3.0,False,False
WHO chief urges a halt to Covid booster shots,Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,4.0,False,False
Slower speed limits can help save the planet,Unavailable,News,Bloomberg Opinion,Unavailable,Yesterday,5.0,False,False
They weren’t born yet when their dads died on 9/11. The loss shaped their lives.,Unavailable,News,The Washington Post,Unavailable,Yesterday,6.0,False,False
"The common cold and COVID-19 are different viruses, scientists and virologists say",Unavailable,News,,Unavailable,Yesterday,7.0,False,False
"California’s COVID hot zone: Hospitals full, ambulances diverted",Unavailable,News,Los Angeles Times,Unavailable,Yesterday,8.0,False,False
"If you never met your co-workers in person, did you even work there?",Unavailable,News,The New York Times,Unavailable,Yesterday,9.0,False,False
"After a disastrous summer of wildfires, California braces for a potentially worse fall",Unavailable,News,Los Angeles Times,Unavailable,1 hour ago,10.0,False,False
"Meatpackers are to blame for rising food prices, White House says",Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,11.0,False,False
"Schools are increasing mental health support this year, but experts fear it’s still not enough",Unavailable,News,The Boston Globe,Unavailable,Yesterday,12.0,False,False
"Afghanistan: “My family is starving, I have to sell my daughter”",Unavailable,News,The Times,Unavailable,This morning,13.0,False,False
"Ivermectin is not authorized for treatment of COVID-19, according to the FDA",Unavailable,News,,Unavailable,LIVE,14.0,False,False
A look into the latest military parade in North Korea,Unavailable,News,Bloomberg Quicktake,Unavailable,Last night,15.0,False,False
How a California climate program lets companies keep polluting,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,16.0,False,False
"Unspoken wedding vows, grandchildren never met and a war that stumbled to an end: How to measure the 20 years since 9/11",Unavailable,News,The Baltimore Sun,Unavailable,Yesterday,17.0,False,False
Firefighters finally tamed the voracious Caldor Fire. Here's how,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,18.0,False,False
