article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
European Union Unveils Climate Plan To Cut Emissions By 55% This Decade,https://news.google.com/articles/CAIiEA5ip8lQQ2FPH2ShGKaDl1UqFwgEKg4IACoGCAow9vBNMK3UCDCFpJYH?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NPR,https://news.google.com/publications/CAAqBggKMPbwTTCt1Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-07-14T15:35:37Z,1.0,False
"Europe Rolls Out Ambitious Climate Change Plan, but Obstacles Loom",https://news.google.com/articles/CAIiEPn3mhrc5eEunZmfiRD0RcYqGAgEKg8IACoHCAowjuuKAzCWrzwwsLGmBg?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-07-14T16:28:56Z,1.1,False
EU unveils sweeping climate change plan,https://news.google.com/articles/CBMiLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1ldXJvcGUtNTc4MzM4MDfSATJodHRwczovL3d3dy5iYmMuY29tL25ld3Mvd29ybGQtZXVyb3BlLTU3ODMzODA3LmFtcA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,BBC News,,2021-07-14T13:13:53Z,1.2,False
Biden wanted a climate alliance with Europe. He's getting a fight.,https://news.google.com/articles/CAIiEG7WojxDejxlvZ2YJ0YhzFIqGQgEKhAIACoHCAow4Zn5CjCu8uACMLTRlgY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,POLITICO,https://news.google.com/publications/CAAqBwgKMOGZ-QowrvLgAg?hl=en-US&gl=US&ceid=US%3Aen,2021-07-13T23:26:47Z,1.3,False
Europe Plans Aggressive New Laws to Phase Out Fossil Fuels,https://news.google.com/articles/CAIiEB0St6JQGEkgTGycVuvxB8EqGAgEKg8IACoHCAowjuuKAzCWrzwwsLGmBg?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-07-14T14:50:04Z,1.4,False
The Bootleg Fire in Oregon is Among More Than 60 Wildfires in the U.S.,https://news.google.com/articles/CAIiEIleXYqTrgzbd9u3XQ4VsBsqFwgEKg8IACoHCAowjuuKAzCWrzwwloEY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-07-14T17:34:43Z,2.0,False
"Oregon wildfire becomes biggest in the nation, burning over 200,000 acres",https://news.google.com/articles/CAIiEGg8XYm1AIxpCTRqcWzY2lwqGQgEKhAIACoHCAowyNj6CjDyiPICMJyFxQU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CBS News,https://news.google.com/publications/CAAqBwgKMMjY-gow8ojyAg?hl=en-US&gl=US&ceid=US%3Aen,2021-07-14T12:56:24Z,2.1,False
Wildfires In The West Are Putting Parched Tribal Lands In Growing Danger,https://news.google.com/articles/CAIiEPi1K0BkdBCXN_P2UDSRJVcqFwgEKg4IACoGCAow9vBNMK3UCDCFpJYH?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NPR,https://news.google.com/publications/CAAqBggKMPbwTTCt1Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-07-14T12:30:23Z,2.2,False
"Oregon bootleg fire, nation's largest, keeps doubling in size",https://news.google.com/articles/CCAiCzlnM1ZGSnRYamNFmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,PBS NewsHour,,2021-07-13T22:45:17Z,2.3,False
Wildfires spread across almost 1M miles of drought-stricken US,https://news.google.com/articles/CAIiEDfX7iOPki1j_EqlO_OkEXQqGQgEKhAIACoHCAowwL2ICzCckocDMP2lqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-07-14T14:37:59Z,2.4,False
Biden to rally Senate Democrats on spending goals after they reach $3.5 trillion budget deal,https://news.google.com/articles/CAIiEG-S7NlVSoQ5ytg9D-5C9VIqGQgEKhAIACoHCAow2Nb3CjDivdcCMKuvhQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNBC,https://news.google.com/publications/CAAqBwgKMNjW9wow4r3XAg?hl=en-US&gl=US&ceid=US%3Aen,2021-07-14T17:40:08Z,3.0,False
Biden delivers speech on voting rights: Live updates,https://news.google.com/articles/CBMibWh0dHBzOi8vd3d3LmNubi5jb20vcG9saXRpY3MvbGl2ZS1uZXdzL2JpZGVuLXNwZWVjaC12b3RpbmctcmlnaHRzLTA3LTEzLTIxL2hfNDcyMDViM2E3MTEzYjUyYTBlMDUwNzJiNGJmNmNlNjTSAVlodHRwczovL2FtcC5jbm4uY29tL2Nubi9wb2xpdGljcy9saXZlLW5ld3MvYmlkZW4tc3BlZWNoLXZvdGluZy1yaWdodHMtMDctMTMtMjEvaW5kZXguaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,,2021-07-13T22:13:00Z,3.1,False
Biden goes after Trump and the 'big lie' in speech on voting rights,https://news.google.com/articles/CAIiEEaLUgP9x0M68dpN1PwFW6QqGQgEKhAIACoHCAownvOTCzCHjqkDMLa6lAc?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Yahoo News,https://news.google.com/publications/CAAqBwgKMJ7zkwswh46pAw?hl=en-US&gl=US&ceid=US%3Aen,2021-07-13T20:38:33Z,3.2,False
How have Joe Biden’s first six months been? Our panelists weigh in,https://news.google.com/articles/CAIiEGimS6zwSToedetOT5iop84qFggEKg4IACoGCAowl6p7MN-zCTC9vBU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Guardian,https://news.google.com/publications/CAAqBggKMJeqezDfswk?hl=en-US&gl=US&ceid=US%3Aen,2021-07-14T16:45:51Z,3.3,True
Biden Voting Rights Speech Was Democracy Bluster,https://news.google.com/articles/CAIiENy000Zr5Oy0cdbuIy__UmkqGQgEKhAIACoHCAow4uzwCjCF3bsCMIrOrwM?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Bloomberg,https://news.google.com/publications/CAAqBwgKMOLs8Aowhd27Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-07-13T22:46:05Z,3.4,True
"Gov. Abbott says Biden, Dems spreading Texas voting bill 'misinformation'",https://news.google.com/articles/CAIiEH0go5muuuSYlDK9BvZlJE0qGAgEKg8IACoHCAowhK-LAjD4ySww-9S0BQ?hl=en-US&gl=US&ceid=US%3Aen,Headlines,New York Post ,https://news.google.com/publications/CAAqBwgKMISviwIw-Mks?hl=en-US&gl=US&ceid=US%3Aen,2021-07-14T11:45:42Z,4.0,False
Why Texas House Democrats left the state,https://news.google.com/articles/CCAiC3h3NWF6R0JkSGEwmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Washington Post,,2021-07-13T19:44:26Z,4.1,False
Here's what is actually in the Texas election bills Democrats keep comparing to Jim Crow,https://news.google.com/articles/CAIiEHDUTbLaYvAk2pDwex9nZP8qGQgEKhAIACoHCAowwL2ICzCckocDMMaPqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-07-13T22:09:45Z,4.2,False
"Letters: Texas Democrats can’t fight, so Greg Abbott should punish them",https://news.google.com/articles/CAIiEFQ14nOIXDupwor2da_QhWEqGQgEKhAIACoHCAowmtmECzC5yIEDMMn2gwY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fort Worth Star-Telegram,https://news.google.com/publications/CAAqBwgKMJrZhAswuciBAw?hl=en-US&gl=US&ceid=US%3Aen,2021-07-14T10:03:34Z,4.3,True
"Voting restrictions should be hard to pass. If that takes a stunt, so be it.",https://news.google.com/articles/CAIiEOEbZHUQOkKN2M_9JBtC-7QqGAgEKg8IACoHCAowjtSUCjC30XQwp469Bg?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Washington Post,https://news.google.com/publications/CAAqBwgKMI7UlAowt9F0?hl=en-US&gl=US&ceid=US%3Aen,2021-07-14T16:21:29Z,4.4,True
Key facts about state Rep. John Thompson’s residency issues,https://news.google.com/articles/CBMiYmh0dHBzOi8vd3d3Lm1wcm5ld3Mub3JnL3N0b3J5LzIwMjEvMDcvMTMva2V5LWZhY3RzLWFib3V0LXN0YXRlLXJlcC1qb2huLXRob21wc29ucy1yZXNpZGVuY3ktaXNzdWVz0gFmaHR0cHM6Ly93d3cubXBybmV3cy5vcmcvYW1wL3N0b3J5LzIwMjEvMDcvMTMva2V5LWZhY3RzLWFib3V0LXN0YXRlLXJlcC1qb2huLXRob21wc29ucy1yZXNpZGVuY3ktaXNzdWVz?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Minnesota Public Radio News,,2021-07-13T22:20:00Z,5.0,False
Rep. John Thompson traffic stop bodycam video,https://news.google.com/articles/CCAiCzd4Vm5rRTBGMG04mAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,FOX 9 Minneapolis-St. Paul,,2021-07-13T19:48:31Z,5.1,False
SPPD releases body cam video from Rep. John Thompson traffic stop,https://news.google.com/articles/CCAiC1daNVFPVUlrbkE0mAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,KARE 11,,2021-07-13T19:57:01Z,5.2,False
Raw Video: Rep. John Thompson's Traffic Stop,https://news.google.com/articles/CBMiV2h0dHBzOi8vbWlubmVzb3RhLmNic2xvY2FsLmNvbS92aWRlby81Nzc5MTEyLXJhdy12aWRlby1yZXAtam9obi10aG9tcHNvbnMtdHJhZmZpYy1zdG9wL9IBW2h0dHBzOi8vbWlubmVzb3RhLmNic2xvY2FsLmNvbS92aWRlby81Nzc5MTEyLXJhdy12aWRlby1yZXAtam9obi10aG9tcHNvbnMtdHJhZmZpYy1zdG9wLz9hbXA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,WCCO | CBS Minnesota,,2021-07-13T20:03:45Z,5.3,True
Bodycam footage raises doubts about state rep's racism claim for traffic stop: 'Driving while Black',https://news.google.com/articles/CAIiEO2rMpWw9nrpGcH8FCsyW5oqGQgEKhAIACoHCAowwL2ICzCckocDMP2lqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-07-14T14:21:13Z,5.4,False
"George Floyd Mural Destroyed After Lightning Strike, Witnesses Report",https://news.google.com/articles/CAIiENBAI9sF-oNMj_YVM5lIbe8qGQgEKhAIACoHCAow77zbCjDiq8wBMNiCsgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Newsweek,https://news.google.com/publications/CAAqBwgKMO-82wow4qvMAQ?hl=en-US&gl=US&ceid=US%3Aen,2021-07-14T09:02:10Z,6.0,False
George Floyd mural crumbles after witnesses say lightning hit it,https://news.google.com/articles/CAIiEFj6gPli9zJc47QKFU0Sa1AqGQgEKhAIACoHCAowwL2ICzCckocDMP2lqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-07-14T13:16:11Z,6.1,False
"George Floyd mural in Toledo collapses, cause disputed",https://news.google.com/articles/CBMiV2h0dHBzOi8vd3d3LmZveDEwcGhvZW5peC5jb20vbmV3cy9nZW9yZ2UtZmxveWQtbXVyYWwtaW4tdG9sZWRvLWNvbGxhcHNlcy1jYXVzZS1kaXNwdXRlZNIBW2h0dHBzOi8vd3d3LmZveDEwcGhvZW5peC5jb20vbmV3cy9nZW9yZ2UtZmxveWQtbXVyYWwtaW4tdG9sZWRvLWNvbGxhcHNlcy1jYXVzZS1kaXNwdXRlZC5hbXA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,FOX 10 News Phoenix,,2021-07-14T15:23:47Z,6.2,False
Lightning destroys George Floyd mural in Ohio,https://news.google.com/articles/CAIiEHRxBzFZDNtJmr3ymwXOPZIqGQgEKhAIACoHCAow0Yj_CjDpgvgCMOO15AU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,WJW FOX 8 News Cleveland,https://news.google.com/publications/CAAqBwgKMNGI_wow6YL4Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-07-14T17:04:33Z,6.3,True
Donald Trump Jr. says destruction of George Floyd mural might be a sign from God,https://news.google.com/articles/CAIiECzjiqVm4GDu3ODyzvHCIY0qLQgEKiUIACIbd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vc2FpKgQICjAMMJD-CQ?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Business Insider,https://news.google.com/publications/CAAiG3d3dy5idXNpbmVzc2luc2lkZXIuY29tL3NhaSoECAowDA?hl=en-US&gl=US&ceid=US%3Aen,2021-07-14T14:06:47Z,6.4,False
Another Florida city to review building inspections in wake of the Surfside condo collapse,https://news.google.com/articles/CAIiEN7mdq6w-mezm-0OGFgns4YqMwgEKioIACIQpzoRSNLEm6QR--MasMLSAioUCAoiEKc6EUjSxJukEfvjGrDC0gIw1anKBg?hl=en-US&gl=US&ceid=US%3Aen,U.S.,CNN ,https://news.google.com/publications/CAAiEKc6EUjSxJukEfvjGrDC0gIqFAgKIhCnOhFI0sSbpBH74xqwwtIC?hl=en-US&gl=US&ceid=US%3Aen,2021-07-14T08:03:08Z,7.0,False
1-year-old is youngest victim of Surfside collapse,https://news.google.com/articles/CCAiCzFYNFhncXVDaGpjmAEB?hl=en-US&gl=US&ceid=US%3Aen,U.S.,WPLG Local 10,,2021-07-13T19:14:48Z,7.1,False
Problematic pool deck at collapsed Florida building flagged 25 years ago,https://news.google.com/articles/CAIiENYh7qwx87I1l6TUrkYyeDwqGAgEKg8IACoHCAowhK-LAjD4ySww69W0BQ?hl=en-US&gl=US&ceid=US%3Aen,U.S.,New York Post ,https://news.google.com/publications/CAAqBwgKMISviwIw-Mks?hl=en-US&gl=US&ceid=US%3Aen,2021-07-13T20:09:53Z,7.2,False
