article_url,article_title,meta_description,section,authors,publish_date,modified_date,canonical_link,top_image,is_opinion
https://www.msn.com/en-us/news/politics/biden-to-give-speech-on-afghanistan-as-he-faces-mounting-criticism/ar-AANndER?ocid=BingNews,Biden to give speech on Afghanistan as he faces mounting criticism,President Joe Biden will return to the White House Monday afternoon to give a speech on the situation in Afghanistan.,,"['Shannon Pettypiece', 'Shannon Pettypiece Is The Senior White House Reporter For Nbcnews.Com.']",2021-08-16 16:24:58+00:00,Mon Aug 16 2021 16:24:58 GMT+0000 (UTC),https://www.nbcnews.com/politics/white-house/biden-weighs-address-nation-afghanistan-crumbles-n1276885,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/newscms/2021_32/3498568/210812-joe-biden-jm-0947.jpg",false
https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__52b3369450e612f5734f851c03d1d379__a6128870ba4e3d845f1fabc86c1ecf7c&response.session=v2_2abf0d94480a2c0c254dec0b02f764dd_30AD009700B964B200C1100201446531_1629129557_1629129557_CIi3jgYQhpxRGIbNncmagdbxwQEgASgFMOEBOJGkDkCw5Q9IztfZA1C9BFgAYABonoS58I_G1oDJAXAA&item.id=%7E%7EV1%7E%7E-5990229421521127512%7E%7EYKwprH5d1R3vGrk52MsAKNZAfrByDWwGiMk-1Fdyn68ndpXq_nTToVci-tV_1bYyPVPbFHdycXfyr1VxmozLcV7JbGFbjtizQN29Zpin8p1JlawpbYFtoRw_FVSAoDPy8yoVX_ZV1DUzrU9mgEqIxVpt34vkyVLCqQj-j_6Ik-WFwt9_72reDSrMsTKuuUo5NlzzQdvBc5LLlo_dXJ1ct03VOglEGS9UwM75MZA0DLPOTg7UJse4PNmvQZEq3oVqc3pVQwuWSub1iaRcBtZ2n0y087LuXLx7pLwS_Lq3B-_hB-8a9_ema-XpYj0GSqnBTS8Maux2jWC1gRU3nx5A7qkc7SHCD_JRK_65Mrx0yJ4&item.type=text&sig=0a858829422264b2146e8a426d0483666d2a1c46203c&redir=https%3A%2F%2Fom.forgeofempires.com%2Ffoe%2Fus%2F%3Fref%3Dtab_us_us_wl_bingnews%26external_param%3D3006252998%26pid%3Dmsn-bingnews-us%26bid%3Dhttp%253A%252F%252Fcdn.taboola.com%252Flibtrc%252Fstatic%252Fthumbnails%252F34ae3d8438b9f0684092dd84dd25fdb9.jpeg%26tblci%3DGiADBV-Js68R8GlU01EXt8V5h2Xk-KvvKHnoYazWkw18rCDJqD8o6fOaq_bQv6LUAQ%23tblciGiADBV-Js68R8GlU01EXt8V5h2Xk-KvvKHnoYazWkw18rCDJqD8o6fOaq_bQv6LUAQ&ui=30AD009700B964B200C1100201446531&cpb=GAEgnP__________ASoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIId2F0ZXIxMDM4gN7jzgRAkaQOSLDlD1DO19kDWL0EYwjXFhDVHxgjZGMI0gMQ4AYYCGRjCJYUEJ4cGBhkYwj7GRCcJhgJZGMI9BQQnh0YH2RqIEVGQkM2MzhCNjYxNTREM0RBNkI5NjM5ODMwNThGQ0QweAGAAQKIAfXQvsIB,,,,[],,,,,
https://www.msn.com/en-us/news/world/some-people-won-t-get-back-britain-s-defense-secretary-breaks-down-over-those-left-behind-in-afghanistan/ar-AANnrbL?ocid=BingNews,‘Some people won’t get back’: Britain’s defense secretary breaks down over those left behind in Afghanistan,"When asked why he felt the situation so personally, Wallace replied, “Because I’m a soldier.”",Europe,[],2021-08-16 00:00:00,2021-08-16T14:17:40.849Z,https://www.washingtonpost.com/world/2021/08/16/ben-wallace-afghanistan-interview/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/OFAOE7H6QAI6XB7APYD33HHCOA.jpg&w=1440,false
https://www.msn.com/en-us/news/politics/trump-claims-afghanistan-withdrawal-would-have-been-much-more-successful-if-he-were-president-would-it/ar-AANlyad?ocid=BingNews,USA TODAY,,,[],2021-08-15 00:00:00,,,https://www.gannett-cdn.com/sites/usatoday/images/favicon.png,
https://www.msn.com/en-us/weather/topstories/tropical-storm-fred-hours-away-from-florida-landfall/ar-AANnDvX?ocid=BingNews,Tropical storm Fred hours away from Florida landfall,Tropical storm Fred is closing in on Florida where it's expected to make landfall Monday afternoon.,,"['Abc News', 'Emily Shapiro', 'Max Golembo', 'August']",,,https://abcnews.go.com/US/tropical-storm-fred-hours-florida-landfall/story?id=79478406,https://s.abcnews.com/images/US/tropical-storm-fred-ht-jc-210816_1629125190889_hpMain_16x9_992.jpg,false
https://www.msn.com/en-us/news/world/were-all-of-our-sacrifices-wasted-war-veterans-react-to-stunning-afghanistan-collapse/ar-AANm7VM?ocid=BingNews,'Were all of our sacrifices wasted?' War veterans react to stunning Afghanistan collapse,The U.S. pullout from Afghanistan and the rapid collapse of the country has led to a reckoning among war veterans. Here are some of their reactions.,,[],2021-08-15 00:00:00,,https://www.usatoday.com/story/news/nation/2021/08/15/war-veterans-families-afghanistan-united-states-government/8143821002/,"https://www.gannett-cdn.com/presto/2021/08/16/USAT/d387331e-1c47-4d83-bb81-4923d52c068e--qghdTFF.jpg?crop=541,304,x0,y98&width=541&height=304&format=pjpg&auto=webp",false
https://www.msn.com/en-us/news/world/the-shocking-speed-of-the-taliban-s-advance-a-visual-timeline/ar-AANnuoJ?ocid=BingNews,The shocking speed of the Taliban’s advance: A visual timeline,U.S. intelligence predicted on Aug. 10 it would take 30 to 90 days for the Afghan government in Kabul to collapse. It took less then one week. Here is how it unfolded.,Asia,[],2021-08-16 00:00:00,2021-08-16T14:58:14.132Z,https://www.washingtonpost.com/world/2021/08/16/taliban-timeline/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/MLLK7LX6BEI6XB7APYD33HHCOA.jpg&w=1440,false
https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__52b3369450e612f5734f851c03d1d379__b60a7e5e7f2299c8dd770dd86e9e50be&response.session=v2_2abf0d94480a2c0c254dec0b02f764dd_30AD009700B964B200C1100201446531_1629129557_1629129557_CIi3jgYQhpxRGIbNncmagdbxwQEgASgFMOEBOJGkDkCw5Q9IztfZA1C9BFgAYABonoS58I_G1oDJAXAA&item.id=%7E%7EV1%7E%7E-7436087020267972362%7E%7Egf5pE3aQg4ZuOyOnL9aNjEyXpI81cK-IhWt1U3kO4WYndpXq_nTToVci-tV_1bYyPVPbFHdycXfyr1VxmozLcV7JbGFbjtizQN29Zpin8p1JlawpbYFtoRw_FVSAoDPy8yoVX_ZV1DUzrU9mgEqIxVpt34vkyVLCqQj-j_6Ik-WFwt9_72reDSrMsTKuuUo590pjBXzl9h9pNwEfMcgmO03VOglEGS9UwM75MZA0DLPOTg7UJse4PNmvQZEq3oVq-wsYxB2QtdDYCdUCjzXFutf4DllwU0Acjk8TzBa0HCPi_14dm0adaeW73HfEGY1CTS8Maux2jWC1gRU3nx5A7iyAV6wtPotlNdtO9Udo-cg&item.type=text&sig=7ddb611e49d110c63db410b2534d950be3e2e3cc971d&redir=https%3A%2F%2Flocal.solarpowerprograms.com%2Fsurvey%2FaVgOn13CNL8iOnQ6beczk0IxxPEfQSV4YExg57v7%3Futm_source%3Dtaboola%26utm_medium%3Dnative%26campaign_id%3D11191710%26adset_id%3D%26ad_id%3D3012293453%26utm_content%3DVirginia%253A%2BSay%2Bgoodbye%2Bto%2Bexpensive%2Bsolar%2Bpanels%2Bif%2Byou%2Blive%2Bin%2BBlacksburg%26placement%3Dmsn-bingnews-us%26utm_campaign%3DVA%2BDesktop%2B%2B-%2B6.22%26adset_name%3D%26ad_name%3Dhttp%253A%252F%252Fcdn.taboola.com%252Flibtrc%252Fstatic%252Fthumbnails%252Feddbaac0a0ce1887d6a338b1fae14427.png%26tblci%3DGiADBV-Js68R8GlU01EXt8V5h2Xk-KvvKHnoYazWkw18rCDk-U8ojrTmspqa0doe%23tblciGiADBV-Js68R8GlU01EXt8V5h2Xk-KvvKHnoYazWkw18rCDk-U8ojrTmspqa0doe&ui=30AD009700B964B200C1100201446531&cpb=GAEgnP__________ASoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIId2F0ZXIxMDM4gN7jzgRAkaQOSLDlD1DO19kDWL0EYwjXFhDVHxgjZGMI0gMQ4AYYCGRjCJYUEJ4cGBhkYwj7GRCcJhgJZGMI9BQQnh0YH2RqIEVGQkM2MzhCNjYxNTREM0RBNkI5NjM5ODMwNThGQ0QweAGAAQKIAfXQvsIB,,,,[],,,,,
https://www.msn.com/en-us/money/markets/what-the-collapse-of-the-afghan-government-might-mean-for-the-us-stock-market/ar-AANm83j?ocid=BingNews,What the Afghan government’s collapse might mean for the U.S. stock market,"The impact of rising tensions in the Middle East to the stock market, with the Dow Jones Industrial Average, the S&P 500 index and the Nasdaq Composite Index...",,['Mark Decambre'],,,https://www.marketwatch.com/story/what-the-collapse-of-the-afghan-government-might-mean-for-the-u-s-stock-market-11629081544,https://images.mktw.net/im-385928/social,false
https://www.msn.com/en-us/health/nutrition/food-stamps-to-get-permanent-increase-of-more-than-25/ar-AANnoTg?ocid=BingNews,"Food stamps to get their biggest boost ever, with benefits rising more than 25%","The Biden administration is overhauling the basic formula for food aid, adding $19 billion in annual costs to the program.",,['Aimee Picchi'],,,https://www.cbsnews.com/news/food-stamps-permanent-increase-biden-administration-25-percent/,https://cbsnews3.cbsistatic.com/hub/i/r/2014/01/10/8c220d37-df6a-45f1-b411-700f8f028a36/thumbnail/1200x630g1/f588eda2ddedd055fe8289c7da822763/AP323201160843.jpg,false
