article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,1.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,2.0,False,False
"As drought worsens, California orders unprecedented water restrictions on farmers",Unavailable,News,Los Angeles Times,Unavailable,39 minutes ago,3.0,False,False
World Health Organization calls for moratorium on COVID-19 vaccine booster doses,Unavailable,News,,Unavailable,3 hours ago,4.0,False,False
Thousands ordered to stop pumping water in California,Unavailable,News,CalMatters,Unavailable,2 hours ago,5.0,False,False
Former U.S. Surgeon General discusses where we are in the pandemic and what the path forward looks like,Unavailable,News,Washington Post Live,Unavailable,Yesterday,6.0,False,False
These 6 countries are most likely to survive a climate change-caused societal collapse,Unavailable,News,Mic,Unavailable,Yesterday,7.0,False,False
Americans are very willing to take pay cuts to never go into the office again,Unavailable,News,Bloomberg Wealth,Unavailable,Yesterday,8.0,False,False
Should I mask? Can I travel? What about hugs? How Delta is changing advice for the vaccinated.,Unavailable,News,The New York Times,Unavailable,Yesterday,9.0,False,False
There’s a crew of Lake Tahoe scuba divers with a special mission: clean up trash,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,10.0,False,False
COVID-19: Keep up with the latest safety and vaccine guidance,Unavailable,News,,Unavailable,LIVE,11.0,False,False
Robinhood surges in second day of wild trading,Unavailable,News,CNBC,Unavailable,2 hours ago,12.0,False,False
New York City will require proof of vaccination for indoor dining and fitness,Unavailable,News,The New York Times,Unavailable,Yesterday,13.0,False,False
What we lost the day of the Beirut explosion,Unavailable,News,The New York Times,Unavailable,This morning,14.0,False,False
At least three killed and dozens injured after two trains collided in Czech Republic,Unavailable,News,,Unavailable,Last night,15.0,False,False
"DC Officer Michael Fanone didn't storm US Capitol with Confederate flag, according to journalists and fact-checkers",Unavailable,News,,Unavailable,Yesterday,16.0,False,False
Are dead-end jobs good for you?,Unavailable,News,The Times,Unavailable,Yesterday,17.0,False,False
