article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
"Biden's vaccine mandate for workers is supported by legal precedents, experts say",Unavailable,News,,Unavailable,LIVE,1.0,False,False
The UN General Assembly continues in New York,Unavailable,News,,Unavailable,LIVE,2.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,3.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,4.0,False,False
He built a powerhouse set of restaurants in California. Ex-staffers say he sexually harassed employees along the way,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,5.0,False,False
The Way You Talk About Gabby Petito Matters To Domestic Violence Survivors,Unavailable,News,HuffPost,Unavailable,Yesterday,6.0,False,False
"Doctors Without Borders is confronting a deepening crisis as staff come forward with stories of racism, discrimination, and inequitable treatment",Unavailable,News,Insider,Unavailable,Yesterday,7.0,False,False
An FBI informant was among those who marched into the Capitol on Jan. 6.,Unavailable,News,The New York Times,Unavailable,Yesterday,8.0,False,False
Many unvaccinated people are not opposed to getting a shot. The challenge is trying to get it to them.,Unavailable,News,The Washington Post,Unavailable,Yesterday,9.0,False,False
Fawn Fire triggers evacuations in Northern California,Unavailable,News,,Unavailable,LIVE,10.0,False,False
"COVID-19 vaccines are extremely effective at preventing serious illness and death, trials show",Unavailable,News,,Unavailable,LIVE,11.0,False,False
Learn more about how COVID-19 vaccines work,Unavailable,News,,Unavailable,LIVE,12.0,False,False
"Ivermectin is not authorized for treatment of COVID-19, according to the FDA",Unavailable,News,,Unavailable,LIVE,13.0,False,False
Why we're hardwired to become fascinated with true-crime cases like Gabby Petito's,Unavailable,News,Insider,Unavailable,2 hours ago,14.0,False,False
Jury begins deliberations in federal trial of R. Kelly,Unavailable,News,,Unavailable,LIVE,15.0,False,False
The fabled Texas Rangers are often sent to investigate police killings. Their record has been less than stellar.,Unavailable,News,The New York Times,Unavailable,Yesterday,16.0,False,False
National Hispanic Heritage Month runs through October 15,Unavailable,News,,Unavailable,LIVE,17.0,False,False
Scientists and public health experts say that vaccines are safe for most people,Unavailable,News,,Unavailable,LIVE,18.0,False,False
At least three people killed and multiple injured after Amtrak train derails in Montana,Unavailable,News,,Unavailable,Last night,19.0,False,False
