article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,1.0,False,False
"Haiti hit by powerful 7.2 magnitude earthquake, killing at least 29 people",Unavailable,News,,Unavailable,LIVE,2.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,3.0,False,False
U.S. encountering ‘unprecedented’ surge of migrants at southern border: Mayorkas,Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,4.0,False,False
"As cargo shipments boom, ship strikes imperil whales worldwide",Unavailable,News,Los Angeles Times,Unavailable,Yesterday,5.0,False,False
Everything you need to know about the Lambda COVID-19 variant,Unavailable,News,CalMatters,Unavailable,Yesterday,6.0,False,False
Wildfire smoke linked to thousands of COVID-19 cases,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,7.0,False,False
A Sicilian town sends an omen of a much hotter future,Unavailable,News,The New York Times,Unavailable,Last night,8.0,False,False
Inuit Elder Remembers His First Day at Residential School: ‘I Was Kidnapped’,Unavailable,News,Inside Edition,Unavailable,Yesterday,9.0,False,False
"A CDC document circulating on social media details COVID-19 measures for people in ‘humanitarian settings,’ according to fact-checkers",Unavailable,News,,Unavailable,Yesterday,10.0,False,False
Fred becomes tropical wave as tropical storm Grace forms in the Atlantic,Unavailable,News,,Unavailable,LIVE,11.0,False,False
"July was the hottest month ever recorded, NOAA says",Unavailable,News,,Unavailable,Yesterday,12.0,False,False
Will fake vaccine cards turn college campuses into hotspots?,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,13.0,False,False
Where killings by police are often met with silence: Rural America,Unavailable,News,The New York Times,Unavailable,Last night,14.0,False,False
"COVID-19 vaccines are extremely effective at preventing serious illness and deaths, trials show",Unavailable,News,,Unavailable,LIVE,15.0,False,False
Robot delivers necessities to residents in COVID-19 isolation,Unavailable,News,NowThis,Unavailable,Yesterday,16.0,False,False
"Slice of Charles and Diana's decades-old wedding cake sold for over $2,000",Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,17.0,False,False
"How gerrymandering erases millions of votes a year, explained with candy",Unavailable,News,NBCLX,Unavailable,Yesterday,18.0,False,False
It’s Friday the 13th! Is the day really that bad or just misunderstood?,Unavailable,News,Insider Life,Unavailable,Yesterday,19.0,False,False
COVID-19: Keep up with the latest safety and vaccine guidance,Unavailable,News,,Unavailable,LIVE,20.0,False,False
