article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
States requesting federal help to combat latest surge in COVID-19 patients,https://www.msn.com/en-us/news/us/states-requesting-federal-help-to-combat-latest-surge-in-covid-19-patients/ar-AANduem?ocid=BingNews,Top stories,ABC News,Unavailable,2h,1.0,False,False
House Dem moderates lay out battle lines as Pelosi stands firm,https://www.msn.com/en-us/news/politics/house-dem-moderates-lay-out-battle-lines-as-pelosi-stands-firm/ar-AANdnMs?ocid=BingNews,Top stories,POLITICO,Unavailable,2h,2.0,False,False
"Speed of Taliban Advance Surprises Biden Administration, Dismays U.S. Allies",https://www.msn.com/en-us/news/world/speed-of-taliban-advance-surprises-biden-administration-dismays-us-allies/ar-AANd6IL?ocid=BingNews,Top stories,The Wall Street Journal.,Unavailable,7h,3.0,False,False
"Rocky road ahead for infrastructure bill, $3.5 trillion budget plan",https://www.msn.com/en-us/news/politics/rocky-road-ahead-for-infrastructure-bill-35-trillion-budget-plan/ar-AANd42X?ocid=BingNews,Top stories,ABC News,Unavailable,6h,4.0,False,False
"Biden addresses inflation, gas prices as he pitches ""Build Back Better"" agenda",https://www.msn.com/en-us/news/politics/biden-addresses-inflation-gas-prices-as-he-pitches-build-back-better-agenda/ar-AANcmjT?ocid=BingNews,Top stories,CBS News,Unavailable,12h,5.0,False,False
FDA poised to authorize 3rd vaccine dose for immune-compromised people: Sources,https://www.msn.com/en-us/health/medical/fda-poised-to-authorize-3rd-vaccine-dose-for-immune-compromised-people-sources/ar-AANdhDg?ocid=BingNews,Top stories,ABC News,Unavailable,3h,6.0,False,False
Democrats warn Republicans against partisan fight over debt limit,https://www.msn.com/en-us/news/politics/democrats-warn-republicans-against-partisan-fight-over-debt-limit/ar-AANcA7G?ocid=BingNews,Top stories,Reuters,Unavailable,9h,7.0,False,False
"Top Dem sees tough pathway for $3.5T social, climate plans",https://www.msn.com/en-us/news/politics/top-dem-sees-tough-pathway-for-35t-social-climate-plans/ar-AANaOSC?ocid=BingNews,Top stories,Associated Press,Unavailable,21h,8.0,False,False
Authorities seize 2.8 tons of meth and fentanyl at U.S. border,https://www.msn.com/en-us/news/us/authorities-seize-28-tons-of-meth-and-fentanyl-at-us-border/ar-AANduLZ?ocid=BingNews,Top stories,CBS News,Unavailable,1h,9.0,False,False
ICE deportation agents ordered not to detain crime victims,https://www.msn.com/en-us/news/us/ice-deportation-agents-ordered-not-to-detain-crime-victims/ar-AANdgl4?ocid=BingNews,Top stories,CBS News,Unavailable,5h,10.0,False,False
"California requires vaccines, tests for teachers and staff",https://www.msn.com/en-us/news/us/california-requires-vaccines-tests-for-teachers-and-staff/ar-AANd0HG?ocid=BingNews,Top stories,Associated Press,Unavailable,7h,11.0,False,False
"Senate Republicans force Dems to vote on CRT, fracking, abortion and more in marathon 'vote-a-rama'",https://www.msn.com/en-us/news/politics/senate-republicans-force-dems-to-vote-on-crt-fracking-abortion-and-more-in-marathon-vote-a-rama/ar-AANcC26?ocid=BingNews,Top stories,FOX News,Unavailable,10h,12.0,False,False
"Warriors vs. Raptors summer league preview: Live stream, how to watch, TV channel, location, time",https://www.msn.com/en-us/sports/nba/warriors-vs-raptors-summer-league-preview-live-stream-how-to-watch-tv-channel-location-time/ar-AANdw5o?ocid=BingNews,Sports,WarriorsWire,Unavailable,2h,1.0,False,False
Cardinals' Isaiah Simmons among expected breakout players in 2021,https://www.msn.com/en-us/sports/nfl/cardinals-isaiah-simmons-among-expected-breakout-players-in-2021/ar-AANdyZf?ocid=BingNews,Sports,Cardinals Wire,Unavailable,1h,2.0,False,False
