article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
"Gov. Cuomo sexually harassed multiple women, probe finds",https://www.msn.com/en-us/news/politics/gov-cuomo-sexually-harassed-multiple-women-probe-finds/ar-AAMTsgQ?ocid=BingNews,Top stories,Associated Press,Unavailable,2h,1.0,False,False
N.Y.C. to Require Vaccination Proof for Indoor Dining and Fitness,https://www.msn.com/en-us/news/us/nyc-to-require-vaccination-proof-for-indoor-dining-and-fitness/ar-AAMT5oW?ocid=BingNews,Top stories,The New York Times,Unavailable,2h,2.0,False,False
Remission: What ulcerative colitis patients have to say,https://r1-usc1.zemanta.com/rp2/b1_msn/5641341/37421922/L6IYUQWWHAMJBI6HWCGPEWYJ2UWJZGC26HW5MJDKBUCPJBUTOXPTBOIUDZNU5CO3UEDC66UKWSYDDF3FQ7GJFAMQL5AHO23SZK5FC7B66EF3DOK6POI3KVHXKJ3S5AOZEZVXVDDQKASHW4H2WJPTQHCGKQZYVXRAYPNEXX6V7XKOZ6U76D6BHB6DXCPAIZKTEJPHLQDBV6LFXAJ7YP5WNUVRV4HZA4OC35NCRD6J632SMSUAOUZYSJWDAXUPPZ6DVQ75TTSUWK4FO5ISJFPN4K52C3X2QXV6W6CG7NJC2EJCCKCPUAHJPKRVMZ7BWMIORX2KNDO6B7HCV7PEYYG7LXL77SU43E7ZLPE62ZTOD4TSTNVDSL2NYSY45372NXBGX34VESG6EDYFYXTHNJQSGJS2B5Z766D3Z7VG2ORCFFXQUGIP5TT3P3DA2IVDIP6E7YMUQSX5BOLKPX6BMNFGESWMLFFW4XWUG6OGABOPPBYTMIU3BTJTH2DB5ADB47V6ANOW64XBENTQMFLIQIH4SURQT7LTQQIZIQUYSDRQLVXGQ6NNV4JR3NE3F42IP6X2/,Top stories,AbbVie,Unavailable,,3.0,False,True
How Simone Biles Came Back to Win the Bronze of Her Life,https://www.msn.com/en-us/sports/olympics/how-simone-biles-came-back-to-win-the-bronze-of-her-life/ar-AAMTiqA?ocid=BingNews,Top stories,Sports Illustrated,Unavailable,3h,4.0,False,False
Pentagon reopens following lockdown,https://www.msn.com/en-us/news/world/pentagon-reopens-following-lockdown/ar-AAMTuJB?ocid=BingNews,Top stories,ABC News,Unavailable,24m,5.0,False,False
Meatpacker Tyson Foods mandates vaccines for workers,https://www.msn.com/en-us/money/companies/meatpacker-tyson-foods-mandates-vaccines-for-workers/ar-AAMSZpn?ocid=BingNews,Top stories,Reuters,Unavailable,4h,6.0,False,False
Employee allegedly shoots 3 co-workers at Smile Direct Club,https://www.msn.com/en-us/news/crime/employee-allegedly-shoots-3-co-workers-at-smile-direct-club/ar-AAMTdAN?ocid=BingNews,Top stories,ABC News,Unavailable,3h,7.0,False,False
"U.S. congressional elections in Ohio test Trump clout, progressive influence",https://www.msn.com/en-us/news/politics/us-congressional-elections-in-ohio-test-trump-clout-progressive-influence/ar-AAMSBlb?ocid=BingNews,Top stories,Reuters,Unavailable,7h,8.0,False,False
"If You Need To Kill Time On Your Computer, This Vintage Game Is A Must-Have. No Install.",https://r1-usc1.zemanta.com/rp2/b1_msn/9617744/48619322/FCK35R64XLH2WEGFXFRCHEWOW5FP7YW5RLF6X2AP4LC6UVOLTWVBUYJQO4KUBOA2IGRPUTBFCVSEJUL3Q554BNA2CRPGN67C6JJJETEDXLZZPOY7TVWJCP7Y7XGTECFCMN7NCQIAK5RAZ6VQYQQHVOTWDPCS6CECH6ALOMQOYURDB6WSYJ4G7372CGR6DJDL2TNZGFKBGUDD7UYERUICBRKNRRBCCE2RAIFASZHM3R5UMUILUFRPS4GFEOBNFQLGBESSCIV5HHO2A4TTQKA2G5AUH3G5MSXSQFXLQSHVPTREOZ5G4SNC477F3GLS75OZOHIRPB3NMIUCJLBHPU7Z6PCODIUBCSMGRVOS6UK7HKJIU6CTFRHOFYH3GJTHWD5RADQICRTCX3QJDRUIMYIIX5Z6TZVXOBWTTGB4YH3EN2MIJJRMQB7RAWAA74M6MYYGCSNAKO5MBJUQTOLUMKLTMFOZVMJPNGEOIRJHTQMCXJ45DVEFLU5VE6R4BQ65CSK4CCZ5YZXGWEU3BHYW6ADBHICRJVTJAZY2HUPXE4RZENYBFJMDAIRBLJPOATXOCPLY4PEDSPJUSDR67LG3HELR2YYOMFBXTR2YBDUAHNTTOXXBYZYVOJDVVZNJUUF2H55D/,Top stories,Forge Of Empires,Unavailable,,9.0,False,True
Covid-19 latest updates: New York City to require proof of vaccination for indoor activities,https://www.msn.com/en-us/news/us/covid-19-latest-updates-new-york-city-to-require-proof-of-vaccination-for-indoor-activities/ar-AAMSh2n?ocid=BingNews,Top stories,The Washington Post,Unavailable,8h,10.0,False,False
