article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Updates on wildfire season in the western US and Canada,Unavailable,News,,Unavailable,LIVE,1.0,False,False
Why vaccinated people are getting ‘breakthrough’ infections,Unavailable,News,The New York Times,Unavailable,Yesterday,2.0,False,False
This guy spent $30 million building a 3-mile stretch of Trump’s border wall. Now he'd like to get paid.,Unavailable,News,Businessweek,Unavailable,Last night,3.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,4.0,False,False
Germany Floods: Satellite Images Show the Scale of Damage After Flooding Disaster,Unavailable,News,The Weather Channel India,Unavailable,,5.0,False,False
Details on FBI inquiry into Kavanaugh draw fire from Democrats,Unavailable,News,The New York Times,Unavailable,Yesterday,6.0,False,False
Urban heat disproportionately impacts communities of color in the U.S.,Unavailable,News,NowThis,Unavailable,Yesterday,7.0,False,False
Some Florida hospitals have more Covid patients than ever before,Unavailable,News,The New York Times,Unavailable,2 hours ago,8.0,False,False
"Take a look inside this newly restored 100-year-old mansion in the Sri Lankan jungle that now rents for $1,300 a night",Unavailable,News,Insider Asia,Unavailable,Yesterday,9.0,False,False
"Heatwaves, Floods, Fires: Jet Stream Is Key Link in Climate Disasters",Unavailable,News,Bloomberg Green,Unavailable,Yesterday,10.0,False,False
Fentanyl Is Driving Up Homicides and Overdoses Near the US-Mexico Border,Unavailable,News,VICE News,Unavailable,Yesterday,11.0,False,False
Scientists spot a moon-forming region around a planet in another solar system for the first time,Unavailable,News,Reuters Science News,Unavailable,Yesterday,12.0,False,False
Covid-19 takes dramatic toll on U.S. life expectancy,Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,13.0,False,False
He couldn’t get over his fiancee’s death. So he brought her back as an A.I. chatbot,Unavailable,News,San Francisco Chronicle,Unavailable,2 hours ago,14.0,False,False
Atlantic hurricane season continues after June 1 start,Unavailable,News,,Unavailable,LIVE,15.0,False,False
How a migrant family seeking asylum got stuck at the U.S.-Mexico border,Unavailable,News,The Washington Post,Unavailable,2 hours ago,16.0,False,False
99.5% of Texas COVID-19 deaths since February were amongst the unvaccinated,Unavailable,News,Texas Tribune,Unavailable,Yesterday,17.0,False,False
Activision Blizzard is sued by California over workplace culture,Unavailable,News,The New York Times,Unavailable,Yesterday,18.0,False,False
"COVID-19 vaccines significantly reduce the risk of serious illness, but rare 'breakthrough' infections are possible, fact-checkers say",Unavailable,News,,Unavailable,LIVE,19.0,False,False
"California is trying to regulate its drinking water contaminated by ""forever chemicals""",Unavailable,News,CalMatters,Unavailable,Yesterday,20.0,False,False
This is what wildfire smoke is doing to your body,Unavailable,News,Toronto Star,Unavailable,Yesterday,21.0,False,False
