article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
'Are we the sheep?': QAnon believers struggle to process Gavin Newsom recall election in California,https://news.google.com/articles/CBMibWh0dHBzOi8vd3d3LnNmZ2F0ZS5jb20vZ2F2aW4tbmV3c29tLXJlY2FsbC9hcnRpY2xlL1FBbm9uLWNvbnNwaXJhY2llcy1jYWxpZm9ybmlhLWdvdmVybm9yLXJlY2FsbC0xNjQ1NTc0OC5waHDSAWlodHRwczovL3d3dy5zZmdhdGUuY29tL2dhdmluLW5ld3NvbS1yZWNhbGwvYW1wL1FBbm9uLWNvbnNwaXJhY2llcy1jYWxpZm9ybmlhLWdvdmVybm9yLXJlY2FsbC0xNjQ1NTc0OC5waHA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,SFGate,,2021-09-13T22:36:16Z,1.0,False
"With Newsom poised to win California recall, another indication COVID politics may be starting to favor Democrats over Republicans",https://news.google.com/articles/CAIiEM-S5MXvaxqHsvdruWGfz-gqGQgEKhAIACoHCAownvOTCzCHjqkDMLa6lAc?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Yahoo News,https://news.google.com/publications/CAAqBwgKMJ7zkwswh46pAw?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T16:37:14Z,1.1,False
Keep Newsom or send him packing,https://news.google.com/articles/CAIiEDwkn4_SwRAOJWgEmDbTYVwqGQgEKhAIACoHCAowk-T4CjDyst8CMPiZsgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,San Francisco Chronicle,https://news.google.com/publications/CAAqBwgKMJPk-Aow8rLfAg?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T18:00:00Z,1.2,True
David Marcus: Don't put a fork in the California recall,https://news.google.com/articles/CAIiEP3OtK3an-HMv1U8wgtTbMwqGQgEKhAIACoHCAowwL2ICzCckocDMKuUqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T18:43:09Z,1.3,True
Opinion | How Will Gavin Newsom Survive the California Recall?,https://news.google.com/articles/CAIiEPio_d8HnxO1O0h0c-0xQNUqFwgEKg8IACoHCAowjuuKAzCWrzwwt4QY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T23:50:00Z,1.4,True
House Democrats take step back from Biden on tax hikes | TheHill,https://news.google.com/articles/CBMiYGh0dHBzOi8vdGhlaGlsbC5jb20vcG9saWN5L2ZpbmFuY2UvNTcyMDQzLWhvdXNlLWRlbW9jcmF0cy10YWtlLXN0ZXAtYmFjay1mcm9tLWJpZGVuLW9uLXRheC1oaWtlc9IBZGh0dHBzOi8vdGhlaGlsbC5jb20vcG9saWN5L2ZpbmFuY2UvNTcyMDQzLWhvdXNlLWRlbW9jcmF0cy10YWtlLXN0ZXAtYmFjay1mcm9tLWJpZGVuLW9uLXRheC1oaWtlcz9hbXA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Hill,,2021-09-13T21:19:24Z,2.0,False
"Courting Moderates, House Democrats Stop Short Most Aggressive Tax Proposals",https://news.google.com/articles/CAIiEB-8F2dJ7jHQ_GQ5mAFNQZcqFwgEKg8IACoHCAowjuuKAzCWrzwwt4QY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T19:18:57Z,2.1,False
"House Democrats propose new retirement plan rules for the rich, including contribution limits and a repeal of Roth conversions",https://news.google.com/articles/CAIiELXW9kDDP_3dzKbx1zU_6e0qGQgEKhAIACoHCAow2Nb3CjDivdcCMMCB9gU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNBC,https://news.google.com/publications/CAAqBwgKMNjW9wow4r3XAg?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T18:33:40Z,2.2,False
Here Comes the Biden Tax Bill,https://news.google.com/articles/CBMigwFodHRwczovL3d3dy53c2ouY29tL2FydGljbGVzL2hlcmUtY29tZXMtdGhlLWpvZS1iaWRlbi10YXgtYmlsbC1uYW5jeS1wZWxvc2ktcmljaGFyZC1uZWFsLWhvdXNlLXdheXMtYW5kLW1lYW5zLWRlbW9jcmF0cy0xMTYzMTU2NjgxMNIBhwFodHRwczovL3d3dy53c2ouY29tL2FtcC9hcnRpY2xlcy9oZXJlLWNvbWVzLXRoZS1qb2UtYmlkZW4tdGF4LWJpbGwtbmFuY3ktcGVsb3NpLXJpY2hhcmQtbmVhbC1ob3VzZS13YXlzLWFuZC1tZWFucy1kZW1vY3JhdHMtMTE2MzE1NjY4MTA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Wall Street Journal,,2021-09-13T23:00:00Z,2.3,True
Kevin McLaughlin: Stop Biden's $3.5 trillion boondoggle – Manchin shows moderate Dems how to survive midterms,https://news.google.com/articles/CAIiEMk2QorcuL_E_4lruJGdiU0qGQgEKhAIACoHCAowwL2ICzCckocDMKuUqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T11:00:01Z,2.4,True
"Biden claims 'first job offer' from Idaho lumber company, but it's news to them",https://news.google.com/articles/CAIiEMupQ4et8Td4Ba0oOCYzt7YqGAgEKg8IACoHCAowhK-LAjD4ySww-9S0BQ?hl=en-US&gl=US&ceid=US%3Aen,Headlines,New York Post ,https://news.google.com/publications/CAAqBwgKMISviwIw-Mks?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T20:55:39Z,3.0,False
Big crowd of protesters gathers in Boise for President Biden's visit,https://news.google.com/articles/CCAiC3hkUkJtb05vdnA4mAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,KTVB,,2021-09-13T18:51:36Z,3.1,False
White House abruptly cuts feed of Biden mid-sentence as he asks question at wildfires briefing,https://news.google.com/articles/CBMiTGh0dHBzOi8vd3d3LmZveG5ld3MuY29tL21lZGlhL3doaXRlLWhvdXNlLWN1dHMtZmVlZC1iaWRlbi13aWxkZmlyZXMtYnJpZWZpbmfSAVBodHRwczovL3d3dy5mb3huZXdzLmNvbS9tZWRpYS93aGl0ZS1ob3VzZS1jdXRzLWZlZWQtYmlkZW4td2lsZGZpcmVzLWJyaWVmaW5nLmFtcA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,,2021-09-13T20:59:48Z,3.2,False
Looking for civility among the F-bombs at President Biden’s welcoming committee in Boise,https://news.google.com/articles/CAIiEFctN3fmoDCkpWjdtXnPzugqGQgEKhAIACoHCAow-9WECzDZyIEDMNf5gwY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Idaho Statesman,https://news.google.com/publications/CAAqBwgKMPvVhAsw2ciBAw?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T21:11:51Z,3.3,True
Obama and Bush were the last presidents to visit Boise,https://news.google.com/articles/CCAiC2JqTktWTTV1RHlZmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,KTVB,,2021-09-13T18:56:53Z,3.4,False
Texas judge blocks anti-abortion group from enforcing new law,https://news.google.com/articles/CAIiENf2Rae1DhPeofLac37IcggqGQgEKhAIACoHCAowysWECzCkqIEDMM-pgwY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Axios,https://news.google.com/publications/CAAqBwgKMMrFhAswpKiBAw?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T21:32:08Z,4.0,False
Texas judge issues injunction against anti-abortion group on enforcing new law,https://news.google.com/articles/CAIiEONvlVeqOHbEZSyV9rwCVYwqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T20:06:19Z,4.1,False
Activists Gather Outside Kavanaugh’s Home to Protest SCOTUS Decision on Texas Abortion Law,https://news.google.com/articles/CBMiTWh0dHBzOi8vbmV3cy55YWhvby5jb20vYWN0aXZpc3RzLWdhdGhlci1vdXRzaWRlLWthdmFuYXVnaC1ob21lLTAxMzgwMzQwMi5odG1s0gFVaHR0cHM6Ly9uZXdzLnlhaG9vLmNvbS9hbXBodG1sL2FjdGl2aXN0cy1nYXRoZXItb3V0c2lkZS1rYXZhbmF1Z2gtaG9tZS0wMTM4MDM0MDIuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Yahoo News,,2021-09-14T01:50:35Z,4.2,False
"Opinion | In Texas, women are being sentenced to continue their pregnancies",https://news.google.com/articles/CAIiEMpclh2CFCXAGdypNd5zDAgqGAgEKg8IACoHCAowjtSUCjC30XQwzqe5AQ?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Washington Post,https://news.google.com/publications/CAAqBwgKMI7UlAowt9F0?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T18:07:29Z,4.3,True
Opinion: CT’s far-sighted abortion law,https://news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LmN0cG9zdC5jb20vb3Bpbmlvbi9hcnRpY2xlL09waW5pb24tQ1Qtcy1mYXItc2lnaHRlZC1hYm9ydGlvbi1sYXctMTY0NDkzMTQucGhw0gFVaHR0cHM6Ly93d3cuY3Rwb3N0LmNvbS9vcGluaW9uL2FtcC9PcGluaW9uLUNULXMtZmFyLXNpZ2h0ZWQtYWJvcnRpb24tbGF3LTE2NDQ5MzE0LnBocA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CT Post,,2021-09-13T10:08:46Z,4.4,True
Biden’s workplace vaccine mandate faces headwinds,https://news.google.com/articles/CAIiEPim-oMmCOMIUlW3E11LLuoqGQgEKhAIACoHCAow4Zn5CjCu8uACMLTRlgY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,POLITICO,https://news.google.com/publications/CAAqBwgKMOGZ-QowrvLgAg?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T20:21:18Z,5.0,False
Congress exempt from Biden’s COVID-19 vaccine mandate,https://news.google.com/articles/CAIiEC4oRq3rFTJp_YyU2PFF8lkqGQgEKhAIACoHCAowwL2ICzCckocDMMaPqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T14:55:20Z,5.1,False
"Can Biden legally require federal workers, employees of large companies to get vaccinated?",https://news.google.com/articles/CCAiCzVsdHJsemU1a1djmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,KTVB,,2021-09-13T04:07:57Z,5.2,False
Editorial: Biden was at his best and boldest on vaccine mandates,https://news.google.com/articles/CAIiEGlsq6ozLkUn-dAg7xcfUwcqFwgEKg4IACoGCAowjKxcMOvhCzDOkLcB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Los Angeles Times,https://news.google.com/publications/CAAqBggKMIysXDDr4Qs?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T22:34:05Z,5.3,True
Opinion | Republican Opposition to Biden’s Vaccine Mandates,https://news.google.com/articles/CAIiELTkmYb_5re52RzXaBjj7jEqGAgEKg8IACoHCAowjuuKAzCWrzwworyzBg?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T17:45:15Z,5.4,True
"Tropical Storm Nicholas threatens major rain, flash flooding to south Louisiana, forecasters warn",https://news.google.com/articles/CBMiU2h0dHBzOi8vd3d3Lm5vbGEuY29tL25ld3Mvd2VhdGhlci9hcnRpY2xlXzIzYjRiYzlhLTE0Y2UtMTFlYy1hYTM0LTY3MjYwYWVmNmVjMy5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NOLA.com,,2021-09-13T22:46:00Z,6.0,False
LIVE: RADAR as Tropical Storm Nicholas moves into southeast Texas,https://news.google.com/articles/CCAiC1N0TnNiWGZ0UUNNmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,KPRC 2 Click2Houston,,2021-09-13T22:09:16Z,6.1,False
"Tropics update: Latest on Tropical Storm Nicholas, models and forecast",https://news.google.com/articles/CCAiC2FVNTlxamh4X29FmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,KHOU 11,,2021-09-13T20:59:47Z,6.2,False
Forecasters tracking 2 tropical disturbances with potential to develop in Atlantic,https://news.google.com/articles/CAIiEKLeG_NRv8zMohE8LL4LH2QqGAgEKg8IACoHCAowvKn6ATDm2hYw7MWYBg?hl=en-US&gl=US&ceid=US%3Aen,Headlines,WESH 2 Orlando,https://news.google.com/publications/CAAqBwgKMLyp-gEw5toW?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T13:03:00Z,6.3,False
4:15 PM UPDATE: Brace for overnight heavy rain from TS Nicholas,https://news.google.com/articles/CCAiC0s1ZFpCaHJCZ3ZjmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,ABC13 Houston,,2021-09-13T22:31:15Z,6.4,False
House Democrats’ Plan to Tax the Rich Leaves Vast Fortunes Unscathed,https://news.google.com/articles/CAIiEHn8fQtmi8z3ZDx9Z4g7sUwqFwgEKg8IACoHCAowjuuKAzCWrzwwloEY?hl=en-US&gl=US&ceid=US%3Aen,U.S.,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-09-14T01:46:27Z,7.0,False
"House Democrats propose new retirement plan rules for the rich, including contribution limits and a repeal of Roth conversions",https://news.google.com/articles/CAIiELXW9kDDP_3dzKbx1zU_6e0qGQgEKhAIACoHCAow2Nb3CjDivdcCMMCB9gU?hl=en-US&gl=US&ceid=US%3Aen,U.S.,CNBC,https://news.google.com/publications/CAAqBwgKMNjW9wow4r3XAg?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T18:33:40Z,7.1,False
"Courting Moderates, House Democrats Stop Short Most Aggressive Tax Proposals",https://news.google.com/articles/CAIiEB-8F2dJ7jHQ_GQ5mAFNQZcqFwgEKg8IACoHCAowjuuKAzCWrzwwt4QY?hl=en-US&gl=US&ceid=US%3Aen,U.S.,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T19:18:57Z,7.2,False
Here Comes the Biden Tax Bill,https://news.google.com/articles/CBMigwFodHRwczovL3d3dy53c2ouY29tL2FydGljbGVzL2hlcmUtY29tZXMtdGhlLWpvZS1iaWRlbi10YXgtYmlsbC1uYW5jeS1wZWxvc2ktcmljaGFyZC1uZWFsLWhvdXNlLXdheXMtYW5kLW1lYW5zLWRlbW9jcmF0cy0xMTYzMTU2NjgxMNIBhwFodHRwczovL3d3dy53c2ouY29tL2FtcC9hcnRpY2xlcy9oZXJlLWNvbWVzLXRoZS1qb2UtYmlkZW4tdGF4LWJpbGwtbmFuY3ktcGVsb3NpLXJpY2hhcmQtbmVhbC1ob3VzZS13YXlzLWFuZC1tZWFucy1kZW1vY3JhdHMtMTE2MzE1NjY4MTA?hl=en-US&gl=US&ceid=US%3Aen,U.S.,The Wall Street Journal,,2021-09-13T23:00:00Z,7.3,True
Kevin McLaughlin: Stop Biden's $3.5 trillion boondoggle – Manchin shows moderate Dems how to survive midterms,https://news.google.com/articles/CAIiEMk2QorcuL_E_4lruJGdiU0qGQgEKhAIACoHCAowwL2ICzCckocDMKuUqQY?hl=en-US&gl=US&ceid=US%3Aen,U.S.,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T11:00:01Z,7.4,True
California recall election: Biden campaigns with Newsom ahead of rare vote,https://news.google.com/articles/CBMiMWh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC11cy1jYW5hZGEtNTg1NTM3MDTSATVodHRwczovL3d3dy5iYmMuY29tL25ld3Mvd29ybGQtdXMtY2FuYWRhLTU4NTUzNzA0LmFtcA?hl=en-US&gl=US&ceid=US%3Aen,U.S.,BBC News,,2021-09-14T01:12:18Z,8.0,False
"With Newsom poised to win California recall, another indication COVID politics may be starting to favor Democrats over Republicans",https://news.google.com/articles/CAIiEM-S5MXvaxqHsvdruWGfz-gqGQgEKhAIACoHCAownvOTCzCHjqkDMLa6lAc?hl=en-US&gl=US&ceid=US%3Aen,U.S.,Yahoo News,https://news.google.com/publications/CAAqBwgKMJ7zkwswh46pAw?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T16:37:14Z,8.1,False
Keep Newsom or send him packing,https://news.google.com/articles/CAIiEDwkn4_SwRAOJWgEmDbTYVwqGQgEKhAIACoHCAowk-T4CjDyst8CMPiZsgU?hl=en-US&gl=US&ceid=US%3Aen,U.S.,San Francisco Chronicle,https://news.google.com/publications/CAAqBwgKMJPk-Aow8rLfAg?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T18:00:00Z,8.2,True
David Marcus: Don't put a fork in the California recall,https://news.google.com/articles/CAIiEP3OtK3an-HMv1U8wgtTbMwqGQgEKhAIACoHCAowwL2ICzCckocDMKuUqQY?hl=en-US&gl=US&ceid=US%3Aen,U.S.,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-09-13T18:43:09Z,8.3,True
