article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
Biden opposes changing Senate rules to raise debt limit,https://news.google.com/articles/CAIiEFxjIwPUlPoQf5QhYjWgnToqGQgEKhAIACoHCAow4Zn5CjCu8uACMLTRlgY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,POLITICO,https://news.google.com/publications/CAAqBwgKMOGZ-QowrvLgAg?hl=en-US&gl=US&ceid=US%3Aen,2021-09-28T21:21:18Z,1.0,False
Senate GOP Blocks Bill Funding Government And Avoiding Default,https://news.google.com/articles/CCAiC0ltNENGNERTZVVvmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,MSNBC,,2021-09-28T04:30:05Z,1.1,False
McConnell blocks Schumer bid to raise debt ceiling by majority vote,https://news.google.com/articles/CBMiVWh0dHBzOi8vd3d3LmZveGJ1c2luZXNzLmNvbS9wb2xpdGljcy9tY2Nvbm5lbGwtYmxvY2tzLXNjaHVtZXItZGVidC1jZWlsaW5nLWZpbGlidXN0ZXLSAVlodHRwczovL3d3dy5mb3hidXNpbmVzcy5jb20vcG9saXRpY3MvbWNjb25uZWxsLWJsb2Nrcy1zY2h1bWVyLWRlYnQtY2VpbGluZy1maWxpYnVzdGVyLmFtcA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox Business,,2021-09-28T20:36:54Z,1.2,False
Opinion | Mitch McConnell's ugly tactics should prompt Democrats to nullify the debt limit,https://news.google.com/articles/CAIiEN4Us6otknxSPf_pbZyTIH8qGAgEKg8IACoHCAowjtSUCjC30XQwzqe5AQ?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Washington Post,https://news.google.com/publications/CAAqBwgKMI7UlAowt9F0?hl=en-US&gl=US&ceid=US%3Aen,2021-09-28T14:44:29Z,1.3,True
Opinion | The Republican Senate Spending Bill Vote Was Sabotage,https://news.google.com/articles/CAIiEMQVkfOZEZ2FlZaxM0wvpDwqGAgEKg8IACoHCAowjuuKAzCWrzwworyzBg?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-09-29T00:17:17Z,1.4,True
Sanders urges House progressives to tank basic infrastructure bill,https://news.google.com/articles/CAIiEGqzyW8spMvKUvVxWtrWNqQqLggEKiUIACIbd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vc2FpKgQICjAMMJzw5wE?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Business Insider,https://news.google.com/publications/CAAiG3d3dy5idXNpbmVzc2luc2lkZXIuY29tL3NhaSoECAowDA?hl=en-US&gl=US&ceid=US%3Aen,2021-09-28T20:45:43Z,2.0,False
"Pelosi Says Infrastructure, Social Safety Net Will Be Voted On Separately",https://news.google.com/articles/CCAiC1NRa2VsLUFfQlM4mAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,MSNBC,,2021-09-28T16:32:09Z,2.1,False
"Pelosi reverses on demand reconciliation passes with infrastructure, setting up clash with House progressives",https://news.google.com/articles/CBMibWh0dHBzOi8vd3d3LmZveGJ1c2luZXNzLmNvbS9wb2xpdGljcy9wZWxvc2ktaW5mcmFzdHJ1Y3R1cmUtZGVsYXktcmVjb25jaWxpYXRpb24tc2VuYXRlLWRlbW9jcmF0cy1wcm9ncmVzc2l2ZXPSAXFodHRwczovL3d3dy5mb3hidXNpbmVzcy5jb20vcG9saXRpY3MvcGVsb3NpLWluZnJhc3RydWN0dXJlLWRlbGF5LXJlY29uY2lsaWF0aW9uLXNlbmF0ZS1kZW1vY3JhdHMtcHJvZ3Jlc3NpdmVzLmFtcA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox Business,,2021-09-28T11:00:10Z,2.2,False
Opinion | Stop focusing on the negative. Biden and Harris have gotten things done.,https://news.google.com/articles/CAIiEL80L0oNtZuY6xRK-r-8jPkqGAgEKg8IACoHCAowjtSUCjC30XQwzqe5AQ?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Washington Post,https://news.google.com/publications/CAAqBwgKMI7UlAowt9F0?hl=en-US&gl=US&ceid=US%3Aen,2021-09-27T20:26:44Z,2.3,True
Joe Biden's Build Back Better Agenda is being held up by moderate Democrats,https://news.google.com/articles/CBMiX2h0dHBzOi8vd3d3Lm1zbmJjLmNvbS9vcGluaW9uL2pvZS1iaWRlbi1zLWJ1aWxkLWJhY2stYmV0dGVyLWFnZW5kYS1iZWluZy1oZWxkLW1vZGVyYXRlLW4xMjgwMTk50gEraHR0cHM6Ly93d3cubXNuYmMuY29tL21zbmJjL2FtcC9uY25hMTI4MDE5OQ?hl=en-US&gl=US&ceid=US%3Aen,Headlines,MSNBC,,2021-09-28T09:33:42Z,2.4,True
"Brian Laundrie’s family visited Fort De Soto campground in September, family attorney says",https://news.google.com/articles/CBMieWh0dHBzOi8vd3d3LndmbGEuY29tL25ld3MvcGluZWxsYXMtY291bnR5L2JyaWFuLWxhdW5kcmllcy1tb3RoZXItdmlzaXRlZC1mdC1kZS1zb3RvLWNhbXBncm91bmQtaW4tc2VwdGVtYmVyLXJlY29yZHMtc2hvdy_SAX1odHRwczovL3d3dy53ZmxhLmNvbS9uZXdzL3BpbmVsbGFzLWNvdW50eS9icmlhbi1sYXVuZHJpZXMtbW90aGVyLXZpc2l0ZWQtZnQtZGUtc290by1jYW1wZ3JvdW5kLWluLXNlcHRlbWJlci1yZWNvcmRzLXNob3cvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,Headlines,WFLA,,2021-09-28T18:56:11Z,3.0,False
Brian Laundrie manhunt: Florida park documents confirm family camped out after Gabby Petito disappearance,https://news.google.com/articles/CAIiEHvjEwLtDhwVlErTxB_B_MwqGQgEKhAIACoHCAowwL2ICzCckocDMP2lqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-09-28T20:52:54Z,3.1,False
