article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,1.0,False,False
Over 60 people have been killed in lightning strikes in India on Sunday,Unavailable,News,,Unavailable,3 hours ago,2.0,False,False
"Clashes between police and gangs in Caracas leave at least 26 dead, Venezuelan minister says",Unavailable,News,,Unavailable,Last night,3.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,4.0,False,False
California wineries are losing their insurance. Some winemakers fear this season will be their last.,Unavailable,News,San Francisco Chronicle,Unavailable,Last night,5.0,False,False
Their neighbors called covid-19 a hoax. Can these ICU nurses forgive them?,Unavailable,News,The Washington Post,Unavailable,Yesterday,6.0,False,False
Here's how Jeff Bezos and Richard Branson's space trips compare,Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,7.0,False,False
COVID-19: Keep up with the latest safety and vaccine guidance,Unavailable,News,,Unavailable,LIVE,8.0,False,False
Atlantic hurricane season continues after June 1 start,Unavailable,News,,Unavailable,LIVE,9.0,False,False
Here are 20 top female political strategists to watch in the 2022 and 2024 elections,Unavailable,News,Politics Insider,Unavailable,Yesterday,10.0,False,False
Sir Richard Branson reaches space on Virgin Galactic flight,Unavailable,News,CNBC,Unavailable,25 minutes ago,11.0,False,False
"Top U.S. commander in Afghanistan steps down, marking a symbolic end to 20 years of war",Unavailable,News,The Washington Post,Unavailable,2 hours ago,12.0,False,False
Updates on wildfire season in the western US and Canada,Unavailable,News,,Unavailable,LIVE,13.0,False,False
"Haiti suspects told investigators they meant to arrest, not kill, the president",Unavailable,News,,Unavailable,LIVE,14.0,False,False
Surfside condo recovery efforts continue in Florida as death toll climbs to 94,Unavailable,News,,Unavailable,LIVE,15.0,False,False
Protests take place across Cuba as the country faces shortages of COVID-19 vaccines and basic necessities,Unavailable,News,,Unavailable,Last night,16.0,False,False
"They were the nice, older couple next door. Then the first body turned up.",Unavailable,News,The New York Times,Unavailable,"July 5, 2021",17.0,False,False
Everything we know about the Lambda variant so far,Unavailable,News,Quartz,Unavailable,"July 8, 2021",18.0,False,False
Jeff Bezos officially steps down as Amazon CEO,Unavailable,News,Bloomberg Quicktake,Unavailable,"July 6, 2021",19.0,False,False
It’s so hot that millions of Canada’s sea creatures are cooking to death in their shells,Unavailable,News,Toronto Star,Unavailable,"July 7, 2021",20.0,False,False
Covid-19 cases are rising in Tokyo with the Olympics just 3 weeks away,Unavailable,News,Bloomberg Quicktake,Unavailable,"July 5, 2021",21.0,False,False
