article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Members of the US military will be required to get the COVID-19 vaccine by mid-September,Unavailable,News,,Unavailable,1 hour ago,1.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,2.0,False,False
A nurse lost both her unvaccinated parents to Covid. She still won't get the shot.,Unavailable,News,The Wall Street Journal,Unavailable,This morning,3.0,False,False
Should we really be putting out every single wildfire?,Unavailable,News,San Francisco Chronicle,Unavailable,2 hours ago,4.0,False,False
How the Delta variant is sucking the joy out of back-to-school 2021,Unavailable,News,Los Angeles Times,Unavailable,3 hours ago,5.0,False,False
A giant puppet is bringing attention to the urgent needs of young refugees,Unavailable,News,Time Out London,Unavailable,3 hours ago,6.0,False,False
"For first time, average pay for supermarket and restaurant workers tops $15 an hour",Unavailable,News,The Washington Post,Unavailable,3 hours ago,7.0,False,False
Something is killing gray whales. Is it a sign of oceans in peril?,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,8.0,False,False
400+ structures destroyed as Dixie fire becomes 2nd-largest wildfire in California history,Unavailable,News,Los Angeles Times,Unavailable,3 hours ago,9.0,False,False
Covid vaccine mandates sweep across corporate America,Unavailable,News,CNBC,Unavailable,4 hours ago,10.0,False,False
The COVID-19 vaccine has divided the United States more than ever,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,11.0,False,False
How has 30 years of logging saved the rainforest in Guatemala?,Unavailable,News,Euronews Green,Unavailable,This morning,12.0,False,False
"Burial? Cremation? What about composting? In California, it could be legal for people to be transformed into soil after death",Unavailable,News,CalMatters,Unavailable,1 hour ago,13.0,False,False
"IPCC's climate change report is 'code red for humanity,' says UN secretary-general",Unavailable,News,,Unavailable,Last night,14.0,False,False
What you need to know about voting in California’s recall election,Unavailable,News,Los Angeles Times,Unavailable,3 hours ago,15.0,False,False
