article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Why we need the ability to fix our stuff,https://www.msn.com/en-us/news/politics/why-we-need-the-ability-to-fix-our-stuff/ar-AAMA5Tp?ocid=Peregrine,Top Stories,The Hill,Unavailable,,1.0,False,False
SEE IT: Bear takes trip to Tennessee shopping mall,https://www.msn.com/en-us/news/us/see-it-bear-takes-trip-to-tennessee-shopping-mall/ar-AAMA3dU?ocid=Peregrine,Top Stories,New York Daily News,Unavailable,,1.1,False,False
Adele ​Calls This Place Her Home,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=pXkhOIDa7rKxnYOAxcrCCBCGyMGhcmtz6KHghyLGKsA&evt=102&rid=5cb93fcea6d0d34734c94d0a9953fd4f&campaignid=1033213&impid=vlp-infopane-3&offerid=2261555&test=0&time=1627323158&cp=aX_Y1u2vt5a9Nj7iPNqigSv6jHP83my-kf22zOgJdMg&clickid=21_5cb93fcea6d0d34734c94d0a9953fd4f_vlp-infopane-3&acid=517&trackingid=7d9be5dbd22e172b4bea001e4a65ed44&uid=2A83278ED50666031A15370ED449674E&jt=2&url=GKZyIisi9jyukN7ADAQaSrh-dSLJvbNAxmi2bw8wOSQddwHgA9gk_eysaksWuacBtZ-4pGaY0ZH17agySkWWVC80RKsY70ZDV-eh24D3B_tXT9ZUoiEd1fR2fnsWiH-0Kmugcdr0WZJvbjCdm1qZoOV75BjoZoViSQJwZGYbiHKj000i1EuXk57olfxfYxSHIr3AqR6PDE300OVna8ZOipve5M4f8TwSrayq2x6FKCA5mI2Q___6P7AztOO_HovMxcNsCvpziPzSvpySOXTGQ5Fx-pHJjYHrivF1pT6Oe1UUF_KYwOrWIPcQ1HJnSrh3iBsvkUBJQ2v7lVt58TOp8f1fJT1rNIdlguB6PBl6868&bm=0&la=en&cn=us&cid=1068910&info=lZa_33UOlpGsf5uqaYUF3q_CsaAdhYJfZvE6K9rlxU4,Top Stories,AdSunday Digest,Unavailable,,1.2,False,True
Biden to Herald an End to Iraq Combat as U.S. Troops Remain,https://www.msn.com/en-us/news/world/biden-to-herald-an-end-to-iraq-combat-as-u-s-troops-remain/ar-AAMzYM0?ocid=Peregrine,Top Stories,Bloomberg,Unavailable,,1.3,False,False
"'I quit': Workers change jobs at a record pace amid burnout, new openings with higher pay",https://www.msn.com/en-us/money/careersandeducation/i-quit-workers-change-jobs-at-a-record-pace-amid-burnout-new-openings-with-higher-pay/ar-AAMyyK4?ocid=Peregrine,Top Stories,USA TODAY,Unavailable,,1.4,False,False
Kathie Lee Gifford Is Living Peaceful Life With Her Partner,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=aAPIznnMgb1n36VF3YP-6wN4RxOyOPgXh7rP83o9XmY&evt=102&rid=5cb93fcea6d0d34734c94d0a9953fd4f&campaignid=1034805&impid=vlp-infopane-6&offerid=2264322&test=0&time=1627323158&cp=aX_Y1u2vt5a9Nj7iPNqigSv6jHP83my-kf22zOgJdMg&clickid=21_5cb93fcea6d0d34734c94d0a9953fd4f_vlp-infopane-6&acid=513&trackingid=22a393925ee3f45be3cff9aab9f82988&uid=2A83278ED50666031A15370ED449674E&jt=2&url=ZzLG7TcWiHtgDQUwDhlbSEv7TLtjyx3raahLY1Y5Qu-Ej5w_xxOravx3ZqK8qez4H7HUo09eyzihZoh-tvQARb2bOoUh14bh1uWRsim0ZUXCJYYHEd3ByKjpYwHZBAaF1eo_OPh7rMveTbu6Eo5nAxuZpChZry2EuUx3IY8p7ksTqtwy5fYa1t-XhD8trtUHKcZzuudDhb333NKtz_GHQ0Mrm7eeNpSAAX2WXx8Nor6DgZhE4E2siNOgYvfjbH2Cue09LQDgNlDaGeDtzLNlr-5CkMI40sA4J-t_vZ4PNNPJrnJvsaK3xPDVFeyszKwajPnEsAHNvj-6QQP_LtYc4KZLfUnii4jKmAJx-DiYqoqRvoJyQCUMaPgQFdjDHNzSwsMBYSrfUtGcK6f5BRH8Po7Oyb4OEPfTP9Cdo8OLflMf5vzvWg9tLt1Q8sLS42vOj7UO5cnOylm2FBOAVPM6rw&bm=0&la=en&cn=us&cid=1071607&info=cOybfTEDwkhSiAWMicdMMxSKFJgr1cEFXsOuZlxIHjU,Top Stories,AdCash Roadster,Unavailable,,1.5,False,True
Eight killed on road in western US sandstorm crash,https://www.msn.com/en-us/news/world/eight-killed-on-road-in-western-us-sandstorm-crash/ar-AAMAhkT?ocid=Peregrine,Top Stories,AFP,Unavailable,,1.6,False,False
"COVID-19 live updates: Ga. city reinstates masks indoors, Orlando in 'crisis mode'",https://www.msn.com/en-us/news/us/covid-19-live-updates-ga-city-reinstates-masks-indoors-orlando-in-crisis-mode/ar-AAMzABZ?ocid=Peregrine,Top Stories,ABC News,Unavailable,,1.7,False,False
"Bob Moses, Civil Rights Leader Who 'Inspired Generations,' Dies at 86: 'A Great Visionary'",https://www.msn.com/en-us/news/us/bob-moses-civil-rights-leader-who-inspired-generations-dies-at-86-a-great-visionary/ar-AAMA5Ki?ocid=Peregrine,Top Stories,People,Unavailable,,1.8,False,False
Democrats in disarray on critical race theory,https://www.msn.com/en-us/news/politics/democrats-in-disarray-on-critical-race-theory/ar-AAMA5U9?ocid=Peregrine,Top Stories,Washington Examiner,Unavailable,,1.9,False,False
