article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
"Top Republicans rub shoulders with extremists in secretive rightwing group, leak reveals",https://www.msn.com/en-us/news/politics/top-republicans-rub-shoulders-with-extremists-in-secretive-rightwing-group-leak-reveals/ar-AAOZgrD?ocid=Peregrine,Top Stories,The Guardian,Unavailable,,1.0,False,False
13-year-old shot at Memphis school,https://www.msn.com/en-us/news/politics/13-year-old-shot-at-memphis-school/ar-AAP0Fdv?ocid=Peregrine,Top Stories,The Hill,Unavailable,,1.1,False,False
Everyone Should Have This Portable air Condition,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=FwKBjQ2rZzZhgIZKuiPObP0yEvC2FoWIPeqyQLsDBLk&evt=102&rid=7d4af10f89ca3ca13f53122bc8b6bc29&campaignid=1025040&impid=vlp-infopane-3&offerid=1913215&test=0&time=1633023881&cp=qIQFDEN7iXLs2D2bLJmoEVRRCv3CXOa75MN0apIVeTc&clickid=21_7d4af10f89ca3ca13f53122bc8b6bc29_vlp-infopane-3&acid=536&trackingid=fd93a526b3a0a11d99550e26e7fa8c65&uid=04A3FED3AC7460772B44EE11AD896121&jt=2&url=nFMwCyU3CIP-01S7WukaBz9nK5f4BXN7uGFpV8N3--SA3DyFaynnis-JkmZFY-gO4aQ2DqTJr-mjBZwS-vmleRQIKen_AGSpTnDppv_-5G_CnBQZIfKl_PqdPckBVGHAC9RLbHisAWqhLZyoM2A1izjJdkrSr8TEXMhp8sOLJM0J27JsNuhRxPvpi6nG6Qme5W2J33MVgrTvTf5zo1QXPpFISUF_vkS5HDgNm3HX3LuQBnfOGroZwDYpZzoR-u5HMoPxPvmkTyv1HgDW5319FF6MlWNGJP50umcyPgAjgoptTIlrt1ANueW14g4iWkql38G_iYu-MMGMTqMCmhPbrbuQFrRyGuD9MB7GtvfJSXumjYqfqdJj05gy_P6QpZfZWONBeILUDRlj5e6AGIjSqGwYMRVBsTdAj73AI98tbAxfTgtCJTkcueQwIrk0MAmowN6lCjmpJocYj5-SxbO0smlzrk3RrTagY6YIulqjWLFJnCwviHL1_nXji5-zpYgyDXiIBhJiQZwCq9sWqoCCGA&bm=5&la=en&cn=us&cid=1055176&info=B8HlRYxcVcsyEpbYb3QAsJIzHeddNcOyHA4Uz5T8P-WEvN0PMhIPb0Y4njpuMr53,Top Stories,AdLifestyle Tips Today,Unavailable,,1.2,False,True
"Analysis: Corey Lewandowski, a real estate license and why 2024 came early for Kristi Noem",https://www.msn.com/en-us/news/politics/analysis-corey-lewandowski-a-real-estate-license-and-why-2024-came-early-for-kristi-noem/ar-AAP0qpL?ocid=Peregrine,Top Stories,CNN,Unavailable,,1.3,False,False
"Powell sees inflation cooling, evading 'difficult situation'",https://www.msn.com/en-us/news/politics/powell-sees-inflation-cooling-evading-difficult-situation/ar-AAP0xXL?ocid=Peregrine,Top Stories,Associated Press,Unavailable,,1.4,False,False
Virginia Will Pay $309/Month Off Your Mortgage If You Qualify,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=in_e8gsE5sCwp_Sw5Z9ggC_Gjb0_g1eiJA41ZDSf4X4&evt=102&rid=7d4af10f89ca3ca13f53122bc8b6bc29&campaignid=1050336&impid=vlp-infopane-6&offerid=2903026&test=0&time=1633023881&cp=CRqTehz077eYkKRiVcjim-tDOfP0XnI0F87JkIVm8tM&clickid=21_7d4af10f89ca3ca13f53122bc8b6bc29_vlp-infopane-6&acid=332&trackingid=d2c54c1fb4b25fadcce783cdac913ca8&uid=04A3FED3AC7460772B44EE11AD896121&jt=2&url=8fgq2rrUssz2g9O8sNqhk13pa1SZ2MYsSSGW_Y1RQDFzLyDJUmxHROADpPQvLG4vj4eNNTgp-iRFFliPHYV1PorHeBVPZRAiRDChUcSD_tCrWnr52RPUJITQ_KhAPP_mHRNYdsEOhJr6_MoAL6Bm_4HxcMRlHknMs4Y0MkxjzQTZQRJnwst3W76igGYHewzwvxHdBeiBnxewO9J0263X3yRxRrN_d9KqRNVVPGQJDKQZY8PGQE6GqkUZlw4pg9ITebsJECmZaGFWV5q_xiTv12IkcKPhmk15_U1mTJTfXBDqWM_5m-_IuayTz4M2cKIA3jtxlpqqwTeToKvpkxEW9damDZfA9II7jKs7C9pTS5iyVbbq-JVQN7VZsEtTtgk-JVGqiQFnterUDKCGTGn_7g&bm=5&la=en&cn=us&cid=1102103&info=Z6NJ8SUdcKF7Gx4lPiwhf-MCsPTvFyMvFNteCEaXkUi9DkxJjaWiiuyPkJ5YcBeS,Top Stories,AdFinance Daily,Unavailable,,1.5,False,True
Russia is launching the first film crew to the space station on Tuesday - beating NASA and Tom Cruise,https://www.msn.com/en-us/news/technology/russia-is-launching-the-first-film-crew-to-the-space-station-on-tuesday-beating-nasa-and-tom-cruise/ar-AAP0w3S?ocid=Peregrine,Top Stories,Business Insider,Unavailable,,1.6,False,False
Facebook grilled by lawmakers over mental health impact on children,https://www.msn.com/en-us/news/technology/facebook-grilled-by-lawmakers-over-mental-health-impact-on-children/ar-AAOX33Y?ocid=Peregrine,Top Stories,CNET,Unavailable,,1.7,False,False
House GOP aide targeted in latest subpoenas from Jan. 6 select committee,https://www.msn.com/en-us/news/politics/house-gop-aide-targeted-in-latest-subpoenas-from-jan-6-select-committee/ar-AAP045j?ocid=Peregrine,Top Stories,POLITICO,Unavailable,,1.8,False,False
"North Dakota Boy Critically Injured 1 Day After 13th Birthday: 'He's Fighting,' Says Dad",https://www.msn.com/en-us/news/us/north-dakota-boy-critically-injured-1-day-after-13th-birthday-he-s-fighting-says-dad/ar-AAP0AaT?ocid=Peregrine,Top Stories,People,Unavailable,,1.9,False,False
"Americans way off on number of Latinos they think are undocumented, poll finds",https://www.msn.com/en-us/news/us/americans-way-off-on-number-of-latinos-they-think-are-undocumented-poll-finds/ar-AAP0xqZ?ocid=Peregrine,Top Stories,NBC News,Unavailable,,1.10,False,False
Amanda Knox Asks If Flurry of Britney Spears Documentaries Is Necessary,https://www.msn.com/en-us/news/world/amanda-knox-asks-if-flurry-of-britney-spears-documentaries-is-necessary/ar-AAP0Cz5?ocid=Peregrine,Top Stories,Newsweek,Unavailable,,1.11,False,False
Sister of Poway synagogue shooting victim to gunman: 'You are an animal',https://www.msn.com/en-us/news/crime/sister-of-poway-synagogue-shooting-victim-to-gunman-you-are-an-animal/ar-AAP09NG?ocid=Peregrine,Top Stories,ABC News,Unavailable,,2.0,False,False
"The epic COVID-19 memorial on the National Mall, in one stunning photo",https://www.msn.com/en-us/news/us/the-epic-covid-19-memorial-on-the-national-mall-in-one-stunning-photo/ar-AAP0xdO?ocid=Peregrine,Top Stories,National Geographic,Unavailable,,3.0,False,False
"Pelosi Says House to Vote on Infrastructure, Despite Dissent",https://www.msn.com/en-us/news/politics/pelosi-says-house-to-vote-on-infrastructure-despite-dissent/ar-AAP038T?ocid=Peregrine,Top Stories,Bloomberg,Unavailable,,4.0,False,False
"High stakes House infrastructure vote still on schedule for Thursday, Pelosi says",https://www.msn.com/en-us/news/politics/high-stakes-house-infrastructure-vote-still-on-schedule-for-thursday-pelosi-says/ar-AAP0CjZ?ocid=Peregrine,Top Stories,CNBC,Unavailable,,5.0,False,False
Biden Nominates ACLU Voting Rights Head to Federal Judgeship in New York; Progressives Praise Choice of ‘Democracy’s Lawyer’,https://www.msn.com/en-us/news/politics/biden-nominates-aclu-voting-rights-head-to-federal-judgeship-in-new-york-progressives-praise-choice-of-democracy-s-lawyer/ar-AAP0A2e?ocid=Peregrine,Top Stories,Law & Crime,Unavailable,,6.0,False,False
"Turkey interested in Russian fighter jets and submarines, despite NATO ties",https://www.msn.com/en-us/news/world/turkey-interested-in-russian-fighter-jets-and-submarines-despite-nato-ties/ar-AAP0vQB?ocid=Peregrine,Top Stories,Washington Examiner,Unavailable,,7.0,False,False
"Could McAuliffe's run for Virginia governor be tanked by sinking Biden approval, Dems' infrastructure fight?",https://www.msn.com/en-us/news/politics/could-mcauliffe-s-run-for-virginia-governor-be-tanked-by-sinking-biden-approval-dems-infrastructure-fight/ar-AAP0zRS?ocid=Peregrine,Top Stories,FOX News,Unavailable,,8.0,False,False
Algeria begins Sinovac Covid-19 vaccine production,https://www.msn.com/en-us/news/world/algeria-begins-sinovac-covid-19-vaccine-production/ar-AAOXSwr,Coronavirus,AFP,Unavailable,,9.0,False,False
South America Gets Covid Break From Vaccines After Deadly Wave,https://www.msn.com/en-us/news/world/south-america-gets-covid-break-from-vaccines-after-deadly-wave/ar-AAOXqlO,Coronavirus,Bloomberg,Unavailable,,11.0,False,False
From mines to Covid: Cambodia dogs train to sniff out virus,https://www.msn.com/en-us/news/world/from-mines-to-covid-cambodia-dogs-train-to-sniff-out-virus/ar-AAOWLxU,Coronavirus,AFP,Unavailable,,12.0,False,False
"Memphis school shooting: 1 student shot by another at an elementary school, suspect in custody",https://www.msn.com/en-us/news/us/memphis-school-shooting-1-student-shot-by-another-at-an-elementary-school-suspect-in-custody/ar-AAP0jCC,US,CNN,Unavailable,,13.0,False,False
Big drop in US teen vaping seen with COVID school closures,https://www.msn.com/en-us/news/us/big-drop-in-us-teen-vaping-seen-with-covid-school-closures/ar-AAP0vUs,US,Associated Press,Unavailable,,14.0,False,False
Lack of COVID tests could jeopardize school safety; e-cigarette use remains high during pandemic: Today's updates,https://www.msn.com/en-us/news/us/lack-of-covid-tests-could-jeopardize-school-safety-e-cigarette-use-remains-high-during-pandemic-today-s-updates/ar-AAOZhx1,US,USA TODAY,Unavailable,,15.0,False,False
U.S. Senate defeats bid to curtail benefits for Afghan refugees,https://www.msn.com/en-us/news/us/u-s-senate-defeats-bid-to-curtail-benefits-for-afghan-refugees/ar-AAP0sKy,US,Reuters,Unavailable,,16.0,False,False
"Fake Border Signs Were Placed 'at Request of the Government,' Worker Alleges",https://www.msn.com/en-us/news/us/fake-border-signs-were-placed-at-request-of-the-government-worker-alleges/ar-AAP03WP,US,Newsweek,Unavailable,,17.0,False,False
Myanmar Says Journalist Danny Fenster Does 'More' Than What Reporters Do Amid Arrest,https://www.msn.com/en-us/news/world/myanmar-says-journalist-danny-fenster-does-more-than-what-reporters-do-amid-arrest/ar-AAP0EYU,World,Newsweek,Unavailable,,18.0,False,False
China's Military Aircraft Flights Near Taiwan Hit Monthly Record High,https://www.msn.com/en-us/news/world/china-s-military-aircraft-flights-near-taiwan-hit-monthly-record-high/ar-AAP0zEi,World,Newsweek,Unavailable,,19.0,False,False
"Vietnamese City Ends COVID Lockdown, Public Transportation Still Suspended",https://www.msn.com/en-us/news/world/vietnamese-city-ends-covid-lockdown-public-transportation-still-suspended/ar-AAP0mnu,World,Newsweek,Unavailable,,20.0,False,False
Private groups aiding thousands in Afghanistan worry about dwindling funds,https://www.msn.com/en-us/news/world/private-groups-aiding-thousands-in-afghanistan-worry-about-dwindling-funds/ar-AAP0q9o,World,Reuters,Unavailable,,21.0,False,False
"Boris Johnson handed a life peerage and ministerial job to a Tory donor who gave the party £122,500",https://www.msn.com/en-us/news/world/boris-johnson-handed-a-life-peerage-and-ministerial-job-to-a-tory-donor-who-gave-the-party-122-500/ar-AAP0uIv,World,Business Insider,Unavailable,,22.0,False,False
"Joe Manchin confirms he wants a reconciliation bill worth only $1.5 trillion, saying he believes the US can't turn into 'entitlement-based society'",https://www.msn.com/en-us/news/politics/joe-manchin-confirms-he-wants-a-reconciliation-bill-worth-only-1-5-trillion-saying-he-believes-the-us-can-t-turn-into-entitlement-based-society/ar-AAP0qK6,Politics,Business Insider,Unavailable,,23.0,False,False
Top Latino group endorses Hispanic for Nebraska House race,https://www.msn.com/en-us/news/politics/top-latino-group-endorses-hispanic-for-nebraska-house-race/ar-AAP0xCV,Politics,The Hill,Unavailable,,24.0,False,False
GM's Mary Barra becomes first woman to chair Business Roundtable,https://www.msn.com/en-us/news/politics/gm-s-mary-barra-becomes-first-woman-to-chair-business-roundtable/ar-AAP0sDK,Politics,The Hill,Unavailable,,25.0,False,False
Noem severs ties with Lewandowski after harassment allegations surface,https://www.msn.com/en-us/news/politics/noem-severs-ties-with-lewandowski-after-harassment-allegations-surface/ar-AAP0vxz,Politics,The Hill,Unavailable,,26.0,False,False
Sixty-five percent of voters say Americans should not lose their jobs if they reject vaccine mandates: Poll,https://www.msn.com/en-us/news/politics/sixty-five-percent-of-voters-say-americans-should-not-lose-their-jobs-if-they-reject-vaccine-mandates-poll/ar-AAP043R,Politics,Washington Examiner,Unavailable,,27.0,False,False
FCC is laser-focused on erasing the digital divide and crushing robocalls,https://www.msn.com/en-us/news/technology/fcc-is-laser-focused-on-erasing-the-digital-divide-and-crushing-robocalls/ar-AAOXbOM,Science and Technology,CNET,Unavailable,,28.0,False,False
NASA's Lucy mission toward Jupiter will explore eight never-before-seen worlds,https://www.msn.com/en-us/news/technology/nasa-s-lucy-mission-toward-jupiter-will-explore-eight-never-before-seen-worlds/ar-AAP0qrK,Science and Technology,CNET,Unavailable,,29.0,False,False
"Wyze’s new $15 smart scale has a mode for luggage, pets, and babies",https://www.msn.com/en-us/news/technology/wyze-s-new-15-smart-scale-has-a-mode-for-luggage-pets-and-babies/ar-AAP0oyC,Science and Technology,The Verge,Unavailable,,30.0,False,False
Virgin Galactic’s SpaceShipTwo Flights Allowed to Resume After FAA Probe,https://www.msn.com/en-us/travel/news/virgin-galactic-s-spaceshiptwo-flights-allowed-to-resume-after-faa-probe/ar-AAP0xg2,Science and Technology,Gizmodo,Unavailable,,31.0,False,False
USPS prices go up Oct. 3: Here's how much mail will cost now -- and for how long,https://www.msn.com/en-us/news/technology/usps-prices-go-up-oct-3-here-s-how-much-mail-will-cost-now-and-for-how-long/ar-AAP0zDp,Science and Technology,CNET,Unavailable,,32.0,False,False
