article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
GOP leaders reverse push for California recall endorsement,https://www.msn.com/en-us/news/politics/gop-leaders-reverse-push-for-california-recall-endorsement/ar-AAN1KVF?ocid=Peregrine,Top Stories,Associated Press,Unavailable,,1.0,False,False
Tens of thousands of coronavirus vaccines expired in Alabama as millions remain unvaccinated,https://www.msn.com/en-us/news/politics/tens-of-thousands-of-coronavirus-vaccines-expired-in-alabama-as-millions-remain-unvaccinated/ar-AAN1QEF?ocid=Peregrine,Top Stories,The Hill,Unavailable,,1.1,False,False
"20 Most Miserable Cities In America, According To The ""Misery Index""",https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=LU24s_p8d3fKcMK0NylBIDG2hBG6_nGiQQ7m85CPNQ4&evt=102&rid=36ccce98da91ecd18160fb0250ec2517&campaignid=1016262&impid=vlp-infopane-3&offerid=1594573&test=0&time=1628281819&cp=LQWI_ZqJ1cKBi1LqPg_FZAJin2G8d33LAPGuvzxAiZc&clickid=21_36ccce98da91ecd18160fb0250ec2517_vlp-infopane-3&acid=266&trackingid=98322b63b446ebe1e3844edb65c68aea&uid=0DE41AAB89A0672A236F0A2088F26632&jt=2&url=9LOCU6DGtg9cd44OwjpYTOMUyQApyr_Fk1mQ6LQTqBZLPMshaY6MYZuiBnJDj1x9A7UCmCeiCvquvQOR5l__BZS15cVR7LvHvbKyQyl7bnAeok7q-5iAy09aXX44KMQeSjR61nkFQ9OKQJjz-z0yzb4q4wb92y_mv1HzDBnu242NRkH3FAdtmpwG8PRT19SCeA6JMuUUDq65l0-tyNyvvuGCQyTkUdoE6nS1Fl_Pd_kEuvUdshSwHDMr1gK_r5GTO9CsQDImrdjnw_Ey26OYwbfDBU19UPSaJifoj68Qdsik8X4ZXWmq9l-fcHm_M-vgGPQWX_wkbHevhsQUlsX6VXykX8Iv4qSIIDFJzMqHw28khuyaa3L2u3Adnmg5p1cIaPMs1dvdR7gvumqOHq2snA&bm=2&la=en&cn=us&cid=1038569&info=Yvd6hTOVhVZYRK6O1eLhvZKdmqTaqZhHQngoukLmNT5GaQuZMVcS4yJmrK-X5P9-ozCmcFS-bJ6JngRtjpFzew,Top Stories,AdFacty Life,Unavailable,,1.2,False,True
Ohio Rep. Bob Gibbs seeks articles of impeachment against Biden,https://www.msn.com/en-us/news/politics/ohio-rep-bob-gibbs-seeks-articles-of-impeachment-against-biden/ar-AAN1CJF?ocid=Peregrine,Top Stories,FOX News,Unavailable,,1.3,False,False
Republican Lawmaker Suing Nancy Pelosi Over Mask Mandate Tests Positive for COVID,https://www.msn.com/en-us/news/politics/republican-lawmaker-suing-nancy-pelosi-over-mask-mandate-tests-positive-for-covid/ar-AAN1VBF?ocid=Peregrine,Top Stories,People,Unavailable,,1.4,False,False
Couple Takes In Stray Dog Only To Watch Him Transform Before Their Very Eyes,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=8VB_h0gMo-EHKExqHQHjiFxhrNBGMEKjPY3eIN9WkEo&evt=102&rid=36ccce98da91ecd18160fb0250ec2517&campaignid=1018328&impid=vlp-infopane-6&offerid=1645877&test=0&time=1628281819&cp=2XNmTOd_Un_b9z9boXVTP5qwU4JF2IBuUDFscDhDfT0&clickid=21_36ccce98da91ecd18160fb0250ec2517_vlp-infopane-6&acid=19&trackingid=d49d1afc61922c78da4dc43ba29bb467&uid=0DE41AAB89A0672A236F0A2088F26632&jt=2&url=zftGNhjPTaA_rSDd3ztZ9c5F48ryuABwTh6awqYuUeQEju4hz29JsEfvrMMWN44WxhkQ3CRU72TzIr_AGqrtCTlu117K3NUcu2iAIyYHAuh-fVE9VpE10pXAs92T9JkszcLTiKwh1w_UmUYXndyl20rtg4xCSoJY_CnaRV4Ufl3RZGssxfQIqU_Q_-9xM0qoAsFKznv46FDVnhPVx0OPMysUbALWX8jyBLFIw98lhm9C-Lod5v173ZFBewv7dYxOlvgtPphfvifr9VHUhv3PRH5ZWZCYDUu5BkI_oJwcQ3nZKAxO72CuP0YBvpU-uxrZxiqEXG2YVRtt46wLBZ0pVDbW6hWXfExCaJgi4DkhXXlvqBiEzsYyNDvuQzpDvF4evAE_eSTPEXDR7mv5d95TXA&bm=2&la=en&cn=us&cid=1042281&info=N1Z4wU3GAnmKM0dfI5fRtAIu4cmix7UCjo5w1Xg8DLL-iKmDdmoJmfwtYDVH07eGGbJQWoGcWutexyKUEB4Dxg,Top Stories,AdPost Fun,Unavailable,,1.5,False,True
FTC slams Facebook for suspending researchers who were studying the social media giant's ad-targeting,https://www.msn.com/en-us/news/technology/ftc-slams-facebook-for-suspending-researchers-who-were-studying-the-social-media-giant-s-ad-targeting/ar-AAN1OMv?ocid=Peregrine,Top Stories,Business Insider,Unavailable,,1.6,False,False
"Hundreds of Cuban protesters are still detained, including prominent dissidents",https://www.msn.com/en-us/news/crime/hundreds-of-cuban-protesters-are-still-detained-including-prominent-dissidents/ar-AAN1HH2?ocid=Peregrine,Top Stories,Miami Herald,Unavailable,,1.7,False,False
"Live music industry prepares for a quiet, sad summer",https://www.msn.com/en-us/news/world/live-music-industry-prepares-for-a-quiet-sad-summer/ar-AAN1N0u?ocid=Peregrine,Top Stories,The Guardian,Unavailable,,1.8,False,False
What will new census data show about Latino growth?,https://www.msn.com/en-us/news/us/what-will-new-census-data-show-about-latino-growth/ar-AAN1HLL?ocid=Peregrine,Top Stories,NBC News,Unavailable,,1.9,False,False
"Biden to announce three new ambassador picks, including two top donors",https://www.msn.com/en-us/news/politics/biden-to-announce-three-new-ambassador-picks-including-two-top-donors/ar-AAN1OL9?ocid=Peregrine,Top Stories,CNN,Unavailable,,1.10,False,False
Psaki: DeSantis ‘fundraising off’ anti-mask mandate,https://www.msn.com/en-us/news/politics/psaki-desantis-fundraising-off-anti-mask-mandate/ar-AAN1NM8?ocid=Peregrine,Top Stories,POLITICO,Unavailable,,1.11,False,False
The long winding road to an infrastructure bill: Reporter's notebook,https://www.msn.com/en-us/news/politics/the-long-winding-road-to-an-infrastructure-bill-reporter-s-notebook/ar-AAN1CKG?ocid=Peregrine,Top Stories,ABC News,Unavailable,,2.0,False,False
G7 fingers Iran in deadly tanker attack; US releases 'evidence',https://www.msn.com/en-us/news/world/g7-fingers-iran-in-deadly-tanker-attack-us-releases-evidence/ar-AAN1T3q?ocid=Peregrine,Top Stories,AFP,Unavailable,,3.0,False,False
