article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,1.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,2.0,False,False
"The ""Great Resignation"" is likely to continue, as 55% of Americans anticipate looking for a new job",Unavailable,News,CNBC,Unavailable,This morning,3.0,False,False
New 'waterworld' planets could make waves in humanity’s search for alien life,Unavailable,News,The Telegraph,Unavailable,5 hours ago,4.0,False,False
Nearby wildfire turns Lake Tahoe Basin into an eerie ghost town,Unavailable,News,Los Angeles Times,Unavailable,This afternoon,5.0,False,False
These are the cities most prepared for climate change,Unavailable,News,Quartz,Unavailable,5 hours ago,6.0,False,False
"This 12-year-old coder is set to earn over $400,000 after about 2 months selling NFTs",Unavailable,News,CNBC Make It,Unavailable,This afternoon,7.0,False,False
"In Afghanistan, they climbed mountains. Now, these girls are on the run from the Taliban",Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,8.0,False,False
"Afghan teen who clung to U.S. plane and fell to his death said ""I have to try"" to get out",Unavailable,News,The Wall Street Journal,Unavailable,Yesterday,9.0,False,False
"Nurses are quitting because of COVID-19 burnout, causing a mass shortage: ""I yell at God, I yell at myself, I yell at COVID and cry""",Unavailable,News,CalMatters,Unavailable,Earlier today,10.0,False,False
"Biden orders plans to attack ISIS leadership, facilities",Unavailable,News,Bloomberg Quicktake,Unavailable,3 hours ago,11.0,False,False
"A stranded Afghan interpreter, and the soldiers who would not let go",Unavailable,News,The New York Times,Unavailable,3 hours ago,12.0,False,False
"What We Know About ISIS-K, The Group Behind The Kabul Attacks",Unavailable,News,NPR,Unavailable,2 hours ago,13.0,False,False
COVID-19: Keep up with the latest safety and vaccine guidance,Unavailable,News,,Unavailable,LIVE,14.0,False,False
World leaders condemn deadly attacks on Kabul airport,Unavailable,News,Bloomberg Quicktake,Unavailable,3 hours ago,15.0,False,False
How close is the California recall? Here's what the poll experts say,Unavailable,News,San Francisco Chronicle,Unavailable,This afternoon,16.0,False,False
Live updates: US service members and Afghans killed in blasts outside the Kabul airport,Unavailable,News,Insider,Unavailable,2 hours ago,17.0,False,False
"Videos showing airstrikes in Gaza were falsely attributed to explosions in Kabul, AP and Reuters report",Unavailable,News,,Unavailable,1 hour ago,18.0,False,False
I 3D-Printed a Glock to See How Far Homemade Guns Have Come,Unavailable,News,VICE News,Unavailable,This morning,19.0,False,False
