article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
US Embassy staff face 'brutal experience' en route to Kabul airport,https://news.google.com/articles/CAIiELVGMIj_vcd1sC8qO8I25CUqGAgEKg8IACoHCAowhK-LAjD4ySww-9S0BQ?hl=en-US&gl=US&ceid=US%3Aen,Headlines,New York Post ,https://news.google.com/publications/CAAqBwgKMISviwIw-Mks?hl=en-US&gl=US&ceid=US%3Aen,2021-08-23T15:11:15Z,1.0,False
Deadly firefight erupts at Kabul airport as evacuation chaos continues into second week,https://news.google.com/articles/CAIiEN7f5v3m1UcdHPFNeK5QAEcqGQgEKhAIACoHCAow2Nb3CjDivdcCMKuvhQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNBC,https://news.google.com/publications/CAAqBwgKMNjW9wow4r3XAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-23T16:59:11Z,1.1,False
"Deadly shooting at Kabul airport’s north gate, German military says",https://news.google.com/articles/CAIiENCZ4VRHfcQcMJHT9uLf5KkqGQgEKhAIACoHCAowwL2ICzCckocDMOODqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-08-23T05:59:45Z,1.2,False
Opinion | How the Taliban Turned Smartphones Into Weapons in Afghanistan,https://news.google.com/articles/CAIiEJ384o5rMMNBUESXmeVNry8qGAgEKg8IACoHCAowjuuKAzCWrzwworyzBg?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-08-23T14:50:34Z,1.3,True
Vivek Ramaswamy: Biden's Afghanistan catastrophe – here are the 3 flawed assumptions that led to debacle,https://news.google.com/articles/CAIiELLe7hNOpgi5TCWt0iJ6lQ4qGQgEKhAIACoHCAowwL2ICzCckocDMKuUqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-08-23T11:00:42Z,1.4,True
Kamala Harris breaks silence on Afghanistan debacle as Singapore prime minister admits withdrawal went 'awry',https://news.google.com/articles/CAIiEGqrfx0Mr6co4uGX5MsGkzQqGQgEKhAIACoHCAowwL2ICzCckocDMMaPqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-08-23T14:09:50Z,2.0,False
"Harris laughs at, shuts down questions as she says Afghanistan is her highest priority",https://news.google.com/articles/CBMiSGh0dHBzOi8vbmV3cy55YWhvby5jb20vaGFycmlzLWxhdWdocy1zaHV0cy1kb3duLXF1ZXN0aW9ucy0xOTE1MDAwODcuaHRtbNIBUGh0dHBzOi8vbmV3cy55YWhvby5jb20vYW1waHRtbC9oYXJyaXMtbGF1Z2hzLXNodXRzLWRvd24tcXVlc3Rpb25zLTE5MTUwMDA4Ny5odG1s?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Yahoo News,,2021-08-22T19:15:00Z,2.1,False
Vice President Harris starts Asia trip in Singapore,https://news.google.com/articles/CCAiCzhCNnhEaDhOUnN3mAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CBS News,,2021-08-23T15:12:26Z,2.2,False
Kamala Harris should offer Vietnam 'market economy' status | TheHill,https://news.google.com/articles/CBMiaWh0dHBzOi8vdGhlaGlsbC5jb20vb3Bpbmlvbi9pbnRlcm5hdGlvbmFsLzU2ODkyMi1rYW1hbGEtaGFycmlzLXNob3VsZC1vZmZlci12aWV0bmFtLW1hcmtldC1lY29ub215LXN0YXR1c9IBbWh0dHBzOi8vdGhlaGlsbC5jb20vb3Bpbmlvbi9pbnRlcm5hdGlvbmFsLzU2ODkyMi1rYW1hbGEtaGFycmlzLXNob3VsZC1vZmZlci12aWV0bmFtLW1hcmtldC1lY29ub215LXN0YXR1cz9hbXA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Hill,,2021-08-22T21:00:09Z,2.3,True
Harris in Singapore as U.S. tries to counter China's influence,https://news.google.com/articles/CBMiYGh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL25ld3Mvd29ybGQvaGFycmlzLXNpbmdhcG9yZS11LXMtdHJpZXMtY291bnRlci1jaGluYS1zLWluZmx1ZW5jZS1uMTI3NzQyMtIBLGh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL25ld3MvYW1wL25jbmExMjc3NDIy?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NBC News,,2021-08-23T09:48:00Z,2.4,False
Overstayed Welcome? Tropical Depression Henri Takes Its Time Drenching The Northeast,https://news.google.com/articles/CAIiEMyXQSsE0hPAlPX7rebn_tEqFwgEKg4IACoGCAow9vBNMK3UCDCFpJYH?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NPR,https://news.google.com/publications/CAAqBggKMPbwTTCt1Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-08-23T10:30:58Z,3.0,False
Hurricane Henri just hours away from hitting shore,https://news.google.com/articles/CCAiCzhad2dtRUpZUUFrmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Good Morning America,,2021-08-22T16:01:33Z,3.1,False
"Tracking Henri: Thousands Without Power In Connecticut, Wet Mess In Westchester County",https://news.google.com/articles/CAIiEA29F8rFbXaIVh39b4ANho4qGQgEKhAIACoHCAowkduFCzDUj4MDMIeRiAY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CBS New York,https://news.google.com/publications/CAAqBwgKMJHbhQsw1I-DAw?hl=en-US&gl=US&ceid=US%3Aen,2021-08-23T16:37:16Z,3.2,False
"10 things you need to know today: August 23, 2021",https://news.google.com/articles/CBMiY2h0dHBzOi8vdGhld2Vlay5jb20vYnJpZWZpbmcvZGFpbHktYnJpZWZpbmcvMTAwNDAxNS8xMC10aGluZ3MteW91LW5lZWQtdG8ta25vdy10b2RheS1hdWd1c3QtMjMtMjAyMdIBZ2h0dHBzOi8vdGhld2Vlay5jb20vYnJpZWZpbmcvZGFpbHktYnJpZWZpbmcvMTAwNDAxNS8xMC10aGluZ3MteW91LW5lZWQtdG8ta25vdy10b2RheS1hdWd1c3QtMjMtMjAyMT9hbXA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Week Magazine,,2021-08-23T10:48:34Z,3.3,False
