article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
CDC recommends new tests that can detect COVID-19 and influenza,Unavailable,News,,Unavailable,Last night,1.0,False,False
"A battle is unfolding over the world's smelliest fruit, and farmers in Malaysia say their entire livelihood is being wiped out at the worst possible time",Unavailable,News,Insider Asia,Unavailable,Earlier today,2.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,3.0,False,False
Mexico is phasing out GMO corn and the pesticide glyphosate. The consequences to U.S. trade will be enormous.,Unavailable,News,The Counter,Unavailable,Earlier today,4.0,False,False
"Vaccinated people made up three-quarters of those infected in a massive Massachusetts covid-19 outbreak, pivotal CDC study finds",Unavailable,News,The Washington Post,Unavailable,Yesterday,5.0,False,False
'I am 62 years old and had never seen the snow': Brazilians revel in unusually cold weather,Unavailable,News,Reuters Science News,Unavailable,Yesterday,6.0,False,False
‘They thought I was dead’: Haitian president’s widow recounts assassination,Unavailable,News,The New York Times,Unavailable,Yesterday,7.0,False,False
Arkansas governor seeks to end ban on mask mandates in schools,Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,8.0,False,False
What to know about the end of the federal eviction moratorium,Unavailable,News,The Boston Globe,Unavailable,Yesterday,9.0,False,False
The Walt Disney Company will require U.S. employees to be fully vaccinated,Unavailable,News,Variety,Unavailable,Yesterday,10.0,False,False
Israel will begin giving third Pfizer booster shots for people over 60,Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,11.0,False,False
COVID-19: Keep up with the latest safety and vaccine guidance,Unavailable,News,,Unavailable,LIVE,12.0,False,False
"End of eviction ban could lead to spike in homelessness, Covid cases",Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,13.0,False,False
"Breakthrough COVID-19 cases are rising in L.A., but data shows the vaccinated are still protected",Unavailable,News,Los Angeles Times,Unavailable,Yesterday,14.0,False,False
"COVID-19 cases are rising in Israel, but rates of severe illness remain low thanks to widespread vaccination in the country, medical experts report",Unavailable,News,,Unavailable,3 hours ago,15.0,False,False
Japan expands and extends state of emergency as Tokyo records highest daily cases tally to date,Unavailable,News,,Unavailable,2 hours ago,16.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,17.0,False,False
Updates on wildfire season in the western US and Canada,Unavailable,News,,Unavailable,LIVE,18.0,False,False
Atlantic hurricane season continues after June 1 start,Unavailable,News,,Unavailable,LIVE,19.0,False,False
HHS Assistant Secretary for Health on efforts to increase vaccinations among Americans of all ages,Unavailable,News,Washington Post Live,Unavailable,Yesterday,20.0,False,False
Industrial pollution in Argentina turned this lagoon shocking pink,Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,21.0,False,False
Scientists and public health experts say that vaccines are safe for most people,Unavailable,News,,Unavailable,LIVE,22.0,False,False
