article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
People around the world mark the 20th anniversary of the 9/11 attacks,Unavailable,News,,Unavailable,3 hours ago,1.0,False,False
"He was on the 84th floor of the south tower when the second plane hit. Twenty years later, Brian Clark still lives in the shadow of 9/11.",Unavailable,News,Maclean's Magazine,Unavailable,This morning,2.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,Yesterday,3.0,False,False
He Carried His Son's Body From 9/11's Rubble. Now He Carries the Weight of Educating Those Born After.,Unavailable,News,Inside Edition,Unavailable,Yesterday,4.0,False,False
"Mississippi teachers beg for help after more than 18,000 students catch COVID-19 in one month",Unavailable,News,Healthcare Insider,Unavailable,Last night,5.0,False,False
"‘Muslim Americans shouldn’t have to feel and act this way’: 20 years later, reflecting on the 9/11 attacks and hate that followed",Unavailable,News,The Baltimore Sun,Unavailable,This afternoon,6.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,7.0,False,False
Americans have been quitting their jobs in record numbers. Here’s one millennial's advice to others who are also looking to make the leap.,Unavailable,News,Careers Insider,Unavailable,Yesterday,8.0,False,False
Texas farmers and ranchers are joining Governor Greg Abbott's anti-immigrant campaign,Unavailable,News,The Counter,Unavailable,Yesterday,9.0,False,False
This Woman Was 13 When Her Father Was Killed On 9/11. It's Taken Her 20 Years To Heal.,Unavailable,News,HuffPost,Unavailable,Yesterday,10.0,False,False
The 9/11 Museum Has A Problematic Legacy. Can It Be Saved?,Unavailable,News,HuffPost,Unavailable,Yesterday,11.0,False,False
"In Giuffre v. Andrew, Harvey Weinstein's former lawyer is looking for redemption",Unavailable,News,The Sunday Times,Unavailable,Earlier today,12.0,False,False
Where the Reuters community was on 9/11,Unavailable,News,Reuters,Unavailable,Yesterday,13.0,False,False
"A timeline of the September 11, 2001, attacks",Unavailable,News,Reuters,Unavailable,Yesterday,14.0,False,False
This couple bought a villa in Bali before ever visiting the island and transformed it into a paradise compound,Unavailable,News,Insider Asia,Unavailable,Yesterday,15.0,False,False
The latest news and updates from Afghanistan under Taliban control,Unavailable,News,,Unavailable,LIVE,16.0,False,False
New poll shows Newsom could easily beat recall thanks to motivated Democrats,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,17.0,False,False
Here Are The Harrowing Stories Behind Some Of The Most Iconic Photos From 9/11,Unavailable,News,BuzzFeed,Unavailable,Earlier today,18.0,False,False
Learn more about how COVID-19 vaccines work,Unavailable,News,,Unavailable,LIVE,19.0,False,False
9/11 Survivors Are Still Getting Sick Decades Later,Unavailable,News,The New York Times,Unavailable,Yesterday,20.0,False,False
Larry becomes a post-tropical cyclone as meteorologists warn of a new potential tropical threat off the Gulf Coast,Unavailable,News,,Unavailable,LIVE,21.0,False,False
"The children of 9/11 victims on their pain and pride: ""It's become my legacy to try to make the best out of my life.""",Unavailable,News,The Wall Street Journal,Unavailable,Yesterday,22.0,False,False
