article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Biden says federal employees must get vaccination or submit to regular testing,Unavailable,News,,Unavailable,This afternoon,1.0,False,False
"People should still get vaccinated even if they’ve already had COVID-19, health agencies and medical experts say",Unavailable,News,,Unavailable,LIVE,2.0,False,False
The CDC recommends that vaccinated people in some locations and in K-12 schools wear masks indoors,Unavailable,News,,Unavailable,"July 27, 2021",3.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,4.0,False,False
Western US faces water crisis as extreme heatwaves leave Hoover Dam at record lows,Unavailable,News,Telegraph World News,Unavailable,Yesterday,5.0,False,False
Robinhood is going public on the Nasdaq today,Unavailable,News,CNBC,Unavailable,Earlier today,6.0,False,False
Intense heatwave expected to spread across much of the continental US,Unavailable,News,,Unavailable,Last night,7.0,False,False
Californians’ faith in gun control slips in a new poll. Here's a closer look,Unavailable,News,Los Angeles Times,Unavailable,Earlier today,8.0,False,False
California's largest county approves another guaranteed income program. Here’s what you need to know,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,9.0,False,False
Revealed: a quarter of the UK's Conservative party funds come from donors with connections to the property sector,Unavailable,News,Financial Times,Unavailable,Earlier today,10.0,False,False
California is failing to meet demand for UC admission. Why it’s a crisis,Unavailable,News,Los Angeles Times,Unavailable,5 hours ago,11.0,False,False
"Britney Spears' doctors want her father removed as conservator, new legal documents say",Unavailable,News,Variety,Unavailable,Earlier today,12.0,False,False
The answers to interview questions every job candidate needs to know,Unavailable,News,Careers Insider,Unavailable,Yesterday,13.0,False,False
The Amazon rainforest is fast approaching a point of no return,Unavailable,News,Businessweek,Unavailable,Earlier today,14.0,False,False
"Astronomers see back of a black hole for first time, proving Albert Einstein was right",Unavailable,News,The Telegraph,Unavailable,Yesterday,15.0,False,False
This California city is running out of water. The solution might involve a very old train,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,16.0,False,False
Should we all be wearing masks? Here's everything you should know about the CDC's new guidance,Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,17.0,False,False
How the pandemic could create a lost generation of youth in Latin America,Unavailable,News,Los Angeles Times,Unavailable,4 hours ago,18.0,False,False
How climate change is making parts of the world too hot and humid to survive,Unavailable,News,The Washington Post,Unavailable,Yesterday,19.0,False,False
