article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Virginia Drivers With No DUI's Getting A Pay Day This Month,https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__e05a55db7879fff8e0cd8e89381d8f0d__c007b1a28df4788643d1ab288da0865d&response.session=v2_6fb4190e19e94ce3626c3275460977b4_0BE1B433F9F961632EF3A487F84E605E_1631753894_1631753894_CIi3jgYQhpxRGJWPl97Rt7DO3wEgASgFMOEBOJGkDkCw5Q9IztfZA1C9BFgAYABo2JmUwYqQl9P_AXAA&item.id=%7E%7EV1%7E%7E-4856571723915309106%7E%7EpE2WCeLJ3_WyR4UmNLT1m6S0MGKwglo_qrSbr_bh1UXTxvAnL2wqac4MyzR7uD46gj3kUkbS3FhelBtnsiJV6MhkDZRZzzIqDobN6rWmCPA3hYz5D3PLat6nhIftiT1lwdxwdlxkeV_Mfb3eos_TQZ6naqaFLat89IsJUTsaPnN7ONWPa22NEk5ew7SO963RLOgLAnxsmw3QHQH7nbSmUpUVbuCh8WG2R1LJHyFUFXrKs3YeDa5v-Hzskukrf17Ha3OfP4bvFWiFiK3Cg3CjgvK7PjXU3q0ApfxXTNEKWqpQIiFyKAMoup9dqEAtgoLqjrOGv-6iDoYLvQ6osB3pEQ&item.type=text&sig=fcf0e3a30bdb97b9390ccefc733313ea4189fa07c1d7&redir=https%3A%2F%2Ftracking.uytur.com%2Ff4990862-8ab7-4d5f-b759-a159dd0229a5%3Fa%3D0%26n%3DT%26c%3D7601f1da-1cc1-4f11-8b51-022b00026573%26i%3D7601f1da-1cc1-4f11-8b51-022b00026573%26sn%3Dmsn-bingnews-us%26si%3Dmsn-bingnews-us%26p%3DDesktop%26campid%3D12234904%26adid%3D3026784360%26title%3DVirginia%2BDrivers%2BWith%2BNo%2BDUI%2527s%2BGetting%2BA%2BPay%2BDay%2BThis%2BMonth%26tn%3Dhttps%253A%252F%252Fdx6isbzrbkxjw.cloudfront.net%252Fuuid6124a533504304.73748692.jpeg%26ncid%3DGiDrzqLIRQ1IWHfd95YaTh5g2N--9SSd9xvE8FItlwCybSDfz0oouoPouazj99lQ%26campid%3D12234904%23tblciGiDrzqLIRQ1IWHfd95YaTh5g2N--9SSd9xvE8FItlwCybSDfz0oouoPouazj99lQ&ui=0BE1B433F9F961632EF3A487F84E605E&cpb=GAEgnP__________ASoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIId2F0ZXIxMDE4gN7jzgRAkaQOSLDlD1DO19kDWL0EYwjXFhDUHxgjZGMI0gMQ4AYYCGRjCJYUEJ4cGBhkYwj3__________8BEPf__________wEYCWRjCPQUEJ4dGB9kaiAwRDI2OTE5NTg2MUI0QkM4ODMzNTdBNEUzNUFFNkE3QngBgAECiAGOkd7DAQ,Sports,Auto Savings,Unavailable,,3.0,False,True
Texans coach David Culley says WR Brandin Cooks 'can do pretty much anything',https://www.msn.com/en-us/sports/nfl/texans-coach-david-culley-says-wr-brandin-cooks-can-do-pretty-much-anything/ar-AAOusEL?ocid=BingNews,Sports,Texans Wire,Unavailable,55m,4.0,False,False
Davante Adams: Packers 'came out really flat' in season opener,https://www.msn.com/en-us/sports/nfl/davante-adams-packers-came-out-really-flat-in-season-opener/ar-AAOultX?ocid=BingNews,Sports,Packers Wire,Unavailable,27m,5.0,False,False
ESPN reveals prediction for Warriors' win-loss record during 2021-22 season,https://www.msn.com/en-us/sports/nba/espn-reveals-prediction-for-warriors-win-loss-record-during-2021-22-season/ar-AAOub0K?ocid=BingNews,Sports,WarriorsWire,Unavailable,1h,6.0,False,False
"Randy, 5-star Domani Jackson's dad, dishes about official visit to Michigan",https://www.msn.com/en-us/sports/ncaafb/randy-5-star-domani-jacksons-dad-dishes-about-official-visit-to-michigan/ar-AAOusql?ocid=BingNews,Sports,Wolverines Wire,Unavailable,1h,7.0,False,False
Broncos injuries: Graham Glasgow (arrhythmia) did not practice Wednesday,https://www.msn.com/en-us/sports/nfl/broncos-injuries-graham-glasgow-arrhythmia-did-not-practice-wednesday/ar-AAOumQL?ocid=BingNews,Sports,Broncos Wire,Unavailable,2h,8.0,False,False
Credit Card Debt? You Should Have Known Better! Learn Why,https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__e05a55db7879fff8e0cd8e89381d8f0d__d4359bd34b82ad17ff50ce313f0303c2&response.session=v2_6fb4190e19e94ce3626c3275460977b4_0BE1B433F9F961632EF3A487F84E605E_1631753894_1631753894_CIi3jgYQhpxRGJWPl97Rt7DO3wEgASgFMOEBOJGkDkCw5Q9IztfZA1C9BFgAYABo2JmUwYqQl9P_AXAA&item.id=%7E%7EV1%7E%7E576955907563426144%7E%7EJ80AuqTQQA32DrgwhDeJqKW8kwJud_XJQgIMpsDTpkcndpXq_nTToVci-tV_1bYyPVPbFHdycXfyr1VxmozLcWANN93_dhGoNVU93HODOAawecwlYupV-ADLiqSJCBxnkF2brjDLkjXtE0mWjyPKoFnFXeb-uloOOUnZR6JMi7sTg-_9RYbLFsJaIWAlQOQFCTCrsNl9yYe4MCvSIMh8Yi7c-8Jo09aY_eLHhhxPPzFh2zjPmSOqWqRLv6-2YI3nkc40hrvSMVGpBJ-llddrdCtaQ906zJEHrb1JPCOj9Z2K_u-UC5ynaftMVa--4_xNxcTw3bwyxjnJQk0rVupDprqtfNB9PSjDBlig62vbwfc&item.type=text&sig=f7775c71ff9093d22ac0e9f87ecb8088098e62d0c480&redir=https%3A%2F%2Ffiona.com%2Flearn%2Farticles%2Fsee-how-a-personal-loan-for-debt-consolidation-can-help-you-save-big%3Futm_source%3Dtaboola%26utm_medium%3Dreferral%26utm_campaignId%3D11691631%26utm_itemId%3D3030998520%26utm_siteId%3D1330694%26clickId%3DGiDrzqLIRQ1IWHfd95YaTh5g2N--9SSd9xvE8FItlwCybSC51FQoueqSr8S_tewO%26tblci%3DGiDrzqLIRQ1IWHfd95YaTh5g2N--9SSd9xvE8FItlwCybSC51FQoueqSr8S_tewO%23tblciGiDrzqLIRQ1IWHfd95YaTh5g2N--9SSd9xvE8FItlwCybSC51FQoueqSr8S_tewO&ui=0BE1B433F9F961632EF3A487F84E605E&cpb=GAEgnP__________ASoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIId2F0ZXIxMDE4gN7jzgRAkaQOSLDlD1DO19kDWL0EYwjXFhDUHxgjZGMI0gMQ4AYYCGRjCJYUEJ4cGBhkYwj3__________8BEPf__________wEYCWRjCPQUEJ4dGB9kaiAwRDI2OTE5NTg2MUI0QkM4ODMzNTdBNEUzNUFFNkE3QngBgAECiAGOkd7DAQ,Sports,Fiona.com,Unavailable,,9.0,False,True
Fantasy Football Week 2 Start 'Em & Sit 'Em: Ben Roethlisberger gets dream matchup with worn-down Raiders,https://www.msn.com/en-us/sports/nfl/fantasy-football-week-2-start-em-26-sit-em-ben-roethlisberger-gets-dream-matchup-with-worn-down-raiders/ar-AAOumXb?ocid=BingNews,Sports,CBS Sports,Unavailable,2h,10.0,False,False
Rams injury report: Sebastian Joseph-Day DNP on Wednesday,https://www.msn.com/en-us/sports/nfl/rams-injury-report-sebastian-joseph-day-dnp-on-wednesday/ar-AAOupuH?ocid=BingNews,Sports,Rams Wire,Unavailable,2h,11.0,False,False
Falcons Week 2 injury report: Full attendance on Wednesday,https://www.msn.com/en-us/sports/nfl/falcons-week-2-injury-report-full-attendance-on-wednesday/ar-AAOucjA?ocid=BingNews,Sports,Falcons Wire,Unavailable,3h,12.0,False,False
"Newsom to national Democrats: ""Don't be timid"" on COVID-19 response",https://www.msn.com/en-us/news/politics/newsom-to-national-democrats-dont-be-timid-on-covid-19-response/ar-AAOuua3?ocid=BingNews,U.S.,CBS News,Unavailable,45m,1.0,False,False
Paranoia and accusations cloud efforts to launch ‘Justice for January 6’ rally,https://www.msn.com/en-us/news/us/paranoia-and-accusations-cloud-efforts-to-launch-justice-for-january-6-rally/ar-AAOufCx?ocid=BingNews,U.S.,NBC News,Unavailable,2h,2.0,False,False
"Missouri businesses, protesters slam Biden's vaccine mandate",https://www.msn.com/en-us/news/politics/missouri-businesses-protesters-slam-bidens-vaccine-mandate/ar-AAOtWDx?ocid=BingNews,U.S.,Associated Press,Unavailable,5h,3.0,False,False
How are schools deciding to close due to COVID-19 cases? It all depends.,https://www.msn.com/en-us/news/us/how-are-schools-deciding-to-close-due-to-covid-19-cases-it-all-depends/ar-AAOuldH?ocid=BingNews,U.S.,Philadelphia Inquirer,Unavailable,14m,4.0,False,False
"Bethlehem Township police arrest man who allegedly kidnapped infant, led police on high-speed pursuits",https://www.msn.com/en-us/news/crime/bethlehem-township-authorities-arrest-man-who-allegedly-kidnapped-infant-led-police-on-high-speed-pursuits/ar-AAOtfAk?ocid=BingNews,U.S.,Allentown Morning Call,Unavailable,25m,5.0,False,False
"Milford High School restroom defaced with swastika, racist language",https://www.msn.com/en-us/news/us/milford-high-school-restroom-defaced-with-swastika-racist-language/ar-AAOutEA?ocid=BingNews,U.S.,Cincinnati Enquirer,Unavailable,1h,6.0,False,False
Tampa police officer dies of COVID-19 complications,https://www.msn.com/en-us/news/us/tampa-police-officer-dies-of-covid-19-complications/ar-AAOuaz2?ocid=BingNews,U.S.,Tampa Bay Times,Unavailable,1h,7.0,False,False
Battenfeld: Is Boston ready to become another Cambridge?,https://www.msn.com/en-us/news/politics/battenfeld-is-boston-ready-to-become-another-cambridge/ar-AAOus3i?ocid=BingNews,U.S.,Boston Herald,Unavailable,2h,8.0,False,False
4 key policy differences that could drive the race between Michelle Wu and Annissa Essaibi George,https://www.msn.com/en-us/news/politics/4-key-policy-differences-that-could-drive-the-race-between-michelle-wu-and-annissa-essaibi-george/ar-AAOu8Ty?ocid=BingNews,U.S.,Boston.com,Unavailable,4h,9.0,False,False
Texas AG sues school district that included masks in dress code,https://www.msn.com/en-us/news/us/texas-ag-sues-school-district-that-included-masks-in-dress-code/ar-AAOtUEv?ocid=BingNews,U.S.,ABC News,Unavailable,4h,10.0,False,False
"Massachusetts coronavirus cases spike 2,716 — the highest daily count since February",https://www.msn.com/en-us/health/medical/massachusetts-coronavirus-cases-spike-2716-the-highest-daily-count-since-february/ar-AAOuoXT?ocid=BingNews,U.S.,Boston Herald,Unavailable,3h,11.0,False,False
"Despite parents' objections, some teens turn to COVID vaccine advocates",https://www.msn.com/en-us/news/us/despite-parents-objections-some-teens-turn-to-covid-vaccine-advocates/ar-AAOtsV7?ocid=BingNews,U.S.,ABC News,Unavailable,5h,12.0,False,False
Thieves break into cars parked at gyms across Blacksburg and Christiansburg,https://www.wsls.com/news/local/2021/09/14/thieves-break-into-cars-parked-at-gyms-across-blacksburg-and-christiansburg/,Local,WSLS 10,Unavailable,22h,1.0,False,False
"Blacksburg, Christiansburg Police respond to multiple car thefts at local gyms",https://www.msn.com/en-us/news/crime/blacksburg-christiansburg-police-respond-to-multiple-car-thefts-at-local-gyms/ar-AAOrDWA?ocid=BingNews,Local,Roanoke-Lynchburg WDBJ-TV on MSN.com,Unavailable,1d,2.0,False,False
Blacksburg teacher calls school disciplinary system 'white supremacy' in viral video,https://roanoke.com/news/local/education/blacksburg-teacher-calls-school-disciplinary-system-white-supremacy-in-viral-video/article_48b97df8-1660-11ec-b125-67b3f7a7e3a0.html,Local,The Roanoke Times,Unavailable,2h,3.0,False,False
"Tasty Tuesday: Halwa Bakery and Cafe combines Mediterranean, seasonal favorites",https://www.wsls.com/features/2021/09/14/tasty-tuesday-halwa-bakery-and-cafe-combines-mediterranean-seasonal-favorites/,Local,WSLS 10,Unavailable,1d,4.0,False,False
Update: Water Main Breaks in Blacksburg,https://nrvnews.com/water-main-breaks-in-blacksburg/,Local,New River Valley News,Unavailable,3d,5.0,False,False
Blacksburg New School celebrates 50 years since opening its doors,https://www.msn.com/en-us/news/us/blacksburg-new-school-celebrates-50-years-since-opening-its-doors/ar-AAOqb8J?ocid=BingNews,Local,Roanoke-Lynchburg WDBJ-TV on MSN.com,Unavailable,1d,6.0,False,False
Virginia Tech gameday chaos helps local businesses keep their doors open,https://www.wsls.com/news/local/2021/09/13/virginia-tech-gameday-chaos-helps-local-businesses-keep-their-doors-open/,Local,WSLS 10,Unavailable,1d,7.0,False,False
Virginia Tech students experience new policies at Lane Stadium,https://www.msn.com/en-us/sports/ncaafb/virginia-tech-students-experience-new-policies-at-lane-stadium/ar-AAOnRg8?ocid=BingNews,Local,Roanoke-Lynchburg WDBJ-TV on MSN.com,Unavailable,3d,8.0,False,False
Adney Gap Road in Callaway closed because of crash,https://www.wdbj7.com/2021/09/15/adney-gap-road-callaway-closed-because-crash/,Local,WDBJ,Unavailable,5h,9.0,False,False
Adney Gap Road in Callaway back open after crash,https://www.msn.com/en-us/news/us/adney-gap-road-in-callaway-back-open-after-crash/ar-AAOtIvk?ocid=BingNews,Local,Roanoke-Lynchburg WDBJ-TV on MSN.com,Unavailable,5h,10.0,False,False
‘Heartbreaking’: Neighbors react after deadly Northwest Roanoke gas station shooting,https://www.wsls.com/news/local/2021/09/16/heartbreaking-neighbors-react-after-deadly-northwest-roanoke-gas-station-shooting/,Local,WSLS 10,Unavailable,41m,11.0,False,False
Roanoke police confirm one dead following shooting at gas station,https://www.wdbj7.com/2021/09/15/breaking-large-police-presence-gas-station-roanoke/,Local,WDBJ,Unavailable,18h,12.0,False,False
"Biden announces Indo-Pacific alliance with UK, Australia",https://www.msn.com/en-us/news/world/biden-announces-indo-pacific-alliance-with-uk-australia/ar-AAOuh41?ocid=BingNews,World,Associated Press,Unavailable,3h,1.0,False,False
U.S. judge rules Trump cannot stop rape accuser's lawsuit from proceeding,https://www.msn.com/en-us/news/politics/u-s-judge-rules-trump-cannot-stop-rape-accuser-s-lawsuit-from-proceeding/ar-AAOulKp?ocid=BingNews,World,Reuters,Unavailable,4h,2.0,False,False
"Malala Yousafzai says Biden has ""huge responsibility"" to Afghan women",https://www.msn.com/en-us/news/world/malala-yousafzai-says-biden-has-huge-responsibility-to-afghan-women/ar-AAOuaHF?ocid=BingNews,World,CBS News,Unavailable,2h,3.0,False,False
Taliban deputy denies reports of leadership row,https://www.msn.com/en-us/news/world/taliban-deputy-denies-reports-of-leadership-row/ar-AAOuhRP?ocid=BingNews,World,BBC News,Unavailable,2h,4.0,False,False
Rich nations to be pushed for COVID vaccine commitments as U.N. meets,https://www.msn.com/en-us/news/world/rich-nations-to-be-pushed-for-covid-vaccine-commitments-as-u-n-meets/ar-AAOtwmv?ocid=BingNews,World,CBS News,Unavailable,9h,5.0,False,False
"U.S. to form security partnership with Australia, U.K., including Australia developing nuclear submarine",https://www.msn.com/en-us/news/world/us-to-form-security-partnership-with-australia-uk-including-australia-developing-nuclear-submarine/ar-AAOuh18?ocid=BingNews,World,USA TODAY,Unavailable,3h,6.0,False,False
"Biden comes to Milley’s defense after revelation top general, fearing Trump, conferred with China to avert war",https://www.msn.com/en-us/news/politics/biden-comes-to-milley-s-defense-after-revelation-top-general-fearing-trump-conferred-with-china-to-avert-war/ar-AAOtO0x?ocid=BingNews,World,The Washington Post,Unavailable,7h,7.0,False,False
Frustration grows for migrants stuck in southern Mexico,https://www.msn.com/en-us/news/world/frustration-grows-for-migrants-stuck-in-southern-mexico/ar-AAOtsYb?ocid=BingNews,World,Associated Press,Unavailable,9h,8.0,False,False
"Taliban co-founder Baradar disputes internal rifts, denies he was injured in any clash",https://www.msn.com/en-us/news/world/taliban-co-founder-baradar-disputes-internal-rifts-denies-he-was-injured-in-any-clash/ar-AAOu9Pa?ocid=BingNews,World,CNN,Unavailable,3h,9.0,False,False
"Boris Johnson reshuffles his government, demoting the official who oversaw chaotic Kabul evacuation",https://www.msn.com/en-us/news/world/boris-johnson-reshuffles-his-government-demoting-official-who-oversaw-chaotic-kabul-evacuation/ar-AAOtT86?ocid=BingNews,World,The Washington Post,Unavailable,7h,10.0,False,False
U.S. House Democrats advance tax-hike plan as rifts open over Biden spending bill,https://www.msn.com/en-us/news/politics/us-house-democrats-advance-tax-hike-plan-as-rifts-open-over-biden-spending-bill/ar-AAOtdeo?ocid=BingNews,World,Reuters,Unavailable,11h,11.0,False,False
"Pope Francis says U.S. bishops debating Biden Communion should be pastors, not politicians",https://www.msn.com/en-us/news/world/pope-francis-says-us-bishops-debating-biden-communion-should-be-pastors-not-politicians/ar-AAOtx34?ocid=BingNews,World,The Washington Post,Unavailable,8h,12.0,False,False
Inspiration4 Makes Space History With First-Ever All-Civilian Orbital Launch,https://www.msn.com/en-us/news/us/inspiration4-makes-space-history-with-first-ever-all-civilian-orbital-launch/ar-AAOusJZ?ocid=BingNews,Science,Time,Unavailable,33m,1.0,False,False
SpaceX has launched a billionaire-funded crew of space tourists toward orbit - the first civilian mission of its kind,https://www.msn.com/en-us/news/technology/spacex-has-launched-a-billionaire-funded-crew-of-space-tourists-toward-orbit-the-first-civilian-mission-of-its-kind/ar-AAOuioC?ocid=BingNews,Science,Business Insider,Unavailable,54m,2.0,False,False
App Annie Fined $10 Million in Case That Is the Future of Insider Trading,https://www.msn.com/en-us/money/technologyinvesting/app-annie-fined-10-million-in-case-that-is-the-future-of-insider-trading/ar-AAOuoVs?ocid=BingNews,Science,Gizmodo,Unavailable,3h,3.0,False,False
Powerful Lasers Have Put Us at the 'Threshold' of Nuclear Fusion Ignition,https://www.msn.com/en-us/news/technology/powerful-lasers-have-put-us-at-the-threshold-of-nuclear-fusion-ignition/ar-AAOufsw?ocid=BingNews,Science,Popular Mechanics,Unavailable,3h,4.0,False,False
Why We Need Astronauts With Disabilities,https://www.msn.com/en-us/news/technology/why-we-need-astronauts-with-disabilities/ar-AAOtQAS?ocid=BingNews,Science,Gizmodo,Unavailable,7h,5.0,False,False
"Space X Launch of 4 Civilians: Who Are They, How Much Training Did They Get?",https://www.msn.com/en-us/news/technology/space-x-launch-of-4-civilians-who-are-they-how-much-training-did-they-get/ar-AAOtJ4H?ocid=BingNews,Science,Newsweek,Unavailable,9h,6.0,False,False
Australian wildfires fueled an algae bloom bigger than the continent itself,https://www.msn.com/en-us/weather/topstories/australian-wildfires-fueled-an-algae-bloom-bigger-than-the-continent-itself/ar-AAOud2C?ocid=BingNews,Science,Popular Science,Unavailable,5h,7.0,False,False
"'Very far from everything else': NASA Astronaut, SJU grad speaks from space station",https://www.msn.com/en-us/news/technology/very-far-from-everything-else-nasa-astronaut-sju-grad-speaks-from-space-station/ar-AAOuq8A?ocid=BingNews,Science,St. Cloud Times,Unavailable,54m,8.0,False,False
Best online computer science degrees 2021: Top picks,https://www.msn.com/en-us/money/careersandeducation/best-online-computer-science-degrees-2021-top-picks/ar-AAMeX1d?ocid=BingNews,Science,ZDNet,Unavailable,5h,9.0,False,False
First all-civilian flight into space a success,https://www.msn.com/en-us/news/technology/first-all-civilian-flight-into-space-a-success/ar-AAOunjs?ocid=BingNews,Science,Lansing WILX-TV,Unavailable,34m,10.0,False,False
Meet Hayley Arceneaux. Her journey on SpaceX is an epic full-circle moment that started in Houston,https://www.msn.com/en-us/travel/news/meet-hayley-arceneaux-her-journey-on-spacex-is-an-epic-full-circle-moment-that-started-in-houston/ar-AAOunc6?ocid=BingNews,Science,KHOU-TV Houston,Unavailable,1h,11.0,False,False
What would it cost me to go to space? The future of space travel and private space companies,https://www.msn.com/en-us/news/technology/what-would-it-cost-me-to-go-to-space-the-future-of-space-travel-and-private-space-companies/ar-AAOusda?ocid=BingNews,Science,USA TODAY,Unavailable,1h,12.0,False,False
"With a billionaire’s backing, SpaceX sends citizen spacefliers into orbit for a mission like no other",https://www.msn.com/en-us/news/technology/with-a-billionaire-s-backing-spacex-sends-citizen-spacefliers-into-orbit-for-a-mission-like-no-other/ar-AAOusNv?ocid=BingNews,Technology,Geekwire,Unavailable,30m,1.0,False,False
Google Cloud CEO Thomas Kurian reorganizes engineering unit in hopes of gaining market share more quickly,https://www.msn.com/en-us/money/other/google-cloud-ceo-thomas-kurian-reorganizes-engineering-unit-in-hopes-of-gaining-market-share-more-quickly/ar-AAOucur?ocid=BingNews,Technology,CNBC,Unavailable,2h,2.0,False,False
Virginia: Senior Drivers Are in For a Big Surprise,https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__d27843368649d93c366f3c838c3ef5c8__f7740fa7030e4318a1eacb5cb6fede7e&response.session=v2_6fb4190e19e94ce3626c3275460977b4_0BE1B433F9F961632EF3A487F84E605E_1631753894_1631753947_CIi3jgYQhpxRGJfNxKaRp8PpigEgAigFMOEBOJGkDkCw5Q9IztfZA1C9BFgAYABo2JmUwYqQl9P_AXAA&item.id=%7E%7EV1%7E%7E6808844767010985925%7E%7EEBu6O7sPmP5lGmS8uBbF6zQJXO6A5FtifwhbsAUQsP7TxvAnL2wqac4MyzR7uD46gj3kUkbS3FhelBtnsiJV6MhkDZRZzzIqDobN6rWmCPCa4OOH2uZk2Dre7Bw85J_YGz1JYOQAB9UAMHYAM3a7iBOD7_1FhssWwlohYCVA5AVywcZVW47AYu2mSe96_AZgLtz7wmjT1pj94seGHE8_MWHbOM-ZI6papEu_r7ZgjeeRzjSGu9IxUakEn6WV12t0lAKB4zbZKLYClXptg06I_hMZS6-XVN26rq813wFoL6xF1uDCUl2erKuhM8RA00SfUlHEE5JhJa35ebe-Q-b4bg&item.type=text&sig=46c0c935806f9079c3f54ae190ef9987b1a90ba2eb83&redir=https%3A%2F%2Fwww.theratechopper.com%2Farticles%2Fhow-to-get-car-insurance-so-cheap-its-almost-free%2F%3Futm_source%3DTaboola%26affiliateId%3D1181%26affiliateName%3DTaboola%26subId1%3Dnone%26subId2%3Dshocked4%26subId3%3Dseniordriverssurprise%26subId4%3Dhowto%26subId5%3Dmsn-bingnews-us%26subId6%3DDesktop%26subId7%3DGiDrzqLIRQ1IWHfd95YaTh5g2N--9SSd9xvE8FItlwCybSC8wkIov7f31qfyvu94%26tblci%3DGiDrzqLIRQ1IWHfd95YaTh5g2N--9SSd9xvE8FItlwCybSC8wkIov7f31qfyvu94%23tblciGiDrzqLIRQ1IWHfd95YaTh5g2N--9SSd9xvE8FItlwCybSC8wkIov7f31qfyvu94&ui=0BE1B433F9F961632EF3A487F84E605E&cpb=GAEgnP__________ASoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIId2F0ZXIxNzE4gN7jzgRAkaQOSLDlD1DO19kDWL0EYwjXFhDUHxgjZGMI0gMQ4AYYCGRjCJYUEJ4cGBhkYwj3__________8BEPf__________wEYCWRjCPQUEJ4dGB9kaiBEM0FGMTBERDk1ODM0NUZDODA0Qjk5REY5MjBGQzk4NngBgAGKWYgB____________AQ,Technology,The Rate Chopper,Unavailable,,3.0,False,True
3 Ways the Epic v. Apple Verdict Benefits Small App Developers,https://www.msn.com/en-us/money/other/3-ways-the-epic-v-apple-verdict-benefits-small-app-developers/ar-AAOufBm?ocid=BingNews,Technology,Inc.,Unavailable,3h,4.0,False,False
Why the iPad Mini 6 is Apple's most exciting new product in years,https://www.msn.com/en-us/news/technology/why-the-ipad-mini-6-is-apples-most-exciting-new-product-in-years/ar-AAOtpDi?ocid=BingNews,Technology,ZDNet,Unavailable,4h,5.0,False,False
"From Instagram’s Toll on Teens to Unmoderated ‘Elite’ Users, Here’s a Break Down of the Wall Street Journal’s Facebook Revelations",https://www.msn.com/en-us/news/technology/from-instagram-s-toll-on-teens-to-unmoderated-elite-users-here-s-a-break-down-of-the-wall-street-journal-s-facebook-revelations/ar-AAOtUSO?ocid=BingNews,Technology,Time,Unavailable,4h,6.0,False,False
