article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Boston Harbor: Boat accident leaves 1 dead after 7 rescued,https://www.msn.com/en-us/news/us/boston-harbor-boat-accident-leaves-1-dead-after-7-rescued/ar-AAMg2s5?ocid=Peregrine,Top Stories,CNN,Unavailable,,1.0,False,False
CDC confirms US case of monkeypox,https://www.msn.com/en-us/news/us/cdc-confirms-us-case-of-monkeypox/ar-AAMgD3F?ocid=Peregrine,Top Stories,The Hill,Unavailable,,1.1,False,False
"Most Comfortable Shoes: ""These Shoes Are Like Walking On Clouds""",https://aka.ms-ads.co/api-72twlR2kSLo2cQrIVTkRztkmI9bCpkjIJBY5Z3GaSmlSR3?AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAApCi876wQ1Tqk5dHQYnfbDSM9zGhXGK34kB8XZifeMubRsCXKSESBXU6yoijjejf457rETLU7BAK3ijVwzL2MtwuSQfd9YvVdlMJv,Top Stories,AdCloud 1 Shoes,Unavailable,,1.2,False,True
Struggling channel GB News hires Nigel Farage to host show,https://www.msn.com/en-us/news/world/struggling-channel-gb-news-hires-nigel-farage-to-host-show/ar-AAMgCVE?ocid=Peregrine,Top Stories,Associated Press,Unavailable,,1.3,False,False
"Europe flood death toll tops 160, costly rebuilding ahead",https://www.msn.com/en-us/news/world/europe-flood-death-toll-tops-160-costly-rebuilding-ahead/ar-AAMgJE2?ocid=Peregrine,Top Stories,New York Daily News,Unavailable,,1.4,False,False
"She Was An Icon, This Is How Cote De Pablo Lives Today",https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=i9rLhocbz81sBmyLOLOr3IcXWKEwJcMl5G_tpFY5WCo&evt=102&rid=b20535c18b51dd6ce2fcf07e2326b717&campaignid=1031185&impid=vlp-infopane-6&offerid=2134511&test=0&time=1626545800&cp=L4fMq0KDUTaknAAeO01rX9zpjNfWle1ogEoC47LjdA8&clickid=21_b20535c18b51dd6ce2fcf07e2326b717_vlp-infopane-6&acid=594&trackingid=67f91f41a617f85cf93d8e34b2e44a5e&uid=09F1DD532B0E63F82530CD242AB96213&jt=2&url=GTJ3o8nYKdyL7PjrLupzffvHF31oON10v59GAhgug6otOV2IWFNScr1WM7oM94bO7JuTwFEa-lzsErH4omXC3KZ843Mykh-DBXaXdiplYFTnsKElBQFhocIyjn-orZpOF_M1dw_Lbr6AGzBfL6aGemZuM3_I8PsYUZxH-LXDJIO7Wwe8Noajnh4XDEasI2F9CaeXwJX1pmS2ui3m72GQFwZG_EnPAFQ47JtRyykBzyisY_nXuGGDyI7Y8LHmxmDHDhyT877khsK3aSXWPmnvjuF1htqhZmFnI7RBqB-8nVyI21PY5vfddmf26MfxtRD-F-hFGcj3RXLPH17JjZva1K_kdTwBHOzMmuSA7Zk1vYwcRnXJcLMumRb4Ql3H5n3GIvLly3Mth5tfYgp_9oQQ9xY7pJ7TEErHkzaX1vNq3UY&bm=0&la=en&cn=us&cid=1065499&info=dZ2pDn9GRAR8GEYtK2Bw48_Gnxhm6DZ1Q7vqh6raog8,Top Stories,AdAuthors Pick,Unavailable,,1.5,False,True
"7 rescued, 1 missing after Boston Harbor boating accident",https://www.msn.com/en-us/news/us/1-dead-7-rescued-after-boston-harbor-boating-accident/ar-AAMguPT?ocid=Peregrine,Top Stories,ABC News,Unavailable,,1.6,False,False
A third California venue has nixed Matt Gaetz' and Marjorie Taylor Greene's 'America First' tour stop,https://www.msn.com/en-us/news/politics/a-third-california-venue-has-nixed-matt-gaetz-and-marjorie-taylor-greene-s-america-first-tour-stop/ar-AAMgJsw?ocid=Peregrine,Top Stories,Business Insider,Unavailable,,1.7,False,False
Mom thwarts kidnapping attempt by pulling her son out the car window,https://www.msn.com/en-us/news/crime/mom-thwarts-kidnapping-attempt-by-pulling-her-son-out-the-car-window/ar-AAMgHdD?ocid=Peregrine,Top Stories,NBC News,Unavailable,,1.8,False,False
"Bolsonaro Prescribed New Diet, Discharge Yet to Be Decided",https://www.msn.com/en-us/news/world/bolsonaro-prescribed-new-diet-discharge-yet-to-be-decided/ar-AAMglgX?ocid=Peregrine,Top Stories,Bloomberg,Unavailable,,1.9,False,False
"Police Sergeant Accused of Making Child Porn, ‘Lustful Touching’ After the FBI Put His Picture on Wanted Poster",https://www.msn.com/en-us/news/crime/police-sergeant-accused-of-making-child-porn-lustful-touching-after-the-fbi-put-his-picture-on-wanted-poster/ar-AAMgyoy?ocid=Peregrine,Top Stories,Law & Crime,Unavailable,,1.10,False,False
Biden's secret weapon in fight against right-wing COVID-19 misinformation? Olivia Rodrigo,https://www.msn.com/en-us/news/politics/biden-s-secret-weapon-in-fight-against-right-wing-covid-19-misinformation-olivia-rodrigo/ar-AAMgJsh?ocid=Peregrine,Top Stories,Salon,Unavailable,,1.11,False,False
"5-Year-Old Ohio Boy Shot by 'Intoxicated' Mother, Currently in Stable Condition, Police Say",https://www.msn.com/en-us/news/crime/5-year-old-ohio-boy-shot-by-intoxicated-mother-currently-in-stable-condition-police-say/ar-AAMgyew?ocid=Peregrine,Top Stories,People,Unavailable,,2.0,False,False
"Hundreds of Cubans are still detained after anti-government protests, human-rights groups say",https://www.msn.com/en-us/news/world/hundreds-of-cubans-are-still-detained-after-anti-government-protests-human-rights-groups-say/ar-AAMgy5y?ocid=Peregrine,Top Stories,Miami Herald,Unavailable,,3.0,False,False
Europeans face travel woes as Covid reaches Olympic Village,https://www.msn.com/en-us/news/world/europeans-face-travel-woes-as-covid-reaches-olympic-village/ar-AAMgqj5?ocid=Peregrine,Top Stories,AFP,Unavailable,,4.0,False,False
Juvenile carjacking incidents quadruple in DC since 2020: Police data,https://www.msn.com/en-us/news/crime/juvenile-carjacking-incidents-quadruple-in-dc-since-2020-police-data/ar-AAMgCoS?ocid=Peregrine,Top Stories,Washington Examiner,Unavailable,,5.0,False,False
"TikTok, Instagram Campaign Launched by Murder Victim's Friends Leads to Suspect's Arrest",https://www.msn.com/en-us/news/crime/tiktok-instagram-campaign-launched-by-murder-victim-s-friends-leads-to-suspect-s-arrest/ar-AAMgy9t?ocid=Peregrine,Top Stories,Newsweek,Unavailable,,6.0,False,False
MoD in talks with US to site powerful new radar system in the UK,https://www.msn.com/en-us/news/world/mod-in-talks-with-us-to-site-powerful-new-radar-system-in-the-uk/ar-AAMgO72?ocid=Peregrine,Top Stories,Daily Mail,Unavailable,,7.0,False,False
In pictures: Masks and social distancing at Hajj,https://www.msn.com/en-us/news/world/in-pictures-masks-and-social-distancing-at-hajj/ar-AAMgGss?ocid=Peregrine,Top Stories,BBC News,Unavailable,,8.0,False,False
Drug overdose deaths reach an all-time high in US,https://www.msn.com/en-us/health/medical/drug-overdose-deaths-reach-an-all-time-high-in-us-amid-coronavirus-pandemic/ar-AAMgxWh,Coronavirus,CNN,Unavailable,,9.0,False,False
