article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
U.S. to probe incidents involving border agents dispersing Haitians,https://www.msn.com/en-us/news/us/us-to-probe-incidents-involving-border-agents-dispersing-haitians/ar-AAOElBs?ocid=BingNews,Top stories,CBS News,Unavailable,32m,1.0,False,False
Biden calls on U.S. Supreme Court to protect abortion rights,https://www.msn.com/en-us/news/us/biden-calls-on-us-supreme-court-to-protect-abortion-rights/ar-AAOEi2I?ocid=BingNews,Top stories,Reuters,Unavailable,1h,2.0,False,False
"Biden admin extends nonessential travel restrictions between US, Canada, Mexico through Oct. 21",https://www.msn.com/en-us/news/politics/biden-admin-extends-nonessential-travel-restrictions-between-us-canada-mexico-through-oct-21/ar-AAODLZp?ocid=BingNews,Top stories,Fox Business,Unavailable,8h,3.0,False,False
FBI searches home of Gabby Petito's fiancé a day after body found,https://www.msn.com/en-us/news/crime/fbi-searches-home-of-gabby-petitos-fianc%C3%A9-a-day-after-body-found/ar-AAOEiRn?ocid=BingNews,Top stories,CBS News,Unavailable,1h,4.0,False,False
"Democrats to combine debt limit, government funding in defiance of Republicans",https://www.msn.com/en-us/news/politics/democrats-to-combine-debt-limit-government-funding-in-defiance-of-republicans/ar-AAOE3mp?ocid=BingNews,Top stories,NBC News,Unavailable,2h,5.0,False,False
"After immigration ruling, Democrats’ once-sweeping agenda continues to shrink",https://www.msn.com/en-us/news/politics/after-immigration-ruling-democrats-once-sweeping-agenda-continues-to-shrink/ar-AAOEc3W?ocid=BingNews,Top stories,The Washington Post,Unavailable,2h,6.0,False,False
Lawsuits against doctor to test constitutionality of Texas abortion law,https://www.msn.com/en-us/news/us/lawsuits-against-doctor-to-test-constitutionality-of-texas-abortion-law/ar-AAOEhIB?ocid=BingNews,Top stories,Reuters,Unavailable,2h,7.0,False,False
"Gabby Petito investigation: 911 call reveals Brian Laundrie seen hitting, 'slapping' her before disappearance",https://www.msn.com/en-us/news/crime/gabby-petito-investigation-911-call-reveals-brian-laundrie-seen-hitting-slapping-her-before-disappearance/ar-AAODK1C?ocid=BingNews,Top stories,FOX News,Unavailable,8h,8.0,False,False
U.S. to require foreign travelers to be vaccinated to enter country,https://www.msn.com/en-us/news/us/us-to-require-foreign-travelers-to-be-vaccinated-to-enter-country/ar-AAODwlP?ocid=BingNews,Top stories,CBS News,Unavailable,7h,9.0,False,False
"Biden administration seeks to lift U.S. refugee cap to 125,000",https://www.msn.com/en-us/news/us/biden-administration-seeks-to-lift-us-refugee-cap-to-125000/ar-AAOE5AL?ocid=BingNews,Top stories,Reuters,Unavailable,5h,10.0,False,False
Why an Immigration Overhaul Won't Be Part of the $3.5 Trillion Infrastructure Plan,https://www.msn.com/en-us/news/politics/why-an-immigration-overhaul-wont-be-part-of-the-35-trillion-infrastructure-plan/ar-AAODR3E?ocid=BingNews,Top stories,Time,Unavailable,8h,11.0,False,False
Supreme Court to hear blockbuster Mississippi abortion case December 1,https://www.msn.com/en-us/news/us/supreme-court-to-hear-blockbuster-mississippi-abortion-case-december-1/ar-AAODJmY?ocid=BingNews,Top stories,CBS News,Unavailable,9h,12.0,False,False
Lions highlight: Jared Goff's perfect TD pass to T.J. Hockenson,https://www.msn.com/en-us/sports/nfl/lions-highlight-jared-goffs-perfect-td-pass-to-tj-hockenson/ar-AAOEnGJ?ocid=BingNews,Sports,Lions Wire,Unavailable,50m,1.0,False,False
Texans WR Brandin Cooks says Davis Mills 'did a great job' against the Browns,https://www.msn.com/en-us/sports/nfl/texans-wr-brandin-cooks-says-davis-mills-did-a-great-job-against-the-browns/ar-AAOEnLT?ocid=BingNews,Sports,Texans Wire,Unavailable,34m,2.0,False,False
Report: Warriors working out trio of veteran free agent guards this week,https://www.msn.com/en-us/sports/nba/report-warriors-working-out-trio-of-veteran-free-agent-guards-this-week/ar-AAOE1XZ?ocid=BingNews,Sports,WarriorsWire,Unavailable,6h,3.0,False,False
"Amari Cooper injured ribs vs Chargers, Randy Gregory expected back from COVID list",https://www.msn.com/en-us/sports/nfl/amari-cooper-injured-ribs-vs-chargers-randy-gregory-expected-back-from-covid-list/ar-AAOE2lB?ocid=BingNews,Sports,Cowboys Wire,Unavailable,1h,4.0,False,False
Aaron Jones scores Packers' first touchdown of 2021 season,https://www.msn.com/en-us/sports/nfl/aaron-jones-scores-packers-first-touchdown-of-2021-season/ar-AAOE5cY?ocid=BingNews,Sports,Packers Wire,Unavailable,1h,5.0,False,False
Sean McVay: I have to do a better job getting DeSean Jackson involved in the Rams’ offense,https://www.msn.com/en-us/sports/nfl/sean-mcvay-i-have-to-do-a-better-job-getting-desean-jackson-involved-in-the-rams-offense/ar-AAOEbXg?ocid=BingNews,Sports,NBC Sports,Unavailable,2h,6.0,False,False
"Steve Stricker: Brooks Koepka says wrist 100%, no issues with Bryson DeChambeau",https://www.msn.com/en-us/sports/golf/steve-stricker-brooks-koepka-says-wrist-100-25-no-issues-with-bryson-dechambeau/ar-AAOEbiq?ocid=BingNews,Sports,Golf Channel,Unavailable,3h,7.0,False,False
"Milwaukee Brewers relief pitcher Brent Suter had a stomach bug, missed Detroit series",https://www.msn.com/en-us/sports/mlb/milwaukee-brewers-relief-pitcher-brent-suter-had-a-stomach-bug-missed-detroit-series/ar-AAOEe4r?ocid=BingNews,Sports,Milwaukee Journal-Sentinel,Unavailable,1h,8.0,False,False
"Titans' top PFF grades, interesting stats from Week 2",https://www.msn.com/en-us/sports/nfl/titans-top-pff-grades-interesting-stats-from-week-2/ar-AAODRtO?ocid=BingNews,Sports,Titans Wire,Unavailable,7h,9.0,False,False
Raiders Week 2 snap counts vs. Steelers: DE Clelin Ferrell sees only handful of snaps,https://www.msn.com/en-us/sports/nfl/raiders-week-2-snap-counts-vs-steelers-de-clelin-ferrell-sees-only-handful-of-snaps/ar-AAOEg87?ocid=BingNews,Sports,Raiders Wire,Unavailable,4h,10.0,False,False
"Former A's, current Dodgers pitcher Blake Treinen posts conspiracies about vaccines, 2020 election",https://www.msn.com/en-us/sports/mlb/former-as-current-dodgers-pitcher-blake-treinen-posts-conspiracies-about-vaccines-2020-election/ar-AAOEbv0?ocid=BingNews,Sports,SF Gate,Unavailable,3h,11.0,False,False
High school basketball jerseys from around California will be part of Intuit Dome,https://www.msn.com/en-us/sports/nba/high-school-basketball-jerseys-from-around-california-will-be-part-of-intuit-dome/ar-AAOEgM0?ocid=BingNews,Sports,The LA Times,Unavailable,4h,12.0,False,False
Disbarred Lawyer Files Suit Against Texas Doc Who Violated Abortion Ban,https://www.msn.com/en-us/news/us/disbarred-lawyer-files-suit-against-texas-doc-who-violated-abortion-ban/ar-AAOEakl?ocid=BingNews,U.S.,The Daily Beast,Unavailable,1h,1.0,False,False
Gabby Petito investigation: Search warrant documents reveal 'odd texts' in days leading up to disappearance,https://www.msn.com/en-us/news/crime/gabby-petito-investigation-search-warrant-documents-reveal-odd-texts-in-days-leading-up-to-disappearance/ar-AAOEbQA?ocid=BingNews,U.S.,FOX News,Unavailable,3h,2.0,False,False
Court order sought to end mask mandate in Vegas-area schools,https://www.msn.com/en-us/news/us/court-order-sought-to-end-mask-mandate-in-vegas-area-schools/ar-AAOE1Hk?ocid=BingNews,U.S.,Associated Press,Unavailable,3h,3.0,False,False
"Pro-Trump Senate Candidate Josh Mandel Says Now Is the 'Time for Fighters,' Not 'Civility'",https://www.msn.com/en-us/news/politics/pro-trump-senate-candidate-josh-mandel-says-now-is-the-time-for-fighters-not-civility/ar-AAOE9yH?ocid=BingNews,U.S.,Newsweek,Unavailable,3h,4.0,False,False
"Pfizer Covid-19 vaccine for 5- to 11-year-olds is safe and shows ""robust"" antibody response, Pfizer says",https://www.msn.com/en-us/health/medical/pfizer-covid-19-vaccine-for-5-to-11-year-olds-is-safe-and-shows-robust-antibody-response-pfizer-says/ar-AAOD99w?ocid=BingNews,U.S.,CNN,Unavailable,4h,5.0,False,False
Senate redistricting chair vows to redeem process as he plans to limit public’s input,https://www.msn.com/en-us/news/politics/senate-redistricting-chair-vows-to-redeem-process-as-he-plans-to-limit-public-s-input/ar-AAOE9O7?ocid=BingNews,U.S.,Miami Herald,Unavailable,2h,6.0,False,False
"Federal lawsuit in Nashville over Lee's mask order awaiting outcome of Williamson, Franklin board meetings",https://www.msn.com/en-us/news/us/federal-lawsuit-in-nashville-over-lees-mask-order-awaiting-outcome-of-williamson-franklin-board-meetings/ar-AAOE6vL?ocid=BingNews,U.S.,The Tennessean (Nashville),Unavailable,4h,7.0,False,False
"Police: 2 shot at Virginia high school, suspect in custody",https://www.msn.com/en-us/news/crime/police-2-shot-at-virginia-high-school-suspect-in-custody/ar-AAODQKH?ocid=BingNews,U.S.,Boston Herald,Unavailable,4h,8.0,False,False
"Abbott asks Biden to declare emergency, help with migrant surge near Del Rio, Texas",https://www.msn.com/en-us/news/us/abbott-asks-biden-to-declare-emergency-help-with-migrant-surge-near-del-rio-texas/ar-AAOEgsl?ocid=BingNews,U.S.,Dallas Morning News,Unavailable,3h,9.0,False,False
Marc Levine to challenge insurance commissioner Ricardo Lara in 2022,https://www.msn.com/en-us/news/politics/marc-levine-to-challenge-insurance-commissioner-ricardo-lara-in-2022/ar-AAODYlM?ocid=BingNews,U.S.,San Francisco Chronicle,Unavailable,7h,10.0,False,False
"Chicago schools report 481 COVID-19 cases, nearly 10,000 potential exposures in 3 weeks",https://www.msn.com/en-us/news/us/chicago-schools-report-481-covid-19-cases-nearly-10000-potential-exposures-in-3-weeks/ar-AAOE6j2?ocid=BingNews,U.S.,Chicago Tribune,Unavailable,3h,11.0,False,False
One Bay Area county is approaching 100% of eligible residents with one COVID vaccine dose,https://www.msn.com/en-us/news/us/one-bay-area-county-is-approaching-100-of-eligible-residents-with-one-covid-vaccine-dose/ar-AAOEnP2?ocid=BingNews,U.S.,San Francisco Chronicle,Unavailable,35m,12.0,False,False
Students scramble for affordable housing as rent prices in Blacksburg increase,http://www.collegiatetimes.com/news/students-scramble-for-affordable-housing-as-rent-prices-in-blacksburg-increase/article_66263996-198d-11ec-8de2-9baf57b7c204.html,Local,Collegiate Times,Unavailable,1d,1.0,False,False
CROSS COUNTRY: Blacksburg sweeps titles at Clash with the Titans,https://roanoke.com/sports/high-school/cross-country-blacksburg-sweeps-titles-at-clash-with-the-titans/article_47faea68-18cd-11ec-beaf-c37fdbcebf9c.html,Local,The Roanoke Times,Unavailable,2d,2.0,False,False
