article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
U.S. to probe incidents involving border agents dispersing Haitians,https://www.msn.com/en-us/news/us/us-to-probe-incidents-involving-border-agents-dispersing-haitians/ar-AAOElBs?ocid=BingNews,Top stories,CBS News,Unavailable,35m,1.0,False,False
Biden calls on U.S. Supreme Court to protect abortion rights,https://www.msn.com/en-us/news/us/biden-calls-on-us-supreme-court-to-protect-abortion-rights/ar-AAOEi2I?ocid=BingNews,Top stories,Reuters,Unavailable,1h,2.0,False,False
How To Cut Your Current Mortgage Term In Half (So Simple),https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__21e3af1ddbd9bd4dc205cdbbb16135f1__52482671575fe3e2d933dfefd99be8c7&response.session=v2_c31e21a843cb41349e79c0e12100e7aa_20CF5B66FA016F2C02474BDFFB6E6E06_1632190353_1632190353_CIi3jgYQhpxRGMz8lqO7z9S7USABKAUw4QE4kaQOQLDlD0jO19kDUL0EWABgAGiI7bjjxtamy4IBcAA&item.id=%7E%7EV1%7E%7E6356481471620098118%7E%7EIDMCj5QsF4FeDGGivCr16V9FoqLW1_F8PlGhNS1MxqTTxvAnL2wqac4MyzR7uD46gj3kUkbS3FhelBtnsiJV6MhkDZRZzzIqDobN6rWmCPA3hYz5D3PLat6nhIftiT1lwdxwdlxkeV_Mfb3eos_TQeasbccu2HzCIbvKqPpgKvYfVh-50szu0_kSLrPAHdOC3vESq3DyjxiPFGqYnnJNrWUau7CHxZtCXeFBp3BvpQk3rDM0HTWcdKP6RTg141VUu3YKzDAJ3Q5ewGvsjoz23i5RE9-S1JbwOU4EkQeKyf1QIiFyKAMoup9dqEAtgoLqjrOGv-6iDoYLvQ6osB3pEQ&item.type=text&sig=8741331a3056e456aaca8fe939bef3f5fd60cfa3e721&redir=https%3A%2F%2Flmb.lowermybills.com%2Fmrpstvvid_tb%3Fsourceid%3Dlmb-64668-141892-355132%26moid%3D275638%26pkey1%3Dmsn-bingnews-us%26pkey2%3D%7BCPC%7D%26pkey3%3D%7B1007280%7D%26gclid%3DGiAX-9fZ2eIUWxKOkMMwJB9MJTXqKr-L1d1jj7Xyod_hXSCwvT0o26n0kde0xf0T%23tblciGiAX-9fZ2eIUWxKOkMMwJB9MJTXqKr-L1d1jj7Xyod_hXSCwvT0o26n0kde0xf0T&ui=20CF5B66FA016F2C02474BDFFB6E6E06&cpb=GAEgACoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIJd2F0ZXIxMTc4OIACQJGkDkiw5Q9QztfZA1i9BGMI1xYQ1R8YI2RjCNwKEKAQGBZkYwjSAxDgBhgIZGMIlhQQmhwYGGRjCPQUEJ4dGB9kaiA5N0QxRTkyRTRCRDg0MjczODMwNjZBRjA1OEEwODUyNnIMJgEFwMIAf0D4DEigeAGAAYpZiAH___________8B,Top stories,LowerMyBills,Unavailable,,3.0,False,True
FBI searches home of Gabby Petito's fiancé a day after body found,https://www.msn.com/en-us/news/crime/fbi-searches-home-of-gabby-petitos-fianc%C3%A9-a-day-after-body-found/ar-AAOEiRn?ocid=BingNews,Top stories,CBS News,Unavailable,1h,4.0,False,False
White House says images of Border Patrol with apparent whip are 'obviously horrific',https://www.msn.com/en-us/news/us/white-house-says-images-of-border-patrol-with-apparent-whip-are-obviously-horrific/ar-AAOE0Mk?ocid=BingNews,Top stories,NBC News,Unavailable,2h,5.0,False,False
Lawsuits against doctor to test constitutionality of Texas abortion law,https://www.msn.com/en-us/news/us/lawsuits-against-doctor-to-test-constitutionality-of-texas-abortion-law/ar-AAOEhIB?ocid=BingNews,Top stories,Reuters,Unavailable,2h,6.0,False,False
"Democrats to combine debt limit, government funding in defiance of Republicans",https://www.msn.com/en-us/news/politics/democrats-to-combine-debt-limit-government-funding-in-defiance-of-republicans/ar-AAOE3mp?ocid=BingNews,Top stories,NBC News,Unavailable,2h,7.0,False,False
"Biden administration seeks to lift U.S. refugee cap to 125,000",https://www.msn.com/en-us/news/us/biden-administration-seeks-to-lift-us-refugee-cap-to-125000/ar-AAOE5AL?ocid=BingNews,Top stories,Reuters,Unavailable,6h,8.0,False,False
Virginia: Senior Drivers Are in For a Big Surprise,https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__21e3af1ddbd9bd4dc205cdbbb16135f1__81aa81e289f527b0892fa5342b8063a0&response.session=v2_c31e21a843cb41349e79c0e12100e7aa_20CF5B66FA016F2C02474BDFFB6E6E06_1632190353_1632190353_CIi3jgYQhpxRGMz8lqO7z9S7USABKAUw4QE4kaQOQLDlD0jO19kDUL0EWABgAGiI7bjjxtamy4IBcAA&item.id=%7E%7EV1%7E%7E6808844767010985925%7E%7EUO45R_fcdaFcOZGbhsmnfTQJXO6A5FtifwhbsAUQsP7TxvAnL2wqac4MyzR7uD46gj3kUkbS3FhelBtnsiJV6MhkDZRZzzIqDobN6rWmCPCa4OOH2uZk2Dre7Bw85J_YGz1JYOQAB9UAMHYAM3a7iBOD7_1FhssWwlohYCVA5AWa6KTD9qLa4o6Ce-m33w_ItpRgUnuTfzUFlDYS1RkuCiABPSCnJepUEwiEoM6xQbwAKNYeKnYAYiZG1QNya5C9lAKB4zbZKLYClXptg06I_hMZS6-XVN26rq813wFoL6xF1uDCUl2erKuhM8RA00SfUlHEE5JhJa35ebe-Q-b4bg&item.type=text&sig=39171629b6746fe34267d8fb3fb073c0037dfa9469c9&redir=https%3A%2F%2Fwww.theratechopper.com%2Farticles%2Fhow-to-get-car-insurance-so-cheap-its-almost-free%2F%3Futm_source%3DTaboola%26affiliateId%3D1181%26affiliateName%3DTaboola%26subId1%3Dnone%26subId2%3Dshocked4%26subId3%3Dseniordriverssurprise%26subId4%3Dhowto%26subId5%3Dmsn-bingnews-us%26subId6%3DDesktop%26subId7%3DGiAX-9fZ2eIUWxKOkMMwJB9MJTXqKr-L1d1jj7Xyod_hXSC8wkIo7oHkrK-l9ZzQAQ%26tblci%3DGiAX-9fZ2eIUWxKOkMMwJB9MJTXqKr-L1d1jj7Xyod_hXSC8wkIo7oHkrK-l9ZzQAQ%23tblciGiAX-9fZ2eIUWxKOkMMwJB9MJTXqKr-L1d1jj7Xyod_hXSC8wkIo7oHkrK-l9ZzQAQ&ui=20CF5B66FA016F2C02474BDFFB6E6E06&cpb=GAEgACoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIJd2F0ZXIxMTc4OIACQJGkDkiw5Q9QztfZA1i9BGMI1xYQ1R8YI2RjCNwKEKAQGBZkYwjSAxDgBhgIZGMIlhQQmhwYGGRjCPQUEJ4dGB9kaiA5N0QxRTkyRTRCRDg0MjczODMwNjZBRjA1OEEwODUyNnIMJgEFwMIAf0D4DEigeAGAAYpZiAH___________8B,Top stories,The Rate Chopper,Unavailable,,9.0,False,True
"Gabby Petito investigation: 911 call reveals Brian Laundrie seen hitting, 'slapping' her before disappearance",https://www.msn.com/en-us/news/crime/gabby-petito-investigation-911-call-reveals-brian-laundrie-seen-hitting-slapping-her-before-disappearance/ar-AAODK1C?ocid=BingNews,Top stories,FOX News,Unavailable,8h,10.0,False,False
