article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
The $1.2 trillion bipartisan infrastructure bill passes the Senate,Unavailable,News,,Unavailable,,1.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,2.0,False,False
‘This is really scary’: Kids struggle with long Covid,Unavailable,News,The New York Times,Unavailable,Yesterday,3.0,False,False
The Black reporter who exposed a lie about the atom bomb,Unavailable,News,The New York Times,Unavailable,Yesterday,4.0,False,False
A Vietnamese refugee served as one of California's inmate firefighters. Then the state gave him to ICE,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,5.0,False,False
"The Delta variant is sending more children to the hospital. Are they sicker, too?",Unavailable,News,The New York Times,Unavailable,Yesterday,6.0,False,False
Andrew Cuomo is resigning as governor of New York amid sexual harassment allegations,Unavailable,News,,Unavailable,2 hours ago,7.0,False,False
A nurse lost both her unvaccinated parents to Covid. She still won't get the shot.,Unavailable,News,The Wall Street Journal,Unavailable,Yesterday,8.0,False,False
A giant puppet is bringing attention to the urgent needs of young refugees,Unavailable,News,Time Out London,Unavailable,Yesterday,9.0,False,False
"See inside a model of the $50,000 tiny home Elon Musk reportedly lives in",Unavailable,News,Insider Life,Unavailable,Yesterday,10.0,False,False
"Disney World finally releases prices for its new Galactic Starcruiser Star Wars hotel, and it's out-of-this-world expensive",Unavailable,News,SFGATE,Unavailable,Yesterday,11.0,False,False
How the Delta variant is sucking the joy out of back-to-school 2021,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,12.0,False,False
"Who is Kathy Hochul, the incoming New York governor?",Unavailable,News,,Unavailable,45 minutes ago,13.0,False,False
Should we really be putting out every single wildfire?,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,14.0,False,False
Wildfires burn through forests and villages in parts of Turkey and Greece,Unavailable,News,,Unavailable,LIVE,15.0,False,False
How Andrew Cuomo Exploited the #MeToo Movement,Unavailable,News,The New York Times,Unavailable,"August 8, 2021",16.0,False,False
How has 30 years of logging saved the rainforest in Guatemala?,Unavailable,News,Euronews Green,Unavailable,Yesterday,17.0,False,False
