article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Boris Johnson confirms that all legal COVID-19 restrictions in England will end on July 19,Unavailable,News,,Unavailable,Earlier today,1.0,False,False
"Americans, can you answer these questions?",Unavailable,News,Bloomberg Opinion,Unavailable,Yesterday,2.0,False,False
"Infectious Delta variant spreads rapidly, now California’s dominant COVID-19 strain",Unavailable,News,Los Angeles Times,Unavailable,Yesterday,3.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,4.0,False,False
"They were the nice, older couple next door. Then the first body turned up.",Unavailable,News,The New York Times,Unavailable,Earlier today,5.0,False,False
How this man-made bridge could help mountain lions and other wildlife thrive,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,6.0,False,False
At least 50 people dead after Philippine Air Force plane crash,Unavailable,News,,Unavailable,Last night,7.0,False,False
The US jobs market is scorching hot for teenagers,Unavailable,News,Financial Times,Unavailable,Last night,8.0,False,False
Canada’s new travel rules: Here’s what you need to know,Unavailable,News,Toronto Star,Unavailable,This afternoon,9.0,False,False
Elsa downgraded from hurricane to tropical storm,Unavailable,News,,Unavailable,LIVE,10.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,11.0,False,False
Covid-19 cases are rising in Tokyo with the Olympics just 3 weeks away,Unavailable,News,Bloomberg Quicktake,Unavailable,Earlier today,12.0,False,False
Blue Jackets goalie Matiss Kivlenieks dies of chest trauma at age 24,Unavailable,News,,Unavailable,This afternoon,13.0,False,False
"Eve Adams, the writer who gave lesbians a voice, is overlooked no more",Unavailable,News,The New York Times,Unavailable,5 hours ago,14.0,False,False
COVID-19 hospitalizations worsen for Black residents of L.A. County,Unavailable,News,Los Angeles Times,Unavailable,3 hours ago,15.0,False,False
"Wealth, class and remote work reshape California’s new boomtowns as people flee big cities",Unavailable,News,Los Angeles Times,Unavailable,This afternoon,16.0,False,False
Meet TikTok's 'Glitch Queen',Unavailable,News,Digital Culture Insider,Unavailable,Yesterday,17.0,False,False
Jimmy and Rosalynn Carter reflect on 75 years of marriage,Unavailable,News,The New York Times,Unavailable,Earlier today,18.0,False,False
Haircuts on Wheels: This mobile hairdressing service for seniors in Ontario is officially back on the road,Unavailable,News,The Globe and Mail,Unavailable,4 hours ago,19.0,False,False
Wildfire season in the western US and Canada has started,Unavailable,News,,Unavailable,LIVE,20.0,False,False
It's one of California's lakes with enough water for boating. Drownings are a problem,Unavailable,News,San Francisco Chronicle,Unavailable,Earlier today,21.0,False,False
