article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
The CDC recommends parents and children should wear masks in public indoor spaces where there is high spread of COVID-19,Unavailable,News,,Unavailable,Yesterday,1.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,2.0,False,False
Target to pay 100% of college tuition and textbooks,Unavailable,News,CNBC,Unavailable,1 hour ago,3.0,False,False
Lost your vaccination card? Here’s what to do,Unavailable,News,Boston.com,Unavailable,3 hours ago,4.0,False,False
"100-Year-Old Alleged Former Nazi Will Stand Trial on Charges of Involvement of the Deaths of Nearly 3,500 Jews",Unavailable,News,Inside Edition,Unavailable,Yesterday,5.0,False,False
Meet the 24 biotech startups that top VCs say are set to take off in the next 12 months,Unavailable,News,Business Insider Tech,Unavailable,Yesterday,6.0,False,False
"15,000 forced to evacuate as Dixie Fire ravages Northern California",Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,7.0,False,False
"Proof of vaccination has been a requirement for international travel for decades, medical experts and journalists say",Unavailable,News,,Unavailable,LIVE,8.0,False,False
"Fenty’s Fortune: Rihanna is now officially a billionaire, but it's not because of her music",Unavailable,News,Forbes,Unavailable,Yesterday,9.0,False,False
AccuWeather's 2021 US fall forecast,Unavailable,News,AccuWeather,Unavailable,Yesterday,10.0,False,False
Climate change could wipe out Emperor penguins by 2100,Unavailable,News,Mic,Unavailable,Yesterday,11.0,False,False
More is more: the end of minimalism,Unavailable,News,The Walrus,Unavailable,Yesterday,12.0,False,False
"$5,800 whiskey bottle, a gift From Japan to Pompeo, is missing, U.S. says",Unavailable,News,The New York Times,Unavailable,Yesterday,13.0,False,False
What we lost the day of the Beirut explosion,Unavailable,News,The New York Times,Unavailable,Yesterday,14.0,False,False
Bipedal robot 'teaches itself' to run 5K,Unavailable,News,NowThis,Unavailable,Yesterday,15.0,False,False
