article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Sir Richard Branson launches into space on the Virgin Galactic flight,Unavailable,News,,Unavailable,,1.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,2.0,False,False
Why the Meme Stock Trade Is Far From Over,Unavailable,News,Barron's,Unavailable,Yesterday,3.0,False,False
'This is where our trauma began': US faces a reckoning over Native American boarding school deaths,Unavailable,News,Telegraph World News,Unavailable,Yesterday,4.0,False,False
Can America have a 4-day workweek? It's complicated.,Unavailable,News,Business Insider,Unavailable,Yesterday,5.0,False,False
Here's how Jeff Bezos and Richard Branson's space trips compare,Unavailable,News,Bloomberg Quicktake,Unavailable,5 hours ago,6.0,False,False
This South Korean toilet powers a university building and lets you buy food and books after you poop,Unavailable,News,Insider Asia,Unavailable,Yesterday,7.0,False,False
Wildfire season in the western US and Canada has started,Unavailable,News,,Unavailable,LIVE,8.0,False,False
"COVID-19 vaccines do not violate the World War II-era Nuremberg Code, according to fact-checkers",Unavailable,News,,Unavailable,Last night,9.0,False,False
What exactly does 'voluntary water reduction' mean for the average California household?,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,10.0,False,False
Atlantic hurricane season continues after June 1 start,Unavailable,News,,Unavailable,LIVE,11.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,12.0,False,False
Why record-breaking overnight temperatures are so concerning,Unavailable,News,The New York Times,Unavailable,Yesterday,13.0,False,False
Surfside condo recovery efforts continue in Florida as death toll climbs to 90,Unavailable,News,,Unavailable,LIVE,14.0,False,False
COVID-19: Keep up with the latest safety and vaccine guidance,Unavailable,News,,Unavailable,LIVE,15.0,False,False
"They were the nice, older couple next door. Then the first body turned up.",Unavailable,News,The New York Times,Unavailable,"July 5, 2021",16.0,False,False
The US jobs market is scorching hot for teenagers,Unavailable,News,Financial Times,Unavailable,"July 5, 2021",17.0,False,False
"Wealth, class and remote work reshape California’s new boomtowns as people flee big cities",Unavailable,News,Los Angeles Times,Unavailable,"July 5, 2021",18.0,False,False
Jeff Bezos officially steps down as Amazon CEO,Unavailable,News,Bloomberg Quicktake,Unavailable,"July 6, 2021",19.0,False,False
Lax enforcement let South Florida towers skirt inspections for years,Unavailable,News,The New York Times,Unavailable,"July 6, 2021",20.0,False,False
It’s so hot that millions of Canada’s sea creatures are cooking to death in their shells,Unavailable,News,Toronto Star,Unavailable,"July 7, 2021",21.0,False,False
