article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
Biden Administration Blames China For Hacking Microsoft,https://news.google.com/articles/CAIiECJaDwl0wysG-YHZzrEI1EIqFwgEKg4IACoGCAow9vBNMK3UCDCFpJYH?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NPR,https://news.google.com/publications/CAAqBggKMPbwTTCt1Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-07-19T16:00:03Z,1.0,False
"US blames China for hacks, opening new front in cyber offensive",https://news.google.com/articles/CAIiENTzT5-i70nCKnwjj4C4UJMqMwgEKioIACIQpzoRSNLEm6QR--MasMLSAioUCAoiEKc6EUjSxJukEfvjGrDC0gIwpvTQBg?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN ,https://news.google.com/publications/CAAiEKc6EUjSxJukEfvjGrDC0gIqFAgKIhCnOhFI0sSbpBH74xqwwtIC?hl=en-US&gl=US&ceid=US%3Aen,2021-07-19T12:30:45Z,1.1,False
US blames China for Microsoft Exchange email hack,https://news.google.com/articles/CCAiC0V4d2pydk9jSTFZmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,FOX59 News,,2021-07-19T12:19:01Z,1.2,False
US to Accuse China of Microsoft Hacking,https://news.google.com/articles/CAIiELciux_xXX-NLEgAjLDS4ioqFwgEKg8IACoHCAowjuuKAzCWrzww5oEY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-07-19T13:13:38Z,1.3,False
VIDEO NOW: President Biden asked about Microsoft Exchange email hack,https://news.google.com/articles/CCAiCzdXTlFINThQRlVBmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,WPRI,,2021-07-19T16:28:57Z,1.4,False
Florida man gets 8 months in prison in 1st felony sentence from Capitol riot,https://news.google.com/articles/CAIiENWUs3OH8oISJB8LViLJ2cgqGQgEKhAIACoHCAowvIaCCzDnxf4CMP2F8gU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NBC News,https://news.google.com/publications/CAAqBwgKMLyGggsw58X-Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-07-19T16:20:00Z,2.0,False
Capitol rioter who breached Senate sentenced to 8 months,https://news.google.com/articles/CBMiM2h0dHBzOi8vYXBuZXdzLmNvbS83ODVkODY1ZTBiZTJiYzkxMjYxNDgyMTc2OGNmOTViNdIBAA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Associated Press,,2021-07-19T16:18:45Z,2.1,False
Tampa man who took selfie in Senate chamber faces sentencing in Capitol riot,https://news.google.com/articles/CCAiCzQ5T2tYZEg3LW5nmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,WFLA News Channel 8,,2021-07-19T12:53:00Z,2.2,False
Trump supporter sentenced to eight months in prison for role in Capitol riot,https://news.google.com/articles/CAIiEASyu_ulANSrCHsV2w0moLoqFggEKg4IACoGCAowl6p7MN-zCTDlkko?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Guardian,https://news.google.com/publications/CAAqBggKMJeqezDfswk?hl=en-US&gl=US&ceid=US%3Aen,2021-07-19T16:41:15Z,2.3,False
Man faces 1st sentencing for felony in riot at US Capitol,https://news.google.com/articles/CBMidmh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2pvZS1iaWRlbi1nb3Zlcm5tZW50LWFuZC1wb2xpdGljcy1jYXBpdG9sLXNpZWdlLXNlbnRlbmNpbmctNzg1ZDg2NWUwYmUyYmM5MTI2MTQ4MjE3NjhjZjk1YjXSAQA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Associated Press,,2021-07-19T04:28:09Z,2.4,False
