article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Pelosi Moves to Bypass Democratic Division on Biden Agenda,https://www.msn.com/en-us/news/politics/pelosi-moves-to-bypass-democratic-division-on-biden-agenda/ar-AANEzAs?ocid=BingNews,Top stories,Bloomberg,Unavailable,1h,1.0,False,False
Vaccine Mandates Move Ahead After F.D.A. Approval of Pfizer Shot,https://www.msn.com/en-us/news/us/vaccine-mandates-move-ahead-after-fda-approval-of-pfizer-shot/ar-AANDHTm?ocid=BingNews,Top stories,The New York Times,Unavailable,2h,2.0,False,False
The Latest: Russia won't intervene in standoff with Taliban,https://www.msn.com/en-us/news/world/the-latest-egypt-brings-home-43-of-its-citizens-from-kabul/ar-AANCkrQ?ocid=BingNews,Top stories,Associated Press,Unavailable,20h,3.0,False,False
Biden faces pressure to extend Afghanistan evacuation mission as Taliban warns against doing so,https://www.msn.com/en-us/news/world/biden-faces-pressure-to-extend-afghanistan-evacuation-mission-as-taliban-warns-against-doing-so/ar-AANEsGH?ocid=BingNews,Top stories,The Washington Post,Unavailable,2h,4.0,False,False
Military planners hope for decision soon on August 31 deadline,https://www.msn.com/en-us/news/other/military-planners-hope-for-decision-soon-on-august-31-deadline/ar-AANEoBp?ocid=BingNews,Top stories,CBS News,Unavailable,1h,5.0,False,False
Firefight Erupts at Kabul Airport as Security Situation Deteriorates,https://www.msn.com/en-us/news/world/firefight-erupts-at-kabul-airport-as-security-situation-deteriorates/ar-AAND0iG?ocid=BingNews,Top stories,The Wall Street Journal.,Unavailable,7h,6.0,False,False
Biden calls on private companies to issue vaccine requirements,https://www.msn.com/en-us/news/us/biden-calls-on-private-companies-to-issue-vaccine-requirements/ar-AANE5Ru?ocid=BingNews,Top stories,NBC News,Unavailable,6h,7.0,False,False
Taliban sends hundreds of fighters to final province beyond its control,https://www.msn.com/en-us/news/world/taliban-sends-hundreds-of-fighters-to-final-province-beyond-its-control/ar-AANEsdm?ocid=BingNews,Top stories,The Washington Post,Unavailable,3h,8.0,False,False
‘It’s just unbelievable’: Tennessee surveys wreckage after floods kill 22,https://www.msn.com/en-us/news/world/it-s-just-unbelievable-tennessee-surveys-wreckage-after-floods-kill-22/ar-AANDnRF?ocid=BingNews,Top stories,The Guardian,Unavailable,2h,9.0,False,False
"New York City mandates COVID-19 vaccine for public school teachers, staff",https://www.msn.com/en-us/news/us/new-york-city-mandates-covid-19-vaccine-for-teachers-in-largest-us-school-district/ar-AANDuu0?ocid=BingNews,Top stories,Reuters,Unavailable,11h,10.0,False,False
UK struggles for influence as Afghan crisis strains US ties,https://www.msn.com/en-us/news/world/uk-struggles-for-influence-as-afghan-crisis-strains-us-ties/ar-AANDjIi?ocid=BingNews,Top stories,Associated Press,Unavailable,13h,11.0,False,False
Airlines will help the Afghan evacuation through a post-WWII program. Here’s how it came to be.,https://www.msn.com/en-us/news/world/airlines-will-help-the-afghan-evacuation-through-a-post-wwii-program-here-s-how-it-came-to-be/ar-AANBWGe?ocid=BingNews,Top stories,The Washington Post,Unavailable,23h,12.0,False,False
WR Andy Isabella returns from COVID list for 'a big week' before preseason finale,https://www.msn.com/en-us/sports/nfl/wr-andy-isabella-returns-from-covid-list-for-a-big-week-before-preseason-finale/ar-AANEtIZ?ocid=BingNews,Sports,Cardinals Wire,Unavailable,47m,1.0,False,False
Why did the Texans run game seem to do worse against the Cowboys?,https://www.msn.com/en-us/sports/nfl/why-did-the-texans-run-game-seem-to-do-worse-against-the-cowboys/ar-AANElVX?ocid=BingNews,Sports,Texans Wire,Unavailable,12m,2.0,False,False
Rhamondre Stevenson has come a long way since his failed physical at the start of training camp,https://www.msn.com/en-us/sports/nfl/rhamondre-stevenson-has-come-a-long-way-since-his-failed-physical-at-the-start-of-training-camp/ar-AANEjs3?ocid=BingNews,Sports,Patriots Wire,Unavailable,3h,3.0,False,False
Steelers HC Mike Tomlin: Minkah Fitzpatrick is 'fine' after not practicing Monday,https://www.msn.com/en-us/sports/nfl/steelers-hc-mike-tomlin-minkah-fitzpatrick-is-fine-after-not-practicing-monday/ar-AANEysO?ocid=BingNews,Sports,Steelers Wire,Unavailable,55m,4.0,False,False
Tony Finau ends five-year winless drought on PGA Tour with playoff victory,https://www.msn.com/en-us/sports/golf/tony-finau-ends-five-year-winless-drought-on-pga-tour-with-playoff-victory/ar-AANEeBT?ocid=BingNews,Sports,Golf Channel,Unavailable,1h,5.0,False,False
Sean Payton says he has no timetable to name a starting quarterback,https://www.msn.com/en-us/sports/nfl/sean-payton-says-he-has-no-timetable-to-name-a-starting-quarterback/ar-AANEy2s?ocid=BingNews,Sports,NBC Sports,Unavailable,1h,6.0,False,False
Celtics roster news: Team agrees to extension with Josh Richardson,https://www.msn.com/en-us/sports/nba/celtics-roster-news-team-agrees-to-extension-with-josh-richardson/ar-AANExE9?ocid=BingNews,Sports,CelticsWire,Unavailable,2h,7.0,False,False
