article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
🏳️‍🌈  October is LGBTQ History Month 🏳️‍⚧️,Unavailable,News,,Unavailable,LIVE,1.0,False,False
Here's what Huntington Beach looks like after a massive oil spill,Unavailable,News,Los Angeles Times,Unavailable,3 hours ago,2.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,3.0,False,False
"Over 700,000 people have died of Covid in the U.S., making this the deadliest pandemic in American history",Unavailable,News,The New York Times,Unavailable,"October 1, 2021",4.0,False,False
The Pandora Papers: Documents tie woman allegedly in secret relationship with Putin to luxury Monaco apartment,Unavailable,News,The Washington Post,Unavailable,This afternoon,5.0,False,False
How United found success with its coronavirus vaccine mandate,Unavailable,News,The New York Times,Unavailable,Yesterday,6.0,False,False
"Once given away or thrown in the trash, typewriters now sell for hundreds. Why are they making a comeback?",Unavailable,News,The Globe and Mail,Unavailable,5 hours ago,7.0,False,False
"How will COVID impact your life over the next decade? UCSF's Monica Gandhi on reaching ""old normal""",Unavailable,News,San Francisco Chronicle,Unavailable,This afternoon,8.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,9.0,False,False
Abortion rights take center stage at 2021 Women's March,Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,10.0,False,False
NWSL games postponed following sexual misconduct accusations,Unavailable,News,,Unavailable,Last night,11.0,False,False
"Massive oil spill sends crude onto Orange County beaches, killing birds, marine life",Unavailable,News,Los Angeles Times,Unavailable,This afternoon,12.0,False,False
Big cities are holding back the U.S. jobs recovery,Unavailable,News,Bloomberg Opinion,Unavailable,Yesterday,13.0,False,False
President Biden signs legislation to avoid government shutdown,Unavailable,News,,Unavailable,Last night,14.0,False,False
USPS implements new standards that will slow mail delivery services,Unavailable,News,,Unavailable,Last night,15.0,False,False
The Pandora Papers: A global investigation revealing billions hidden beyond reach,Unavailable,News,The Washington Post,Unavailable,5 hours ago,16.0,False,False
Climate Change is making the Earth lose its shine,Unavailable,News,The Weather Channel India,Unavailable,,17.0,False,False
NYC housing boss earns $1 million while tenants in shelters live in squalor.,Unavailable,News,The New York Times,Unavailable,This morning,18.0,False,False
"How to prepare for, prevent and respond to wildfires",Unavailable,News,,Unavailable,LIVE,19.0,False,False
