article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
"Biden Says Cuomo ‘Should Resign,’ as Sexual Harassment Findings Emerge",https://news.google.com/articles/CAIiEOzObC2gf2CluHYvlj4whgEqFwgEKg8IACoHCAowjuuKAzCWrzwwloIY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-08-04T00:24:50Z,1.0,False
Gov. Cuomo Denies Allegations In Sexual Harassment Report | Full Response,https://news.google.com/articles/CCAiCy0zWGFKUXJDaWE0mAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NBC News,,2021-08-03T18:13:35Z,1.1,False
"New York Gov. Andrew Cuomo sexually harassed multiple women, state attorney general report says",https://news.google.com/articles/CAIiEMsrbJMWV97A0kXEZRCT1DUqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-03T22:37:29Z,1.2,False
"The Cuomo allegations are awful, but he still has lots of allies, a dogged will to fight",https://news.google.com/articles/CAIiEOjle4XKyKpwrGam4cGWB28qGAgEKg8IACoHCAowhK-LAjD4ySww7NG0BQ?hl=en-US&gl=US&ceid=US%3Aen,Headlines,New York Post ,https://news.google.com/publications/CAAqBwgKMISviwIw-Mks?hl=en-US&gl=US&ceid=US%3Aen,2021-08-04T00:11:11Z,1.3,True
Janice Dean: Cuomo sexual harassment probe – governor plays the victim but it's high time for him to go,https://news.google.com/articles/CAIiENWHJWbP9z9Kx6aZdopruLcqGQgEKhAIACoHCAowwL2ICzCckocDMKuUqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-08-03T21:01:19Z,1.4,True
The CDC extending the federal eviction moratorium is expected to help about 90% of renters,https://news.google.com/articles/CAIiEEhRa3KDwoHJfJ7oYcasjwEqGQgEKhAIACoHCAow2Nb3CjDivdcCMJ_d7gU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNBC,https://news.google.com/publications/CAAqBwgKMNjW9wow4r3XAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-03T22:16:22Z,2.0,False
"CDC announces limited, targeted eviction moratorium until early October",https://news.google.com/articles/CAIiEBanoEx8rei0vi2_mx-U0JcqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-03T22:23:46Z,2.1,False
"Waters urges CDC to ignore Supreme Court ruling, extend eviction ban",https://news.google.com/articles/CAIiEEuKfTM8WN1sn6L5ULbWgUMqGQgEKhAIACoHCAowwL2ICzCckocDMKi4uQM?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-08-03T15:18:21Z,2.2,False
Congress and Biden failed tenants on eviction moratorium,https://news.google.com/articles/CAIiEGrBRMgqkpQtpaJd0EWU2AsqFwgEKg4IACoGCAowjKxcMOvhCzDOkLcB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Los Angeles Times,https://news.google.com/publications/CAAqBggKMIysXDDr4Qs?hl=en-US&gl=US&ceid=US%3Aen,2021-08-02T20:36:11Z,2.3,True
Opinion | There's plenty of money to avoid evictions. States just have to spend it.,https://news.google.com/articles/CAIiEO155OsIP6TkLO-ZxlQrqMQqGAgEKg8IACoHCAowjtSUCjC30XQw_qe5AQ?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Washington Post,https://news.google.com/publications/CAAqBwgKMI7UlAowt9F0?hl=en-US&gl=US&ceid=US%3Aen,2021-08-02T23:17:24Z,2.4,True
