article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Biden says federal employees must get vaccination or submit to regular testing,Unavailable,News,,Unavailable,Yesterday,1.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,2.0,False,False
CDC internal report calls Delta variant as contagious as chickenpox,Unavailable,News,The New York Times,Unavailable,Last night,3.0,False,False
'I am 62 years old and had never seen the snow': Brazilians revel in unusually cold weather,Unavailable,News,Reuters Science News,Unavailable,4 hours ago,4.0,False,False
Former Senator Carl Levin dies at age 87,Unavailable,News,,Unavailable,Last night,5.0,False,False
"Vaccinated people made up three-quarters of those infected in a massive Massachusetts covid-19 outbreak, pivotal CDC study finds",Unavailable,News,The Washington Post,Unavailable,18 minutes ago,6.0,False,False
Here’s how the Alaskan earthquake compares to the biggest-ever in U.S. history,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,7.0,False,False
California is failing to meet demand for UC admission. Why it’s a crisis,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,8.0,False,False
What to know about the end of the federal eviction moratorium,Unavailable,News,The Boston Globe,Unavailable,1 hour ago,9.0,False,False
CDC recommends new tests that can detect COVID-19 and influenza,Unavailable,News,,Unavailable,LIVE,10.0,False,False
"Biden Urges Extension of Eviction Ban, Days Before It Ends",Unavailable,News,Bloomberg CityLab,Unavailable,Yesterday,11.0,False,False
Catitude decoded: This app tells you what your cat is feeling,Unavailable,News,NowThis,Unavailable,Yesterday,12.0,False,False
The Amazon rainforest is fast approaching a point of no return,Unavailable,News,Businessweek,Unavailable,Yesterday,13.0,False,False
Robinhood is going public on the Nasdaq today,Unavailable,News,CNBC,Unavailable,Yesterday,14.0,False,False
How some scientific research is damaging sacred Indigenous sites,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,15.0,False,False
"Beto O'Rourke, civil rights leaders embark on nearly 30-mile march for Texas voting rights",Unavailable,News,mySA,Unavailable,Yesterday,16.0,False,False
‘They thought I was dead’: Haitian president’s widow recounts assassination,Unavailable,News,The New York Times,Unavailable,This morning,17.0,False,False
Japan expands state of emergency to four more areas following spike in COVID-19 cases amid Olympics,Unavailable,News,,Unavailable,LIVE,18.0,False,False
California wildfires on a scale that hasn't been experienced in 100 years,Unavailable,News,CalMatters,Unavailable,Yesterday,19.0,False,False
