article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,1.0,False,False
"Meet the typical Chinese millennial, who makes $22,000 a year but has no student debt",Unavailable,News,Insider Asia,Unavailable,2 hours ago,2.0,False,False
"A battle is unfolding over the world's smelliest fruit, and farmers in Malaysia say their entire livelihood is being wiped out at the worst possible time",Unavailable,News,Insider Asia,Unavailable,Yesterday,3.0,False,False
Mexico is phasing out GMO corn and the pesticide glyphosate. The consequences to U.S. trade will be enormous.,Unavailable,News,The Counter,Unavailable,Yesterday,4.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,5.0,False,False
Updates on wildfire season in the western US and Canada,Unavailable,News,,Unavailable,LIVE,6.0,False,False
COVID-19: Keep up with the latest safety and vaccine guidance,Unavailable,News,,Unavailable,LIVE,7.0,False,False
Japan expands and extends state of emergency as Tokyo records highest daily cases tally to date,Unavailable,News,,Unavailable,Last night,8.0,False,False
Atlantic hurricane season continues after June 1 start,Unavailable,News,,Unavailable,Last night,9.0,False,False
"COVID-19 cases are rising in Israel, but rates of severe illness remain low thanks to widespread vaccination in the country, medical experts report",Unavailable,News,,Unavailable,Yesterday,10.0,False,False
"COVID-19 vaccines are extremely effective at preventing serious illness and deaths, trials show",Unavailable,News,,Unavailable,LIVE,11.0,False,False
Scientists and public health experts say that vaccines are safe for most people,Unavailable,News,,Unavailable,LIVE,12.0,False,False
"How to prepare for, prevent and respond to wildfires",Unavailable,News,,Unavailable,LIVE,13.0,False,False
"For the record, this lake in Patagonia is not supposed to be neon pink",Unavailable,News,Mic,Unavailable,"July 27, 2021",14.0,False,False
Why are fully vaccinated people testing positive for Covid-19?,Unavailable,News,Financial Times,Unavailable,"July 27, 2021",15.0,False,False
I’m a Parkland Shooting Survivor. QAnon Convinced My Dad It Was All a Hoax.,Unavailable,News,VICE News,Unavailable,"July 26, 2021",16.0,False,False
"Stories of anti-vaccine ‘regret and remorse’ are popping up all over, as former skeptics urge others to get their COVID-19 shot",Unavailable,News,Healthcare Insider,Unavailable,"July 27, 2021",17.0,False,False
"145 years after white residents burned this California Chinatown, the city apologizes",Unavailable,News,Los Angeles Times,Unavailable,"July 26, 2021",18.0,False,False
When exactly should you wear a mask? Here’s what experts say,Unavailable,News,The Boston Globe,Unavailable,"July 26, 2021",19.0,False,False
