article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
"Pfizer CEO Albert Bourla has been fully vaccinated against COVID-19, according to fact-checkers",Unavailable,News,,Unavailable,Earlier today,1.0,False,False
"Where the CDC recommends wearing masks indoors, state by state",Unavailable,News,The New York Times,Unavailable,This afternoon,2.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,3.0,False,False
Thinking about getting a booster? Read this first.,Unavailable,News,Bloomberg Opinion,Unavailable,Yesterday,4.0,False,False
Target to pay 100% of college tuition and textbooks,Unavailable,News,CNBC,Unavailable,Yesterday,5.0,False,False
"Some bar and restaurant owners are beginning to ask customers for proof of vaccination — and no, it's not a HIPAA violation",Unavailable,News,Business Insider,Unavailable,Yesterday,6.0,False,False
Britney Spears’ Conservator Fights Back After Jamie Spears Alleges Singer Is ‘Mentally Sick’ and Needs Psychiatric Hold,Unavailable,News,Variety,Unavailable,This evening,7.0,False,False
Updates on wildfire season in the western US and Canada,Unavailable,News,,Unavailable,LIVE,8.0,False,False
"Proof of vaccination has been a requirement for international travel for decades, medical experts and journalists say",Unavailable,News,,Unavailable,LIVE,9.0,False,False
Lost your vaccination card? Here’s what to do,Unavailable,News,Boston.com,Unavailable,Yesterday,10.0,False,False
"How to prepare for, prevent and respond to wildfires",Unavailable,News,,Unavailable,LIVE,11.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,12.0,False,False
"COVID-19 vaccines are extremely effective at preventing serious illness and deaths, trials show",Unavailable,News,,Unavailable,LIVE,13.0,False,False
Inside the book that exposes Elon Musk’s alleged workplace rages and ruthless nature,Unavailable,News,Tech Insider,Unavailable,3 hours ago,14.0,False,False
