article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Seattle's mayoral primary is a contest between liberal camps,https://www.msn.com/en-us/news/us/seattle-s-mayoral-primary-is-a-contest-between-liberal-camps/ar-AAMTAMu?ocid=Peregrine,Top Stories,Associated Press,Unavailable,,1.0,False,False
Bakers push Biden administration to ease biofuel requirements,https://www.msn.com/en-us/news/politics/bakers-push-biden-administration-to-ease-biofuel-requirements/ar-AAMTu1U?ocid=Peregrine,Top Stories,The Hill,Unavailable,,1.1,False,False
Every Senior In Virginia Should Claim This Benefit ($350/Month Off Your Mortgage If You...,https://r1-usc1.zemanta.com/rp2/b1_msn/9769195/49026012/CACU57S3RV7WCYZET7XBTFA6WAMDFBUTP3TSZWQP4LC6UVOLTWVCKQNB6ILIZQZOHB2ZXXZMVCCPUBPJCL5WDAFUTEWQUIKE3KQNKLQ7XSP2ZUK522OSGYWZMKJCO6RLRBDPNWQ6FWCTKBS7PUCRQANKDKTPUSN3HUD7KK3O5P2GRU3BGEUBQEJ5GS4VTDZV4EQFVWMOGPRBXAY4NMS3JEJD4BEKA37GVRWB5DK4ENPBTMCKVE5AGJYRPUVSNEAUXQBXFYNMUXROKLU7GS77A3CKLDCDEZNV7HCC5XM4FRY7UOBDEMJDXEPDZX2ATHTLJLWMTGE77W25FLFZT7EJWEWIOZPVF32KOKLEMEA2MAM4TUHDETH2Y5M4LRUQJRGBCRBB43CQYPPPHZT7GZ34D47J7547F5JCEQ4OYTD4LNPTPAEN2IHCKGGCBWLIGC7VLV6ABBHE7X3S4MSZVNJU3ZAJEDN3NPT36E7SWHIQWPOGNZVRFGYJ6FXQAYJ2AUKNM2IGOGR5D5ZHEPNCTTJAQFJELPPMVDHPJGERW3VJQQA33XM2L4N2ZWZZC4OWGDTBNYNAFSBHJWLJDSYJU5J7RSGXAJVXXJ43OBIJFYQ/,Top Stories,AdRefi Journal,Unavailable,,1.2,False,True
Gov. Cuomo responds to sexual harassment investigation: 'The facts are much different',https://www.msn.com/en-us/news/us/gov-cuomo-responds-to-sexual-harassment-investigation-the-facts-are-much-different/ar-AAMTHQw?ocid=Peregrine,Top Stories,Business Insider,Unavailable,,1.3,False,False
"Apple's latest Magic keyboard, mouse and touchpad are now available to buy separately",https://www.msn.com/en-us/news/technology/apple-s-latest-magic-keyboard-mouse-and-touchpad-are-now-available-to-buy-separately/ar-AAMTKrF?ocid=Peregrine,Top Stories,CNET,Unavailable,,1.4,False,False
Everyone Should Have This Portable air Condition,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=X-ER46i-6DV328a9UYFusQjXwP-9lhZGXwLtrcEgnj4&evt=102&rid=c911a2e3c34698f5dd286c3d2994199a&campaignid=1025040&impid=vlp-infopane-6&offerid=1913215&test=0&time=1628011225&cp=TLusODnyZINyqZKSmnQoFBkuu1--bjImg8sp8O30b5o&clickid=21_c911a2e3c34698f5dd286c3d2994199a_vlp-infopane-6&acid=536&trackingid=0ca7ce08d7da4881a557a86aad60b36b&uid=322E47BD19736B3524F5573518776A2A&jt=2&url=buTB17-7-1AIwZIBcxeQ4pTMZYF6YVl1QeSXZPDhN6fo7Jlp4QoPQayLRwXcY-m64Fmq7QKqLHZcuIWHU_DvVHjm59lfDp2CWOcbJ3LwJrwr71N3eQ6758Ii56irBZDJB9aLck-xBs73uDuBio7w3hyzKqjT72dzc_OFEH7D8gCuFRYM68V0KxtG2apB6WMXPwSq1CWOiGobaizcwEwJ5F5mEr77R3eCJ61-xhdzGM1h3D8lPOzhglJ7XGaH47_c7AvazI4b8C8AK8qU2y8YZdQrVEWzw6aWeeFRp45iFFc6_KrWnqmiUMII6C-nXsuhFLYgsba7chKa-igrb-v2zgSNLaFELDOAEkYmcDNfl0qRVs10_92QrldDrkZF-PXrpk-cLFoKFsCp27AIfEd8FWq7xlTuZR2T1ki41H6iSyfhWE78e2PG6sXs7CerMRerDRVNFga4p0j-GYVGAAXcI4vQnKQFLuIL2_1hilLIABVtGV3On2cRIUZClSgatO-swFV31lSjpS-LkekflgHbmg&bm=2&la=en&cn=us&cid=1055176&info=lrpCYUISrlfJAfZLUrv_lcL-lqtzWpK-tqcUMy7t7XJWvJ_Yi5LVl9hU3GjrNMG5H-KAAHi5BBeQ05IT6s9Kug,Top Stories,AdLifestyle Tips Today,Unavailable,,1.5,False,True
Travel to the UK during Covid-19: What you need to know before you go,https://www.msn.com/en-us/news/world/travel-to-the-uk-during-covid-19-what-you-need-to-know-before-you-go/ar-BB1clZIh?ocid=Peregrine,Top Stories,CNN,Unavailable,,1.6,False,False
Hot Vax Summer Crumbled Before My Eyes,https://www.msn.com/en-us/news/us/hot-vax-summer-crumbled-before-my-eyes/ar-AAMTKo1?ocid=Peregrine,Top Stories,The Atlantic,Unavailable,,1.7,False,False
Father of 3 Dies in 'Devastating' Flash Flood Near Utah Coal Mine: 'The Rock of Their Family',https://www.msn.com/en-us/news/us/father-of-3-dies-in-devastating-flash-flood-near-utah-coal-mine-the-rock-of-their-family/ar-AAMTKhK?ocid=Peregrine,Top Stories,People,Unavailable,,1.8,False,False
'He is wholly unfit to serve': Calls for Cuomo's removal amass after bombshell probe,https://www.msn.com/en-us/news/politics/he-is-wholly-unfit-to-serve-calls-for-cuomo-s-removal-amass-after-ag-james-bombshell-harassment-findings/ar-AAMTw08?ocid=Peregrine,Top Stories,New York Daily News,Unavailable,,1.9,False,False
