article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
First on CNN: More than 50 senators urge Biden to quickly evacuate Afghan allies,https://news.google.com/articles/CAIiEAK4Pyp_1ePp84wnSXO2nX4qGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-19T16:26:01Z,1.0,False
"Biden says as many as 15,000 Americans looking to flee Afghanistan",https://news.google.com/articles/CBMiYmh0dHBzOi8vd3d3LmZveG5ld3MuY29tL3BvbGl0aWNzL2JpZGVuLXNheXMtYXMtbWFueS1hcy0xNTAwMC1hbWVyaWNhbnMtbG9va2luZy10by1mbGVlLWFmZ2hhbmlzdGFu0gFmaHR0cHM6Ly93d3cuZm94bmV3cy5jb20vcG9saXRpY3MvYmlkZW4tc2F5cy1hcy1tYW55LWFzLTE1MDAwLWFtZXJpY2Fucy1sb29raW5nLXRvLWZsZWUtYWZnaGFuaXN0YW4uYW1w?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,,2021-08-19T05:17:53Z,1.1,False
Desperate Afghans trapped in Kabul airport no-man's land,https://news.google.com/articles/CBMiTWh0dHBzOi8vbmV3cy55YWhvby5jb20vZGVzcGVyYXRlLWFmZ2hhbnMtdHJhcHBlZC1rYWJ1bC1haXJwb3J0LTA5NDgwNzk0OS5odG1s0gFVaHR0cHM6Ly9uZXdzLnlhaG9vLmNvbS9hbXBodG1sL2Rlc3BlcmF0ZS1hZmdoYW5zLXRyYXBwZWQta2FidWwtYWlycG9ydC0wOTQ4MDc5NDkuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Yahoo News,,2021-08-19T09:48:07Z,1.2,False
Opinion | What America Owes Afghanistan and Vietnam War Victims,https://news.google.com/articles/CAIiEFQW6sWPy02FL_HNehvDHpoqGAgEKg8IACoHCAowjuuKAzCWrzwworyzBg?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-08-19T13:06:01Z,1.3,True
Opinion | Here's where the Afghanistan evacuation is headed — and how we got here,https://news.google.com/articles/CAIiELzZW6gj0HIBXgR0Od5FCNcqGAgEKg8IACoHCAowjtSUCjC30XQwzqe5AQ?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Washington Post,https://news.google.com/publications/CAAqBwgKMI7UlAowt9F0?hl=en-US&gl=US&ceid=US%3Aen,2021-08-19T11:48:10Z,1.4,True
Capitol Police Investigate 'Bomb Threat' Near Library of Congress,https://news.google.com/articles/CAIiEHqeTJ3aiy0DR-RB_BsML1kqFwgEKg8IACoHCAowjuuKAzCWrzwwloEY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-08-19T16:47:03Z,2.0,False
WATCH: View from Capitol as U.S. Capitol Police respond to 'active bomb threat',https://news.google.com/articles/CCAiC0YxVVFLTzhqcU1FmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Washington Post,,2021-08-19T15:02:33Z,2.1,False
Police responding to claim of suspected explosives in a vehicle near US Capitol,https://news.google.com/articles/CAIiEGMM5JWB5LJ8799Fe0MhALoqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-19T16:13:54Z,2.2,False
US Capitol Police investigating bomb threat,https://news.google.com/articles/CAIiEOYb_cheIrlZCMvB6u3MNksqGAgEKg8IACoHCAowjtSUCjC30XQwidHlAQ?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Washington Post,https://news.google.com/publications/CAAqBwgKMI7UlAowt9F0?hl=en-US&gl=US&ceid=US%3Aen,2021-08-19T16:08:09Z,2.3,True
"LIVE: Active Bomb Threat Outside Library Of Congress, Capitol Police On Scene | NBC News",https://news.google.com/articles/CCAiC2gtdWQ0eFprRk5jmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NBC News,,2021-08-19T16:35:05Z,2.4,False
"Satellite video shows the ""explosive growth"" of the Caldor Fire in California",https://news.google.com/articles/CAIiEIB3iiY3MEeiudrTI-YPTa4qGQgEKhAIACoHCAowyNj6CjDyiPICML_fxAU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CBS News,https://news.google.com/publications/CAAqBwgKMMjY-gow8ojyAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-19T11:32:00Z,3.0,False
