article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Syracuse University has retained law firm to investigate Quentin Hillsman and women’s basketball program,https://www.msn.com/en-us/sports/nba/syracuse-university-has-retained-law-firm-to-investigate-quentin-hillsman-and-womens-basketball-program/ar-AALFBM1?ocid=BingNews,U.S.,Syracuse.com,Unavailable,35m,1.0,False,False
Loudoun County school culture war blowup fuels Virginia governor's race,https://www.msn.com/en-us/news/politics/loudoun-county-school-culture-war-blowup-fuels-virginia-governor-s-race/ar-AALFGef?ocid=BingNews,U.S.,Washington Examiner,Unavailable,1h,2.0,False,False
Trump Organization and Top Executive Are Indicted in Tax Investigation,https://www.msn.com/en-us/news/politics/trump-organization-and-top-executive-are-indicted-in-tax-investigation/ar-AALDipZ?ocid=BingNews,U.S.,The New York Times,Unavailable,8h,3.0,False,False
"Here's what marijuana laws look like around the Southeast, as NC considers changes",https://www.msn.com/en-us/health/medical/heres-what-marijuana-laws-look-like-around-the-southeast-as-nc-considers-changes/ar-AALFd8G?ocid=BingNews,U.S.,The (Raleigh) News & Observer,Unavailable,2h,4.0,False,False
"List: These 25 Pennsylvania school districts are most underfunded in a formula backed by lawmakers, Gov. Tom Wolf",https://www.msn.com/en-us/news/politics/list-these-25-pennsylvania-school-districts-are-most-underfunded-in-a-formula-backed-by-lawmakers-gov-tom-wolf/ar-AALFa5H?ocid=BingNews,U.S.,Allentown Morning Call,Unavailable,3h,5.0,False,False
"Disneyland hasn't brought back Fast Passes, but that might be a good thing",https://www.msn.com/en-us/travel/news/disneyland-hasnt-brought-back-fast-passes-but-that-might-be-a-good-thing/ar-AALEXKG?ocid=BingNews,U.S.,SF Gate,Unavailable,7h,6.0,False,False
Wayfair sale: Shop 4th of July Clearance,https://www.msn.com/en-us/lifestyle/home-and-garden/wayfair-sale-shop-4th-of-july-clearance/ar-AALFwdq?ocid=BingNews,U.S.,CNN,Unavailable,1h,7.0,False,False
Randi Weingarten faces backlash for claiming AFT tried to reopen schools starting April 2020,https://www.msn.com/en-us/news/us/randi-weingarten-faces-backlash-for-claiming-aft-tried-to-reopen-schools-starting-april-2020/ar-AALFn6x?ocid=BingNews,U.S.,FOX News,Unavailable,2h,8.0,False,False
"Guns without permits, abortion burials, transgender sports: New Tennessee laws take effect July 1",https://www.msn.com/en-us/news/crime/guns-without-permits-abortion-burials-transgender-sports-new-tennessee-laws-take-effect-july-1/ar-AALEHI8?ocid=BingNews,U.S.,The Tennessean (Nashville),Unavailable,7h,9.0,False,False
Yale Drama School scraps tuition after $150M Geffen donation,https://www.msn.com/en-us/money/careersandeducation/yale-drama-school-scraps-tuition-after-dollar150m-geffen-donation/ar-AALFvHL?ocid=BingNews,U.S.,CBS News,Unavailable,2h,10.0,False,False
Maryland’s new state superintendent reshaped San Antonio schools. Now he’s ready to lead a $4 billion overhaul here.,https://www.msn.com/en-us/news/us/maryland-s-new-state-superintendent-reshaped-san-antonio-schools-now-he-s-ready-to-lead-a-4-billion-overhaul-here/ar-AALFoKU?ocid=BingNews,U.S.,Baltimore Sun,Unavailable,1h,11.0,False,False
Supreme Court nixes California disclosure law in blow to dark-money opponents,https://www.msn.com/en-us/news/politics/supreme-court-nixes-california-disclosure-law-in-blow-to-dark-money-opponents/ar-AALFhft?ocid=BingNews,U.S.,POLITICO,Unavailable,3h,12.0,False,False
Town Council mulls spending measures for ARPA money,https://newsadvance.com/community/new_era_progress/news/town-council-mulls-spending-measures-for-arpa-money/article_81db8074-d568-11eb-b3c4-a3be43336d35.html,Local,The News & Advance,Unavailable,1d,1.0,False,False
Council mulls spending measures for ARPA money,https://newsadvance.com/community/new_era_progress/news/council-mulls-spending-measures-for-arpa-money/article_81db8074-d568-11eb-b3c4-a3be43336d35.html,Local,The News & Advance,Unavailable,1d,2.0,False,False
Rockfish Valley Foundation reopens Natural History Center after prolonged closure,https://newsadvance.com/community/nelson_county_times/news/rockfish-valley-foundation-reopens-natural-history-center-after-prolonged-closure/article_702bb2a4-d5ea-11eb-937f-0bc5c9c26a51.html,Local,The News & Advance,Unavailable,23h,3.0,False,False
Appomattox wins Class 2 softball title,https://newsadvance.com/sports/high-school/appomattox-wins-class-2-softball-title/video_fe50284d-cef1-5339-84f1-3b337c40adf4.html,Local,The News & Advance,Unavailable,4d,4.0,False,False
Watch Now: Egyptian food truck brings new flavor to Appomattox community,https://newsadvance.com/news/local/watch-now-egyptian-food-truck-brings-new-flavor-to-appomattox-community/article_46bd236c-d51d-11eb-8b8f-83d4cd188378.html,Local,The News & Advance,Unavailable,4d,5.0,False,False
Suspect testifies against others in Appomattox County homicide cases,https://www.msn.com/en-us/news/crime/suspect-testifies-against-others-in-appomattox-county-homicide-cases/ar-AALAULR?ocid=BingNews,Local,WDBJ on MSN.com,Unavailable,1d,6.0,False,False
"Dawkins Brings Golf, Ski and Conference Experience to the Position",https://greensboro.com/community/rockingham_now/news/dawkins-brings-golf-ski-and-conference-experience-to-the-position/article_2bb2eb1e-d5f5-11eb-bcf4-03844d21b257.html,Local,News & Record,Unavailable,2d,7.0,False,False
"For Dominion Energy Inc. [D], Analyst sees a rise to $83. What next?",https://dbtnews.com/2021/07/01/for-dominion-energy-inc-d-analyst-sees-a-rise-to-83-what-next/,Local,dbtnews,Unavailable,17h,8.0,False,False
Stunning image shows International Space Station moving across the sun,https://thehill.com/changing-america/resilience/smart-cities/560703-stunning-image-shows-international-space-station,Local,The Hill,Unavailable,2d,9.0,False,False
Spectacular image captures ISS crossing in front of the sun,https://www.msn.com/en-us/news/technology/spectacular-image-captures-iss-crossing-in-front-of-the-sun/ar-AALA01C?ocid=BingNews,Local,CBS News on MSN.com,Unavailable,2d,10.0,False,False
NASA shares a spectacular image of the ISS transiting the sun,https://www.slashgear.com/nasa-shares-a-spectacular-image-of-the-iss-transiting-the-sun-29680371/,Local,SlashGear,Unavailable,2d,11.0,False,False
Words from the Chamber,https://www.timesvirginian.com/opinion/editorials/article_bef05100-d43d-11eb-bb09-2b84cb7a61fd.html,Local,Times Virginian,Unavailable,7d,12.0,False,False
Israel Again Requiring People to Wear Masks Indoors as COVID Delta Variant Spreads,https://www.msn.com/en-us/news/world/israel-again-requiring-people-to-wear-masks-indoors-as-covid-delta-variant-spreads/ar-AALFfy3?ocid=BingNews,World,Newsweek,Unavailable,3h,1.0,False,False
Pelosi refuses to answer question about Ilhan Omar's latest inflammatory statements this week,https://www.msn.com/en-us/news/politics/pelosi-refuses-to-answer-question-about-ilhan-omars-latest-inflammatory-statements-this-week/ar-AALFwwV?ocid=BingNews,World,FOX News,Unavailable,1h,2.0,False,False
"If Your Electric Bill Is Over $100, You Could Get Free Solar",https://m7-c.pmsrv.co/v2/ac?r=07060640580025165042254835373189448&id=vluG9%2BzELPF3yFtEWS8fE2fjXdEb0jrNFp2QxcquK%2BFk5taAiIiHR0U6DppwbbykyYvLbtgwnc0%3D&p=8CUNM66JS&ssp=331265741&v=fEdCxt%2BC4Mrhp9BY8R4ewTusxI2MNDBmmKZamZPPVCWfwL5L1S0bBTqSHLkspQAeDEKGV3i6CpZvQr9G73nlVrotc%2FRNSYmZ5MIUjchO3cLMe4HCqlSh9E2yZ8jFtCjT2UZcZrE6Q31%2F7oZb6yXtJ%2F4sKklTX7oU,World,Saving Money Weekly,Unavailable,,3.0,False,True
It's 2021 and women around the world are still struggling to safely manage their periods,https://www.msn.com/en-us/news/world/it-s-2021-and-women-around-the-world-are-still-struggling-to-safely-manage-their-periods/ar-AALF1W6?ocid=BingNews,World,CNN,Unavailable,4h,4.0,False,False
Mass evacuation underway as Philippines raises volcano danger level,https://www.msn.com/en-us/news/world/mass-evacuation-underway-as-philippines-raises-volcano-danger-level/ar-AALEFat?ocid=BingNews,World,Reuters,Unavailable,7h,5.0,False,False
Europe weighs banning cages for farm animals,https://www.msn.com/en-us/news/world/europe-weighs-banning-cages-for-farm-animals/ar-AALFuZ0?ocid=BingNews,World,The Washington Post,Unavailable,50m,6.0,False,False
"U.S. Journalist Danny Fenster to Remain in Myanmar Prison, Despite Release of Other Media",https://www.msn.com/en-us/news/world/us-journalist-danny-fenster-to-remain-in-myanmar-prison-despite-release-of-other-media/ar-AALFEdq?ocid=BingNews,World,Newsweek,Unavailable,1h,7.0,False,False
White House to deploy response teams across the U.S. to combat delta Covid variant,https://www.msn.com/en-us/money/companies/white-house-to-deploy-response-teams-across-the-us-to-combat-delta-covid-variant/ar-AALFBwx?ocid=BingNews,World,CNBC,Unavailable,53m,8.0,False,False
"Boris Johnson Believes U.K. Lockdown Can End Mid-July, 'Extra Precautions' Needed Till Then",https://www.msn.com/en-us/news/world/boris-johnson-believes-uk-lockdown-can-end-mid-july-extra-precautions-needed-till-then/ar-AALFoOt?ocid=BingNews,World,Newsweek,Unavailable,1h,9.0,False,False
Aid Efforts 'Severely Hampered' as Bridge Into Tigray Destroyed in Fighting,https://www.msn.com/en-us/news/world/aid-efforts-severely-hampered-as-bridge-into-tigray-destroyed-in-fighting/ar-AALFr3u?ocid=BingNews,World,Newsweek,Unavailable,1h,10.0,False,False
Biden says Congress must act on voting rights after top court ruling,https://www.msn.com/en-us/news/us/biden-says-congress-must-act-on-voting-rights-after-top-court-ruling/ar-AALFybz?ocid=BingNews,World,Reuters,Unavailable,2h,11.0,False,False
Celebrations of Canada’s national day muted amid furor over unmarked graves,https://www.msn.com/en-us/news/world/celebrations-of-canada-s-national-day-muted-amid-furor-over-unmarked-graves/ar-AALEmxQ?ocid=BingNews,World,The Washington Post,Unavailable,9h,12.0,False,False
Mysterious 'catastrophe' turned this nursery into a graveyard 500 million years ago,https://www.msn.com/en-us/news/technology/mysterious-catastrophe-turned-this-nursery-into-a-graveyard-500-million-years-ago/ar-AALFmQd?ocid=BingNews,Science,Live Science,Unavailable,5h,1.0,False,False
Mercury 13 legend Wally Funk will ride with Jeff Bezos to the edge of space,https://www.msn.com/en-us/news/technology/mercury-13-legend-wally-funk-will-ride-with-jeff-bezos-to-the-edge-of-space/ar-AALF78Y?ocid=BingNews,Science,The Verge,Unavailable,4h,2.0,False,False
UK's first deep geothermal steam is produced in Cornwall,https://www.msn.com/en-us/weather/topstories/uks-first-deep-geothermal-steam-is-produced-in-cornwall/ar-AALFDNZ?ocid=BingNews,Science,Daily Mail,Unavailable,1h,3.0,False,False
The dinosaurs were likely doomed before the asteroid struck,https://www.msn.com/en-us/news/technology/the-dinosaurs-were-likely-doomed-before-the-asteroid-struck/ar-AALFnZd?ocid=BingNews,Science,Live Science,Unavailable,5h,4.0,False,False
"3,000-Year-Old Remains Believed to Be Oldest Known Victim of Shark Attack",https://www.msn.com/en-us/news/world/3-000-year-old-remains-believed-to-be-oldest-known-victim-of-shark-attack/ar-AALFv2K?ocid=BingNews,Science,Newsweek,Unavailable,1h,5.0,False,False
Astronomy Photographer of the Year 2021 shortlist revealed,https://www.msn.com/en-us/news/technology/astronomy-photographer-of-the-year-2021-shortlist-revealed/ar-AALFklG?ocid=BingNews,Science,CNN,Unavailable,2h,6.0,False,False
"Bezos to Take Former Female Astronaut Trainee, 82, to Space",https://www.msn.com/en-us/news/us/bezos-to-take-former-female-astronaut-trainee-82-to-space/ar-AALFj3B?ocid=BingNews,Science,Bloomberg,Unavailable,4h,7.0,False,False
"Blue Origin will fly female aviator Wally Funk, one of the Mercury 13, on 1st crewed launch",https://www.msn.com/en-us/news/technology/blue-origin-will-fly-female-aviator-wally-funk-one-of-the-mercury-13-on-1st-crewed-launch/ar-AALFDfb?ocid=BingNews,Science,Space,Unavailable,4h,8.0,False,False
UN confirms 18.3C record heat in Antarctica,https://www.msn.com/en-us/news/world/un-confirms-183c-record-heat-in-antarctica/ar-AALFoUl?ocid=BingNews,Science,AFP,Unavailable,1h,9.0,False,False
Astronomers discover record-breaking small white dwarf star,https://www.msn.com/en-us/news/technology/astronomers-discover-record-breaking-small-white-dwarf-star/ar-AALFbLs?ocid=BingNews,Science,CBS News,Unavailable,4h,10.0,False,False
UAE's Hope Mars orbiter spots elusive aurora on Red Planet,https://www.msn.com/en-us/news/technology/uaes-hope-mars-orbiter-spots-elusive-aurora-on-red-planet/ar-AALFim4?ocid=BingNews,Science,Space,Unavailable,4h,11.0,False,False
Jeff Bezos picks female aerospace pioneer to launch with him,https://www.msn.com/en-us/news/us/jeff-bezos-picks-female-aerospace-pioneer-to-launch-with-him/ar-AALF4xg?ocid=BingNews,Science,Associated Press,Unavailable,4h,12.0,False,False
macOS Monterey Preview: iOS 15 Features Come for Your Mac,https://www.msn.com/en-us/money/other/macos-monterey-preview-ios-15-features-come-for-your-mac/ar-AALFqV4?ocid=BingNews,Technology,Gizmodo,Unavailable,1h,1.0,False,False
How to set Google Search History to auto-delete on Android,https://www.msn.com/en-us/news/technology/how-to-set-google-search-history-to-auto-delete-on-android/ar-AALFtrq?ocid=BingNews,Technology,TechRepublic,Unavailable,2h,2.0,False,False
"Advisory warns Russia-linked hackers targeting U.S., European entities",https://www.msn.com/en-us/news/politics/advisory-warns-russia-linked-hackers-targeting-us-european-entities/ar-AALFkoF?ocid=BingNews,Technology,CBS News,Unavailable,2h,3.0,False,False
The best passive bookshelf speakers for most people,https://www.msn.com/en-us/news/technology/the-best-passive-bookshelf-speakers-for-most-people/ar-AALFdRC?ocid=BingNews,Technology,Engadget,Unavailable,4h,4.0,False,False
3 Key Cybersecurity Hires You Need to Make Right Now,https://www.msn.com/en-us/money/smallbusiness/3-key-cybersecurity-hires-you-need-to-make-right-now/ar-AALE9Gd?ocid=BingNews,Technology,Inc.,Unavailable,10h,5.0,False,False
Google TV rolls out new Watch With Me series for celeb-curated streaming,https://www.msn.com/en-us/finance/other/google-tv-rolls-out-new-watch-with-me-series-for-celeb-curated-streaming/ar-AALFmRR?ocid=BingNews,Technology,The Verge,Unavailable,2h,6.0,False,False
Prime Gaming members can claim a trio of Lucasfilm Games classics this summer,https://www.msn.com/en-us/news/technology/prime-gaming-members-can-claim-a-trio-of-lucasfilm-games-classics-this-summer/ar-AALFn2y?ocid=BingNews,Technology,Engadget,Unavailable,2h,7.0,False,False
Federal judge blocks Florida law targeting social media platforms,https://www.msn.com/en-us/news/politics/federal-judge-blocks-florida-law-targeting-social-media-platforms/ar-AALFaM9?ocid=BingNews,Technology,CNN,Unavailable,5h,8.0,False,False
Sony buys a studio known for porting games to PC,https://www.msn.com/en-us/entertainment/gaming/sony-buys-a-studio-known-for-porting-games-to-pc/ar-AALFykB?ocid=BingNews,Technology,Engadget,Unavailable,2h,9.0,False,False
Robinhood has publicly filed its long-awaited IPO documents,https://www.msn.com/en-us/money/companies/robinhood-has-publicly-filed-its-long-awaited-ipo-documents/ar-AALFujY?ocid=BingNews,Technology,Business Insider,Unavailable,1h,10.0,False,False
Survey: Low-code and no-code platform usage increases,https://www.msn.com/en-us/news/technology/survey-low-code-and-no-code-platform-usage-increases/ar-AALFtqZ?ocid=BingNews,Technology,TechRepublic,Unavailable,3h,11.0,False,False
"T-Mobile, AT&T and Verizon have taken steps to reduce spoofed scam calls",https://www.msn.com/en-us/news/technology/t-mobile-atandt-and-verizon-have-taken-steps-to-reduce-spoofed-scam-calls/ar-AALEDn4?ocid=BingNews,Technology,Engadget,Unavailable,9h,12.0,False,False
"Keri Russell, Ray Liotta, Alden Ehrenreich, O’Shea Jackson and Jesse Tyler Ferguson To Star in Elizabeth Banks’ ‘Cocaine Bear’ For Universal",https://www.msn.com/en-us/movies/news/keri-russell-ray-liotta-alden-ehrenreich-o-shea-jackson-and-jesse-tyler-ferguson-to-star-in-elizabeth-banks-cocaine-bear-for-universal/ar-AALFtMI?ocid=BingNews,Entertainment,Deadline,Unavailable,1h,1.0,False,False
"Meghan McCain announces she is leaving ""The View"" to raise her daughter at home",https://www.msn.com/en-us/tv/news/meghan-mccain-announces-she-is-leaving-the-view-to-raise-her-daughter-at-home/ar-AALFjNf?ocid=BingNews,Entertainment,Salon,Unavailable,3h,2.0,False,False
"Bruce Springsteen, Paul Simon to Headline Central Park Homecoming Concert",https://www.msn.com/en-us/music/news/bruce-springsteen-paul-simon-to-headline-central-park-homecoming-concert/ar-AALFyAz?ocid=BingNews,Entertainment,Rolling Stone,Unavailable,1h,3.0,False,False
"‘F9’ and ‘A Quiet Place Part II’ Thrive in Theaters, but Home Is Where the Profit Is",https://www.msn.com/en-us/movies/news/f9-and-a-quiet-place-part-ii-thrive-in-theaters-but-home-is-where-the-profit-is/ar-AALEWjn?ocid=BingNews,Entertainment,IndieWire,Unavailable,6h,4.0,False,False
'I'm not a one-trick pony': Carlos Santana discusses new music and return to the road,https://www.msn.com/en-us/music/news/im-not-a-one-trick-pony-carlos-santana-discusses-new-music-and-return-to-the-road/ar-AALFoUx?ocid=BingNews,Entertainment,USA TODAY,Unavailable,1h,5.0,False,False
Princes William and Harry Unveil Statue of Late Princess Diana at Kensington Palace,https://www.msn.com/en-us/news/world/princes-william-and-harry-unveil-statue-of-late-princess-diana-at-kensington-palace/ar-AALFBHy?ocid=BingNews,Entertainment,Time,Unavailable,46m,6.0,False,False
Justine Bateman Feature Directorial Debut ‘Violet’ Picked Up By Relativity Media,https://www.msn.com/en-us/movies/news/justine-bateman-feature-directorial-debut-violet-picked-up-by-relativity-media/ar-AALFGvb?ocid=BingNews,Entertainment,Deadline,Unavailable,41m,7.0,False,False
Britney Spears' father calls for investigation into her testimony,https://www.msn.com/en-us/music/celebrity/britney-spears-father-calls-for-investigation-into-her-testimony/ar-AALDjsq?ocid=BingNews,Entertainment,CBS News,Unavailable,3h,8.0,False,False
Variety Expands Documentary Coverage With Launch of Docs Section,https://www.msn.com/en-us/tv/news/variety-expands-documentary-coverage-with-launch-of-docs-section/ar-AALFsPA?ocid=BingNews,Entertainment,Variety,Unavailable,2h,9.0,False,False
Bang Si-hyuk Steps Down as CEO of BTS Powerhouse HYBE; Scooter Braun Takes on U.S. Co-CEO Role,https://www.msn.com/en-us/music/news/bang-si-hyuk-steps-down-as-ceo-of-bts-powerhouse-hybe-scooter-braun-takes-on-us-co-ceo-role/ar-AALF1ob?ocid=BingNews,Entertainment,Variety,Unavailable,5h,10.0,False,False
Free show ‘Chicago: Where Comics Came to Life’ at the Cultural Center is 82 jam-packed walls by Chris Ware and pal,https://www.msn.com/en-us/news/us/free-show-chicago-where-comics-came-to-life-at-the-cultural-center-is-82-jam-packed-walls-by-chris-ware-and-pal/ar-AALEThl?ocid=BingNews,Entertainment,Chicago Tribune,Unavailable,6h,11.0,False,False
Did a Tabloid Journalist Get Away With the Brutal Murder of a French Socialite?,https://www.msn.com/en-us/news/crime/did-a-tabloid-journalist-get-away-with-the-brutal-murder-of-a-french-socialite/ar-AALEpJD?ocid=BingNews,Entertainment,The Daily Beast,Unavailable,9h,12.0,False,False
Trump Organization CFO Allen Weisselberg to plead not guilty to tax charges,https://www.msn.com/en-us/news/politics/trump-organization-cfo-allen-weisselberg-to-plead-not-guilty-to-tax-charges/ar-AALFxFm?ocid=BingNews,Politics,NBC News,Unavailable,49m,1.0,False,False
The Only Way to Save Voting Rights,https://www.msn.com/en-us/news/politics/the-only-way-to-save-voting-rights/ar-AALFpin?ocid=BingNews,Politics,The Atlantic,Unavailable,50m,2.0,False,False
"Fact check: An Iowa anti-racism presentation went viral, but it wasn't mandated in schools",https://www.msn.com/en-us/news/us/fact-check-an-iowa-anti-racism-presentation-went-viral-but-it-wasnt-mandated-in-schools/ar-AALFp3N?ocid=BingNews,Politics,Des Moines Register,Unavailable,1h,3.0,False,False
Is Stephen Breyer Conservative or Liberal?,https://www.msn.com/en-us/news/politics/is-stephen-breyer-conservative-or-liberal/ar-AALFnRF?ocid=BingNews,Politics,Newsweek,Unavailable,3h,4.0,False,False
Pelosi taps GOP Rep. Liz Cheney for House select committee to investigate Jan. 6,https://www.msn.com/en-us/news/politics/pelosi-taps-gop-rep-liz-cheney-for-house-select-committee-to-investigate-jan-6/ar-AALFeDV?ocid=BingNews,Politics,ABC News,Unavailable,3h,5.0,False,False
Supreme Court sides with Arizona on voting restrictions,https://www.msn.com/en-us/news/politics/supreme-court-sides-with-arizona-on-voting-restrictions/ar-AALF9b2?ocid=BingNews,Politics,POLITICO,Unavailable,4h,6.0,False,False
Joe Biden's team is reportedly concerned about what's happening in Kamala Harris' office,https://www.msn.com/en-us/news/politics/joe-bidens-team-is-reportedly-concerned-about-whats-happening-in-kamala-harris-office/ar-AALFmX5?ocid=BingNews,Politics,SF Gate,Unavailable,3h,7.0,False,False
"Rob Bonta calls himself ‘the people’s attorney,’ not the ‘top cop’ — and that’s a big change",https://www.msn.com/en-us/news/politics/rob-bonta-calls-himself-the-peoples-attorney-not-the-top-cop-%C3%A2%E2%82%AC%E2%80%9D-and-thats-a-big-change/ar-AALEFk1?ocid=BingNews,Politics,San Francisco Chronicle,Unavailable,7h,8.0,False,False
