article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
China rolls out new data law over 'national security' fears,https://www.msn.com/en-us/news/world/china-rolls-out-new-data-law-over-national-security-fears/ar-AANXFHC?ocid=Peregrine,Top Stories,AFP,Unavailable,,1.0,False,False
Navy helicopter crashes off San Diego coast,https://www.msn.com/en-us/news/us/navy-helicopter-crashes-off-san-diego-coast/ar-AANXwhR?ocid=Peregrine,Top Stories,ABC News,Unavailable,,1.1,False,False
"7 Retirement Income Strategies Once Your Portfolio Reaches $500,000",https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=Ys8K-o0jO9AklxRIbRzA2u52pc9aEY9tKRupjbf1cX8&evt=102&rid=6fc8919035c03b7071557f8ee5de2772&campaignid=1040022&impid=vlp-infopane-3&offerid=2476690&test=0&time=1630465810&cp=9cGczcr1ijM_EB4w1sHjbOGoWdKYV0vZKuO5c7zrB2o&clickid=21_6fc8919035c03b7071557f8ee5de2772_vlp-infopane-3&acid=305&trackingid=c97e27979973afc9c1ee64c50979f7a3&uid=3A66BA7C026C68E52D73AAD9037E6963&jt=2&url=fDj-zalvu8pEWa-cJSB5_NTJ749DFOoy8TroAWwgZDe5wwXdQoz1V0EuVM8e2uIB0vzMeKoCKxO_b90MyesXfXBoz7g6o10J1X3SXRS0S-yuON5A254UKCk4EnxDTTHO__jMser7ZA0STiQBL7q4J-tp0T-7kA9kXh-Yk5VJEffnpquPK2xW4im0W_kqlDw5Ja967mOSGSveszNonn9BHBc7dZbNboGVcRJBv6XwofXhLF6VPBygEMM2MmlbsbLLdIJF740LLLs86w4yt-I24O02vPO2OCWSq0IYfbPkk4g&bm=2&la=en&cn=us&cid=1081622&info=VsqG0UGq_xwLSel9kyFMY9_pJGv0SSRZQRE-jXC2l7yGBXsNkCJ7kWzRQV7-S4KLj6-4vW0PCE7I4ViF68Xpdw,Top Stories,AdFisher Investments,Unavailable,,1.2,False,True
"Ida left more than 1 million without power, possibly for weeks",https://www.msn.com/en-us/news/us/ida-left-more-than-1-million-without-power-possibly-for-weeks-and-now-comes-the-scorching-heat/ar-AANVfXa?ocid=Peregrine,Top Stories,CNN,Unavailable,,1.3,False,False
"Photos show Taliban supporters holding a mock funeral for the US and UK, parading makeshift coffins draped with the countries' flags",https://www.msn.com/en-us/news/world/photos-show-taliban-supporters-holding-a-mock-funeral-for-the-us-and-uk-parading-makeshift-coffins-draped-with-the-countries-flags/ar-AANXt56?ocid=Peregrine,Top Stories,INSIDER,Unavailable,,1.4,False,False
Top Doctors: These Men's Shoes Can Reduce Foot Pain And Improve Posture,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=zqsXw1dPO02uY1y3C4nthDYdW77vbbNbRy44mGi1nxM&evt=102&rid=6fc8919035c03b7071557f8ee5de2772&campaignid=1043317&impid=vlp-infopane-6&offerid=2610992&test=0&time=1630465810&cp=WuldBh8HvnNr5p8RKur-QcaSzKS9naZyReGCSZayDIk&clickid=21_6fc8919035c03b7071557f8ee5de2772_vlp-infopane-6&acid=714&trackingid=51d4cc6d98ec1c6930cf0ab4b98de06f&uid=3A66BA7C026C68E52D73AAD9037E6963&jt=2&url=lsFMK_VpDhY3Hh-_AsJLdg7rZzvBH4_4eWF9z_JOruuafJuUSQJmpugyp5ZHA9JxzuglEymymCEipNIxjZPRtJdk-du59vrS_HnM40iFGxS-fNTBP5cQYE75TI6YHWwWok__Zr-N6OtHUhrFcr0xPOT2zYQBwD8iJBA8Tf0uyva9V3CICY0ziyZGoc0RVTNXKXTyyZOUyxUzqtaz3thgMvmBjsedWRaVweB7i5PvQY4TxMvdzOWaJPRXi3u0Rd2gmVwwiXny-tTQ4bpkAmxJJLz_iwMYW6FWl1JlKfXXmokcApZyxu2iNwUsMz9E74zddphkQ3ICQpmOrsD8ciA0gjCK66c2yUDlm6RrTeDP4egDgpI4OFJdXoS33gfoQSBd8CMnz5hnIha9wNjRzsFRWs87WoNyvjbcCgV_jZaRYRg&bm=2&la=en&cn=us&cid=1088081&info=2iow7HuFQrmk5pXXoOlt05l-ZEfBhz26iRfBzbcCDDcijtoWgrA3MtzG0ALK_gIMD31OM39soJK89d4z11OScQ,Top Stories,AdLovehots.com,Unavailable,,1.5,False,True
GOP Rep. Lauren Boebert says Biden and 'the rest of his incompetent administration' should all be fired over handling of Afghanistan,https://www.msn.com/en-us/news/politics/gop-rep-lauren-boebert-says-biden-and-the-rest-of-his-incompetent-administration-should-all-be-fired-over-handling-of-afghanistan/ar-AANXyBq?ocid=Peregrine,Top Stories,Business Insider,Unavailable,,1.6,False,False
"US Navy helicopter crashes off San Diego coast, report says",https://www.msn.com/en-us/news/us/us-navy-helicopter-crashes-off-san-diego-coast-report-says/ar-AANXwwy?ocid=Peregrine,Top Stories,FOX News,Unavailable,,1.7,False,False
Poll: 1 in 5 Americans still say they won’t get COVID vaccine,https://www.msn.com/en-us/news/us/1-in-5-americans-still-say-they-won-t-get-covid-vaccine-poll-finds/ar-AANXypX?ocid=Peregrine,Top Stories,New York Daily News,Unavailable,,1.8,False,False
India sees record economic growth during Covid surge,https://www.msn.com/en-us/news/world/india-sees-record-economic-growth-during-covid-surge/ar-AANXFhK?ocid=Peregrine,Top Stories,BBC News,Unavailable,,1.9,False,False
