article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
"Biden: Budget talks hit ‘stalemate,’ $3.5 trillion may take a while",https://www.msn.com/en-us/news/politics/biden-budget-talks-hit-stalemate-35-trillion-may-take-a-while/ar-AAOOqoc?ocid=BingNews,Top stories,MarketWatch,Unavailable,2h,1.0,False,False
"Schools without mask mandates more likely to have COVID outbreaks, CDC finds",https://www.msn.com/en-us/news/us/schools-without-mask-mandates-more-likely-to-have-covid-outbreaks-cdc-finds/ar-AAOOjIb?ocid=BingNews,Top stories,CBS News,Unavailable,1h,2.0,False,False
Biden praises federal endorsement of booster shot; African leaders decry 'vaccine apartheid': COVID-19 updates,https://www.msn.com/en-us/news/us/cdc-director-oks-boosters-for-everyday-heroes-federal-contractors-must-be-vaccinated-by-dec-8-covid-19-updates/ar-AAOLQuI?ocid=BingNews,Top stories,USA TODAY,Unavailable,22h,3.0,False,False
"Trump 'Succeeded' Where Russia Failed by Attacking Election Integrity, Ex-GOP Arizona AG Says",https://www.msn.com/en-us/news/politics/trump-succeeded-where-russia-failed-by-attacking-election-integrity-ex-gop-arizona-ag-says/ar-AAOOCNa?ocid=BingNews,Top stories,Newsweek,Unavailable,1h,4.0,False,False
"Golf fans spontaneously belt out national anthem, 'USA' chants at Ryder Cup",https://www.msn.com/en-us/sports/golf/golf-fans-spontaneously-belt-out-national-anthem-usa-chants-at-ryder-cup/ar-AAOOvHt?ocid=BingNews,Top stories,FOX News,Unavailable,1h,5.0,False,False
‘We couldn’t be more inconsistent’: discordant Democrats imperil Biden’s agenda,https://www.msn.com/en-us/news/politics/we-couldn-t-be-more-inconsistent-discordant-democrats-imperil-biden-s-agenda/ar-AAONFkP?ocid=BingNews,Top stories,The Guardian,Unavailable,9h,6.0,False,False
"A woman was charged with arson in connection to a California wildfire that has burned 10,000 acres. Officials say she walked out of the brush with a lighter.",https://www.msn.com/en-us/news/crime/a-woman-was-charged-with-arson-in-connection-to-a-california-wildfire-that-has-burned-10000-acres-officials-say-she-walked-out-of-the-brush-with-a-lighter/ar-AAONwjm?ocid=BingNews,Top stories,INSIDER,Unavailable,9h,7.0,False,False
"EXPLAINER: As Arizona election 'audit' ends, new ones begin",https://www.msn.com/en-us/news/politics/explainer-as-arizona-election-audit-ends-new-ones-begin/ar-AAOOxul?ocid=BingNews,Top stories,Associated Press,Unavailable,1h,8.0,False,False
‘Law and order’ views linger in Del Rio after migrant encampment cleared,https://www.msn.com/en-us/news/world/law-and-order-views-linger-in-del-rio-after-migrant-encampment-cleared/ar-AAOOgh7?ocid=BingNews,Top stories,The Guardian,Unavailable,3h,9.0,False,False
Biden backs tax on billionaires' unrealized investment gains,https://www.msn.com/en-us/news/politics/biden-backs-tax-on-billionaires-unrealized-investment-gains/ar-AAONem7?ocid=BingNews,Top stories,Fox Business,Unavailable,19h,10.0,False,False
Haiti's leader: Migration won't end unless inequality does,https://www.msn.com/en-us/news/world/haitis-leader-migration-wont-end-unless-inequality-does/ar-AAOOCDy?ocid=BingNews,Top stories,Associated Press,Unavailable,38m,11.0,False,False
"UPDATE: Fawn Fire grows over 7,500 acres in Shasta County",https://www.msn.com/en-us/weather/topstories/update-fawn-fire-grows-over-7500-acres-in-shasta-county/ar-AAONg7K?ocid=BingNews,Top stories,KRCR Chico-Redding,Unavailable,1h,12.0,False,False
2022 Chiefs NFL draft prospects: Group 4,https://www.msn.com/en-us/sports/nfl/2022-chiefs-nfl-draft-prospects-group-4/ar-AAOOyLg?ocid=BingNews,Sports,Chiefs Wire,Unavailable,59m,1.0,False,False
Lions rule out DE Kevin Strong for Week 3,https://www.msn.com/en-us/sports/nfl/lions-rule-out-de-kevin-strong-for-week-3/ar-AAOOwt4?ocid=BingNews,Sports,Lions Wire,Unavailable,21m,2.0,False,False
