article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Progressives threaten rebellion as Pelosi pushes forward on infrastructure,https://www.msn.com/en-us/news/politics/progressives-threaten-rebellion-as-pelosi-pushes-forward-on-infrastructure/ar-AAOVfvR?ocid=Peregrine,Top Stories,POLITICO,Unavailable,,1.0,False,False
Blinken faces second day of grilling on Capitol Hill,https://www.msn.com/en-us/news/politics/afghanistan-updates-generals-say-they-opposed-biden-decision-to-withdraw-all-troops/ar-AANnZjQ?ocid=Peregrine,Top Stories,ABC News,Unavailable,,1.1,False,False
"Wear This Men's Shoe, You Can Walk Or Stand For Hours Without Discomfort",https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=fLvVHkiESJqk8k-dmdjlBVlmT7ytk4_HClAxz8LEq0c&evt=102&rid=54ea85059745670eea549c6499c0be6e&campaignid=1042272&impid=vlp-infopane-3&offerid=2570743&test=0&time=1632847131&cp=rrBitucqUjWv2sSFQ3ZhZwjQjZgpQiX3vGJjqmfzkTw&clickid=21_54ea85059745670eea549c6499c0be6e_vlp-infopane-3&acid=201&trackingid=96d6bb8744d8089bde520f2640502376&uid=1ABA9426BC6D642C25DD84E6BDAF65AD&jt=2&url=rx06zmzQVmL0hNlJmdU8ADPE1iiJr4U3HeQTSxuBzs5saPnWIxH3Gqzgv_3kzr-UH_2JPCoimJtNEle8TvOJsOfa0IKwYbM4xc477OyrPz7dQbtFn0Pi1Vvkg93UW7mro-dpLOY3lmdedpmpvJ7mlMwaV_uXP12W8AOh_iN0Jgs_j_mjx3oMMUWhoXhSy8lm2kB7Vs12YxvYbE0_EEt7v79VfNtjfan2XJmTOmwHGa23tMLe2_lOpybvVDJB724CAiMTLu9EBovl9AfhfC2VZO_I0CMv5sbwoQAG-QLZoDG_oJ4sBTS-ucS6f3NDe8GULyl2qAPpQ5FlJq2lgR-QnNy_vTYohOji65Hp_gxlgB2QwJqcBWuJNJNpb3K19vhFMJXH3X-64XkAK_rWjLM_Yn7fEVvLpXmebevzmwNyukMiW4Q8Tuo5irqdzjPCM9ul&bm=2&la=en&cn=us&cid=1086029&info=y__fWP_AKPCkm5BEWva0BeLBtN0jZqO7SWioZfsmPINn1nh-lgB0gf1Mt2T9HEP9,Top Stories,AdLovehots.com,Unavailable,,1.2,False,True
'That's just insane': Tucker Carlson resents ADL's response to 'Replacement' theory remarks,https://www.msn.com/en-us/news/us/that-s-just-insane-tucker-carlson-resents-adl-s-response-to-replacement-theory-remarks/ar-AAOVfzp?ocid=Peregrine,Top Stories,USA TODAY,Unavailable,,1.3,False,False
EXPLAINER: Why and how the UK is experiencing a fuel crisis,https://www.msn.com/en-us/news/world/explainer-why-and-how-the-uk-is-experiencing-a-fuel-crisis/ar-AAOVfu0?ocid=Peregrine,Top Stories,Associated Press,Unavailable,,1.4,False,False
Top Doctors: These Men's Shoes Can Reduce Foot Pain And Improve Posture,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=6MNuFSbaVIPEOnkfGiP-8H7iGHMzzMuMm1lp6XkNuEY&evt=102&rid=54ea85059745670eea549c6499c0be6e&campaignid=1042270&impid=vlp-infopane-6&offerid=2570632&test=0&time=1632847131&cp=rrBitucqUjWv2sSFQ3ZhZwjQjZgpQiX3vGJjqmfzkTw&clickid=21_54ea85059745670eea549c6499c0be6e_vlp-infopane-6&acid=201&trackingid=4ceb3301363ad8a044db16eb3d2eceac&uid=1ABA9426BC6D642C25DD84E6BDAF65AD&jt=2&url=hvY6mG-BBnwfxTjpkgRrqHNtZZLeM42CHs2DenFw-Hs8kQ9p4Ii9llX-bacBHbVyEhw5R8aFuISnehC6U-PgYixUI-E_1VJWR3bQvU4Px6HUG4I02kcle5KOltCmNwJtWXOgViq063oVMN4qTjmXeUQ3x4FrApRME72v8l_D8BIaCfWd7ZBjSpIXIj8NhMx_RuIJofavwPHY6LZYgM1EEPXn1DV1usq69uDjUHlvFtlcunVCaiKKhF_4aSIJnbKKfla5CKUQZqGR9fUbE3V7shgh6VCXEJyVpjmh2itKqoWAYznlmtxP4t9UOqWtWEti7_d3SDeHWFFL_p6i23litHnJeFSuPKk_JvwgEesdhLiB3ZFBpMpb_g8gIVG0GKhROR3koFCUh97b9-lT_6xe5w&bm=2&la=en&cn=us&cid=1086024&info=JpiolBWOi92bCZvhuOzLg-tfoEwsVzUFRYhMwcd6uBdE7o_v68r4XJ2p-tdU0ICV,Top Stories,AdLovehots.com,Unavailable,,1.5,False,True
Amazon Echo and Ring event live blog: Follow our coverage now,https://www.msn.com/en-us/news/technology/amazon-echo-and-ring-event-live-blog-follow-our-coverage-now/ar-AAONhkk?ocid=Peregrine,Top Stories,CNET,Unavailable,,1.6,False,False
Britney Spears may not be a fan of her documentaries. But legal experts say they undoubtedly have helped her case.,https://www.msn.com/en-us/news/us/britney-spears-may-not-be-a-fan-of-her-documentaries-but-legal-experts-say-they-undoubtedly-have-helped-her-case/ar-AAOVbfv?ocid=Peregrine,Top Stories,NBC News,Unavailable,,1.7,False,False
"Top generals contradict Biden, say they advised leaving 2,500 troops in Afghanistan",https://www.msn.com/en-us/news/politics/top-generals-contradict-biden-say-they-advised-leaving-2-500-troops-in-afghanistan/ar-AAOVkrs?ocid=Peregrine,Top Stories,The Hill,Unavailable,,1.8,False,False
J-20A: China has upgraded its best stealth fighter jet with domestic-made engines,https://www.msn.com/en-us/news/world/j-20a-china-has-upgraded-its-best-stealth-fighter-jet-with-domestic-made-engines/ar-AAOTYXm?ocid=Peregrine,Top Stories,CNN,Unavailable,,1.9,False,False
