article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
His books on Rosa Parks and MLK were banned. Here’s what this South Florida author did,https://www.msn.com/en-us/news/us/his-books-on-rosa-parks-and-mlk-were-banned-here-s-what-this-south-florida-author-did/ar-AAOH0pH?ocid=Peregrine,Top Stories,Miami Herald,Unavailable,,1.0,False,False
Six former Treasury secretaries urge Congress to 'move swiftly' on debt ceiling,https://www.msn.com/en-us/money/markets/six-former-treasury-secretaries-urge-congress-to-move-swiftly-on-debt-ceiling/ar-AAOHQtn?ocid=Peregrine,Top Stories,CNBC,Unavailable,,1.1,False,False
7 Retirement Income Strategies Once Your Portfolio Reaches $500k,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=DS15EdO6ofUG_JhDHUWLU2bQgCtXB_NMZ8IYaEyzzC0&evt=102&rid=cd46008a576dfff064e6e07d715f7b24&campaignid=1027913&impid=vlp-infopane-3&offerid=2019249&test=0&time=1632329684&cp=Ev8W6BEm0m7cU6KHflol0y8i085r1LyLhyMuFn9HOSA&clickid=21_cd46008a576dfff064e6e07d715f7b24_vlp-infopane-3&acid=305&trackingid=55fcf0a5a6d39459ad132a18e09bc628&uid=0BD410E5443D6F1115A2005F45396E28&jt=2&url=YSJJvzm2qTPzs8qf4UMPN89IhRAnzf_w7Lznw6fmA3rnYT1VN0H_tcd-QPTClDLTihEVzHR3JBj_npooSck9gWG0pLzgIvBZowaflqL_RNjtsDWuomNqXv5rLw3ltBU5H_kJzKHlM5vhNENSr3scm7j7qWxuflpWeWANTLL8S3t1Pq2eDmG13RLT1IZcpWTp3mMJHocBaovwuiX3Sp0e83jq4dnsgdgdAWSmo6xSASq2lj-_8-RND_QiiZM1sTfJzEOi75b4a7XhKzCAvpfo6SS03ABdfEPgWIITUH68jg0&bm=2&la=en&cn=us&cid=1060163&info=O_02j_CBhsz0vnzbwc1q8NxQNnyhSV0IBWuIFhBF-_b2jitb1JFz0tKM8RVBhgQR,Top Stories,AdFisher Investments,Unavailable,,1.2,False,True
January 6 committee ramps up its work without a clear path to an outcome,https://www.msn.com/en-us/news/politics/january-6-committee-ramps-up-its-work-without-a-clear-path-to-an-outcome/ar-AAOIcgP?ocid=Peregrine,Top Stories,CNN,Unavailable,,1.3,False,False
Rahm Emanuel has earned $13M since leaving Chicago's city hall: report,https://www.msn.com/en-us/news/politics/rahm-emanuel-has-earned-13m-since-leaving-chicago-s-city-hall-report/ar-AAOI5Nx?ocid=Peregrine,Top Stories,The Hill,Unavailable,,1.4,False,False
If You Are Troubled By Not Being Able To Buy Buitable Shoes. Try It,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=FD6bcyOIJ13Vx2h7pjY_dMtqdjmvrRuMjJ0vGLShkkc&evt=102&rid=cd46008a576dfff064e6e07d715f7b24&campaignid=1048204&impid=vlp-infopane-6&offerid=2814298&test=0&time=1632329684&cp=PyNC-p6Ts-jchfN4KXJXcj0KEb9zxPCJanKuptEF2tM&clickid=21_cd46008a576dfff064e6e07d715f7b24_vlp-infopane-6&acid=717&trackingid=16d851cdb4ba018be90d399df6457dd2&uid=0BD410E5443D6F1115A2005F45396E28&jt=2&url=tXs_orGsFpjPXBdSo1UppuMXUpdBm4IOn3x_8ry8yi2Rl3M5WOKD-RiazG28WQ9JUNiRqrg27bTlCy-mY3ueYyh0io-bC87IOq43M1HXE3df_Op39nHMgSwYtfeB57AUuY-xBh3A3qhz40mYDFb1hSorvuSWYloUCVz7AtgnYlBFIgj4-_odX0FmSsXepbPtUAQg1taZsLkQPT2SaK5isy-o6fzJ5LqGexD4F1l6KY-U2gNM2LkkKai7juRL2PX91VBb-TNqrtA7RETs66Qvbyr25oVqayWtBtKkH2JHA1DPoINB--0m3rrXWfxIXP9YnqpzKedu9uo8yACEi9Oqkb6uaIBVDwMR3BjqOFlJWek&bm=2&la=en&cn=us&cid=1097796&info=N2K9wRGqi1t8CB4Yh7cHdIc69Bv6j9HeQEFG_LIHTDsDD6lk8ldyUYqLVZ0DjGMa,Top Stories,AdGmdjd.com,Unavailable,,1.5,False,True
Covid booster vaccination programme announced,https://www.msn.com/en-us/news/world/covid-booster-vaccination-programme-announced/ar-AAOI5DQ?ocid=Peregrine,Top Stories,BBC News,Unavailable,,1.6,False,False
"Libya's Haftar says suspends military role, ahead of polls",https://www.msn.com/en-us/news/world/libya-s-haftar-says-suspends-military-role-ahead-of-polls/ar-AAOI4i5?ocid=Peregrine,Top Stories,AFP,Unavailable,,1.7,False,False
Facebook Vowed to Probe Shady Anti-Abortion Ads. It Just Ran More.,https://www.msn.com/en-us/news/us/facebook-vowed-to-probe-shady-anti-abortion-ads-it-just-ran-more/ar-AAOHYsb?ocid=Peregrine,Top Stories,The Daily Beast,Unavailable,,1.8,False,False
Squarespace releases new features focusing on 'everything to sell anything' to consumers,https://www.msn.com/en-us/news/technology/squarespace-releases-new-features-focusing-on-everything-to-sell-anything-to-consumers/ar-AAOI54f?ocid=Peregrine,Top Stories,USA TODAY,Unavailable,,1.9,False,False
