article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,1.0,False,False
"If you see this beautiful insect, please kill it",Unavailable,News,The New York Times,Unavailable,Earlier today,2.0,False,False
These four people went through LGBT+ conversion therapy. Here’s what they experienced,Unavailable,News,Openly 🏳️‍🌈,Unavailable,Earlier today,3.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,4.0,False,False
TIME's 100 Most Influential People of 2021,Unavailable,News,TIME,Unavailable,Yesterday,5.0,False,False
Why some kids test positive for COVID for weeks and even months,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,6.0,False,False
"‘I’m anxious, I’m triggered, I’m drained’: Aly Raisman describes experience telling Congress about FBI’s handling of Larry Nassar case",Unavailable,News,Boston.com,Unavailable,This afternoon,7.0,False,False
Your 20s and 30s a terrible time to have a midlife crisis,Unavailable,News,Bloomberg Opinion,Unavailable,Earlier today,8.0,False,False
"Welcome to supply chain hell: the pandemic, a labor shortage, and huge demand",Unavailable,News,Businessweek,Unavailable,This afternoon,9.0,False,False
Van-life blogger and Instagrammer Gabby Petito's disappearance: What we know so far,Unavailable,News,Insider,Unavailable,22 minutes ago,10.0,False,False
Reclaiming Tus Raices,Unavailable,News,POPSUGAR Latina,Unavailable,Earlier today,11.0,False,False
Is the West entering a Cold War with China?,Unavailable,News,The Times,Unavailable,Earlier today,12.0,False,False
"Norm Macdonald was a great comedian who went for laughs, at all costs",Unavailable,News,Globe Opinion,Unavailable,Yesterday,13.0,False,False
What Afghanistan looks like one month after the Taliban took over,Unavailable,News,USA TODAY Politics,Unavailable,Yesterday,14.0,False,False
5 Takeaways From The California Recall Election,Unavailable,News,HuffPost,Unavailable,Yesterday,15.0,False,False
Here’s why Norm Macdonald was comedy royalty. It’s not ‘SNL.',Unavailable,News,The New York Times,Unavailable,Yesterday,16.0,False,False
"Canada left out as U.S., U.K., Australia form new defence pact to counter China",Unavailable,News,The Globe and Mail,Unavailable,This morning,17.0,False,False
"After Hurricane Ida, a Louisiana bayou community contemplates moving or rebuilding. “None of us have anywhere to go.""",Unavailable,News,The Wall Street Journal,Unavailable,Yesterday,18.0,False,False
South Dakota Gov. Kristi Noem says SD will challenge President Biden if he mandates vaccines,Unavailable,News,USA TODAY Opinion,Unavailable,3 hours ago,19.0,False,False
The greatest killer in New Orleans wasn't Hurricane Ida. It was the heat.,Unavailable,News,The New York Times,Unavailable,Yesterday,20.0,False,False
