article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
California to be 1st state in nation to require COVID-19 vaccines for school children,https://news.google.com/articles/CBMiamh0dHBzOi8vYWJjbmV3cy5nby5jb20vUG9saXRpY3MvY2FsaWZvcm5pYS1zdGF0ZS1uYXRpb24tcmVxdWlyZS12YWNjaW5lcy1zY2hvb2wtY2hpbGRyZW4vc3Rvcnk_aWQ9ODAzNTMxMzjSAW5odHRwczovL2FiY25ld3MuZ28uY29tL2FtcC9Qb2xpdGljcy9jYWxpZm9ybmlhLXN0YXRlLW5hdGlvbi1yZXF1aXJlLXZhY2NpbmVzLXNjaG9vbC1jaGlsZHJlbi9zdG9yeT9pZD04MDM1MzEzOA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,ABC News,,2021-10-01T18:29:55Z,1.0,False
California pushes 1st US vaccine mandate for schoolchildren,https://news.google.com/articles/CBMiU2h0dHBzOi8vbmV3cy55YWhvby5jb20vY2FsaWZvcm5pYS1yZXF1aXJlLXNjaG9vbGNoaWxkcmVuLWNvdmlkLXNob3RzLTE3MjEwNjAzMC5odG1s0gFbaHR0cHM6Ly9uZXdzLnlhaG9vLmNvbS9hbXBodG1sL2NhbGlmb3JuaWEtcmVxdWlyZS1zY2hvb2xjaGlsZHJlbi1jb3ZpZC1zaG90cy0xNzIxMDYwMzAuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Yahoo News,,2021-10-01T17:21:06Z,1.1,False
California to mandate Covid-19 vaccine for students,https://news.google.com/articles/CCAiC3B5R25iUkhiQ2NNmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,,2021-10-01T18:35:03Z,1.2,False
Editorial: Newsom's school COVID-19 vaccine mandate is weak tea,https://news.google.com/articles/CAIiEGxBdzIZi5zOVHmQ5jfZQ0wqFwgEKg4IACoGCAowjKxcMOvhCzDOkLcB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Los Angeles Times,https://news.google.com/publications/CAAqBggKMIysXDDr4Qs?hl=en-US&gl=US&ceid=US%3Aen,2021-10-01T22:51:30Z,1.3,True
Gov. Newsom announces California first state to require COVID vaccinations for K-12 students,https://news.google.com/articles/CAIiEGstq-oqv4GHLbQ3fNfIpwYqGQgEKhAIACoHCAowwL2ICzCckocDMMaPqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-10-01T18:09:04Z,1.4,False
More than 17000 deaths caused by police have been misclassified since 1980,https://news.google.com/articles/CAIiEKhBRlTiTeDvu0T-Xrv-TNgqFwgEKg4IACoGCAow9vBNMK3UCDCFpJYH?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NPR,https://news.google.com/publications/CAAqBggKMPbwTTCt1Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-10-01T18:51:50Z,2.0,False
Police killings: New study shows more than half officially unreported | USA TODAY,https://news.google.com/articles/CCAiC3JDb25CTlJkN09NmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,USA TODAY,,2021-10-01T16:17:09Z,2.1,False
Study: Police kill more people in this state than any other. And many deaths go unreported.,https://news.google.com/articles/CBMiR2h0dHBzOi8vd3d3LnlhaG9vLmNvbS9uZXdzL3N0dWR5LXBvbGljZS1raWxsLW1vcmUtcGVvcGxlLTIyMzAwMjE1NC5odG1s0gFQaHR0cHM6Ly9uZXdzLnlhaG9vLmNvbS9hbXBodG1sL25ld3Mvc3R1ZHktcG9saWNlLWtpbGwtbW9yZS1wZW9wbGUtMjIzMDAyMTU0Lmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Yahoo! Voices,,2021-10-01T14:48:22Z,2.2,False
Police Violence Study Shows Most Police Killing Deaths Were 'Mislabeled',https://news.google.com/articles/CCAiC3NLcWd6YVg2NS00mAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CBS Miami,,2021-10-01T22:01:17Z,2.3,False
Study: more than half police killings mislabeled,https://news.google.com/articles/CBMiTmh0dHBzOi8va29iaTUuY29tL25ld3Mvc3R1ZHktbW9yZS10aGFuLWhhbGYtcG9saWNlLWtpbGxpbmdzLW1pc2xhYmVsZWQtMTY4MTMxL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,KOBI-TV NBC5 / KOTI-TV NBC2,,2021-10-01T21:51:02Z,2.4,False
Alex Jones loses twice in Texas court for failing to back up Sandy Hook school massacre lies with proof,https://news.google.com/articles/CAIiECgV3_n_O_oWCp2fxzaX9qMqGQgEKhAIACoHCAowvIaCCzDnxf4CMN2F8gU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NBC News,https://news.google.com/publications/CAAqBwgKMLyGggsw58X-Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-10-01T19:53:00Z,3.0,False
"Infowars host Alex Jones is responsible for damages triggered by his false claims on the Sandy Hook shooting, judge rules",https://news.google.com/articles/CAIiEFU3gDEWX754ChhVYeRN30UqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-10-01T12:09:55Z,3.1,False
Alex Jones Loses 3rd Sandy Hook Lawsuit,https://news.google.com/articles/CAIiEGPI5MpnlRv7-0FP75VWbB8qFggEKg0IACoGCAowxYgCMIBNMK2HuAM?hl=en-US&gl=US&ceid=US%3Aen,Headlines,HuffPost,https://news.google.com/publications/CAAqBggKMMWIAjCATQ?hl=en-US&gl=US&ceid=US%3Aen,2021-10-01T16:48:06Z,3.2,False
Sandy Hook parents of two slain children win defamation case against Alex Jones in Texas,https://news.google.com/articles/CBMiYWh0dHBzOi8vd3d3Lm5ld3N0aW1lcy5jb20vbG9jYWwvYXJ0aWNsZS9TYW5keS1Ib29rLXBhcmVudHMtb2YtdHdvLXNsYWluLWNoaWxkcmVuLXdpbi0xNjUwMTk0OS5waHDSAV1odHRwczovL3d3dy5uZXdzdGltZXMuY29tL2xvY2FsL2FtcC9TYW5keS1Ib29rLXBhcmVudHMtb2YtdHdvLXNsYWluLWNoaWxkcmVuLXdpbi0xNjUwMTk0OS5waHA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Danbury News Times,,2021-10-01T14:38:08Z,3.3,True
I know what conspiracy theorists like Alex Jones are like. I’ve taken one on in court,https://news.google.com/articles/CAIiEAVNmGs6JLrbVvdy23z53tIqFggEKg4IACoGCAowzdp7ML-3CTDMyxU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Independent,https://news.google.com/publications/CAAqBggKMM3aezC_twk?hl=en-US&gl=US&ceid=US%3Aen,2021-10-01T21:11:59Z,3.4,True
Sotomayor declines to block vaccine mandate for New York City public school employees,https://news.google.com/articles/CAIiEEbYZ8-rmx5kPNrdoM7izBYqGQgEKhAIACoHCAowvIaCCzDnxf4CMP2F8gU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NBC News,https://news.google.com/publications/CAAqBwgKMLyGggsw58X-Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-10-01T22:15:00Z,4.0,False
