article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
OnlyFans suspends its plan to ban explicit content,Unavailable,News,,Unavailable,2 hours ago,1.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,2.0,False,False
Ultra-Vaxxed Israel’s Crisis Is a Dire Warning to America,Unavailable,News,The Daily Beast,Unavailable,Yesterday,3.0,False,False
New Zealand's lockdown extended as COVID-19 outbreak grows,Unavailable,News,,Unavailable,LIVE,4.0,False,False
"Many older Americans still aren’t vaccinated, making the Delta wave deadlier",Unavailable,News,The New York Times,Unavailable,Yesterday,5.0,False,False
The cotton tote bag crisis,Unavailable,News,The New York Times,Unavailable,Yesterday,6.0,False,False
'I don’t want them to kill me like they killed my boyfriend': Gay Afghans tell their stories of hiding from the Taliban,Unavailable,News,i newspaper,Unavailable,This morning,7.0,False,False
Can't find everything you want at the grocery store? Here's why.,Unavailable,News,The Wall Street Journal,Unavailable,Yesterday,8.0,False,False
"Covid vaccine effectiveness declined after delta variant surged, CDC says",Unavailable,News,Bloomberg Quicktake,Unavailable,1 hour ago,9.0,False,False
"The edge of our Solar System may consist of more foreign, interstellar objects than local bodies!",Unavailable,News,The Weather Channel India,Unavailable,,10.0,False,False
"How a tiny island off the coast of Northern Ireland plans to go carbon neutral by 2030, and what we can learn from them.",Unavailable,News,Inside Edition,Unavailable,Yesterday,11.0,False,False
I 3D-Printed a Glock to See How Far Homemade Guns Have Come,Unavailable,News,VICE News,Unavailable,2 hours ago,12.0,False,False
From free community college to higher taxes on the rich: How the $3.5 trillion plan House Democrats just voted on would affect you,Unavailable,News,Politics Insider,Unavailable,4 hours ago,13.0,False,False
She owned a cafe in Afghanistan. Now she's in hiding.,Unavailable,News,Insider News,Unavailable,Yesterday,14.0,False,False
"Seth Moulton and another lawmaker flew to Kabul amid the chaotic evacuation, stunning US officials",Unavailable,News,Boston.com,Unavailable,2 hours ago,15.0,False,False
Scientists discover the fastest orbiting asteroid in our solar system,Unavailable,News,The Weather Channel India,Unavailable,,16.0,False,False
"'It’s the most thriving, the most lucrative industry in Nigeria': Desperate parents sell their homes and land to free kidnapped children",Unavailable,News,Reuters,Unavailable,Yesterday,17.0,False,False
US veterans who served in Afghanistan are left disappointed and heartbroken by the Taliban takeover,Unavailable,News,Military and Defense Insider,Unavailable,,18.0,False,False
From heaviest to lightest baby: A list of record-breaking births,Unavailable,News,NewsBytes,Unavailable,2 hours ago,19.0,False,False
