article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Videos from the volcanic eruption in La Palma in the Canary Islands 📹,Unavailable,News,,Unavailable,Yesterday,1.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,2.0,False,False
He found forgotten letters from the '70s in his attic. Turns out they were missives from the Unabomber,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,3.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,4.0,False,False
Perez Hilton doesn't expect to be forgiven - An interview with the world’s most notorious gossip blogger,Unavailable,News,The Sunday Times,Unavailable,Yesterday,5.0,False,False
Black people are about to be swept aside for a South Carolina freeway — again,Unavailable,News,The Washington Post,Unavailable,Yesterday,6.0,False,False
Learn more about how COVID-19 vaccines work,Unavailable,News,,Unavailable,LIVE,7.0,False,False
Donald Trump is looking for a challenger to depose Mitch McConnell as split widens,Unavailable,News,The Wall Street Journal,Unavailable,3 hours ago,8.0,False,False
"Ivermectin is not authorized for treatment of COVID-19, according to the FDA",Unavailable,News,,Unavailable,LIVE,9.0,False,False
National Hispanic Heritage Month runs through October 15,Unavailable,News,,Unavailable,LIVE,10.0,False,False
"Cyclones could soon devastate Europe, warns ‘storm chaser’ climate scientist",Unavailable,News,Euronews Green,Unavailable,3 hours ago,11.0,False,False
"Body found in Bridger-Teton National Forest in Wyoming ‘consistent with the description’ of Gabby Petito, according to FBI",Unavailable,News,,Unavailable,Last night,12.0,False,False
"COVID-19 vaccines are extremely effective at preventing serious illness and death, trials show",Unavailable,News,,Unavailable,LIVE,13.0,False,False
"Pfizer-BioNTech vaccine is safe for children ages five to 11, early results show",Unavailable,News,,Unavailable,3 hours ago,14.0,False,False
Google and Facebook lay thousands of miles of undersea cables to ferry internet around the world. Here's how they do it.,Unavailable,News,Tech Insider,Unavailable,Yesterday,15.0,False,False
The latest news and updates from Afghanistan under Taliban control,Unavailable,News,,Unavailable,LIVE,16.0,False,False
"In red California, residents are angry over recall blowout. Here's why they are also frustrated with the GOP",Unavailable,News,Los Angeles Times,Unavailable,3 hours ago,17.0,False,False
Firefighters work to protect the Giant Forest trees in Sequoia National Park,Unavailable,News,,Unavailable,LIVE,18.0,False,False
Election Day: Polls open across Canada for the federal election,Unavailable,News,,Unavailable,LIVE,19.0,False,False
"How to prepare for, prevent and respond to wildfires",Unavailable,News,,Unavailable,LIVE,20.0,False,False
The United States is to lift its UK travel ban – here's what you need to know,Unavailable,News,Times Travel,Unavailable,2 hours ago,21.0,False,False
