article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
"Mississippi has only 6 open ICU beds, Arkansas only 25 as delta variant fuels Covid surge",https://www.msn.com/en-us/news/us/mississippi-has-only-6-open-icu-beds-arkansas-only-25-as-delta-variant-fuels-covid-surge/ar-AAMWUlJ?ocid=BingNews,Top stories,NBC News,Unavailable,2h,1.0,False,False
The Memo: DeSantis-Biden sniping underscores COVID-19 frustration,https://www.msn.com/en-us/news/politics/the-memo-desantis-biden-sniping-underscores-covid-19-frustration/ar-AAMWTIE?ocid=BingNews,Top stories,The Hill,Unavailable,1h,2.0,False,False
"If You Need To Kill Time On Your Computer, This Vintage Game Is A Must-Have. No Install.",https://r1-usc1.zemanta.com/rp2/b1_msn/9617744/48619322/DRSACSO5EWXZBBDXKUCMHV52YWM4TXQA77EEPCYGLNQ4HCJTQL6IHABZG3AG44O7UTJU5UMYPVTULS5MDJVZE6W5UCNHYGVUYDMIGDUDXLZZPOY7TVWJCP7Y7XGTECFCMN7NCQIAK5RAZXZZI5PX6PM52PXL7NAGIIZXRDMSAO6RMA2UIJMW7372CGR6DJDL2TNZGFKBGUDD7UYERUICBRKNRRBCCE2RAIFASZCRL2VCIBRB4B7UNYZFYQ53IPSRGZ4RY4DKTIZV7CEUCMMLMBLLDSTUOWD4FQQSWVE2AKIYH6EZXNY4TWOUVNOX2RLAGAXGIH3SPAZUYXJI2E5GALS64IY4CNRL2YPMWIYYPJAE6GOAGAZRWHS5VCLSV2LMN7DPGXSLWWOZZ7ZDJ7YEG7GIF7I5IMSIVK34I7W4FHKNU6JKRIQJVNJQWT4N7MB6PHJIE6CINQH4PCJZF26XAID6424JL74MAYQXHSIFSYJ3UUVMKHEMSISSAVBXRLTCVQUQ7GXJZAC6Z63YD6QOZTRV6ZPAPN5AST7EE2CFGZPMTVKNU5PIPTM5ONHINWVUMGEP2O7CWCU4YQ3B6NICRB2IADL2SHCRL4MR6URGYPFFT7BPVDDNNMY665OIAIJ4T7BXJ4D6HPD5E/,Top stories,Forge Of Empires,Unavailable,,3.0,False,True
Andrew Cuomo Faces Multiple Criminal Investigations,https://www.msn.com/en-us/news/us/andrew-cuomo-faces-multiple-criminal-investigations/ar-AAMWiDo?ocid=BingNews,Top stories,The New York Times,Unavailable,6h,4.0,False,False
Local prosecutors look into alleged sexual harassment by New York's Cuomo,https://www.msn.com/en-us/news/us/local-prosecutors-look-into-alleged-sexual-harassment-by-new-yorks-cuomo/ar-AAMWu3R?ocid=BingNews,Top stories,Reuters,Unavailable,8h,5.0,False,False
Reporter's Notebook: Beirut demands accountability 1 year after deadly blast,https://www.msn.com/en-us/news/world/reporters-notebook-beirut-demands-accountability-1-year-after-deadly-blast/ar-AAMX4iQ?ocid=BingNews,Top stories,FOX News,Unavailable,59m,6.0,False,False
"U.S. State Dept probing whereabouts of $5,800 bottle of whisky given to Pompeo",https://www.msn.com/en-us/news/us/us-state-dept-probing-whereabouts-of-5800-bottle-of-whisky-given-to-pompeo/ar-AAMWZoO?ocid=BingNews,Top stories,Reuters,Unavailable,1h,7.0,False,False
Flu shot linked to less severe COVID-19: Study,https://www.msn.com/en-us/health/medical/flu-shot-linked-to-less-severe-covid-19-study/ar-AAMWAy1?ocid=BingNews,Top stories,ABC News,Unavailable,4h,8.0,False,False
Thinning Hair? Do This At Home And Watch What Happens,https://r1-usc1.zemanta.com/rp2/b1_triplelift/5298248/39324570/OHEU2TZ4DDLEKMLABGOBKFYRADDWWBHXZQCQVA2K5SAAMMK35ZOD4HO5WDJHGKCRWREZFR6KIIOKE5FL557B6IGK2KUCOAB6QNW4XZB5RBLWUTFSDXCAYM6Q5XIZ4AST2WHYLOW3C73UTI6LBKEXCA2FS4AVRXSERUYVDJCLTOMICP52CPTWYFZL62OHBISRZWQCCXAPNSV7JF55YOBWASVS2VBZL4ZCF5WG5KVWJQQARRNZK77QL3P6SMQFRINYL7LR3KLT7DBNJEIRB5ALH6MZFUEGEF3E6CWVIYC63GJHWZUN3RR2OR2YPQWCCK2UTIBJDA7YTG5XCEQUWQTXW45MRMSAJVWG7UNEYZAWRG64KCF7PIS2QGFAOYO3PYJ36IZPRAHDCHMWETHT5KCTW4O2HOOBUGULDUWN37WP3OPPXDRR752JAX7TTWVZKIX4A5XEZ7Q7EN3NSK77VJRTB53LZVKYIATDNOYSQM2AJ3PDXQU2WUFBQ3FQZRM3CXTMW4OJFYQUAI7X5WKZGESRTJRJLZLXBB5X5TYWCZL5ARPUK3ORF33HHG6DTLNXAOEJGVR2HRHAEWBOQ/,Top stories,Kintsugi Hair,Unavailable,,9.0,False,True
Tokyo Olympics live updates: Beach volleyball 'A Team' kicks off big day for Team USA squads,https://www.msn.com/en-us/sports/olympics/tokyo-olympics-live-updates-beach-volleyball-a-team-kicks-off-big-day-for-team-usa-squads/ar-AAMWADQ?ocid=BingNews,Top stories,USA TODAY SPORTS,Unavailable,18m,10.0,False,False
Arkansas' GOP governor wants to undo ban on mask mandates,https://www.msn.com/en-us/news/us/arkansas-gop-governor-wants-to-undo-ban-on-mask-mandates/ar-AAMVZZf?ocid=BingNews,Top stories,CBS News,Unavailable,10h,11.0,False,False
"At least 10 dead after van carrying migrants crashes in South Texas, authorities say",https://www.msn.com/en-us/news/us/at-least-10-dead-after-van-carrying-migrants-crashes-in-south-texas-authorities-say/ar-AAMWO1e?ocid=BingNews,Top stories,USA TODAY,Unavailable,27m,12.0,False,False
Tyler Boyd says Joe Burrow might be 'iffy' on knee right now,https://www.msn.com/en-us/sports/nfl/tyler-boyd-says-joe-burrow-might-be-iffy-on-knee-right-now/ar-AAMX1U7?ocid=BingNews,Sports,Bengals Wire,Unavailable,38m,1.0,False,False
Tokyo Olympics live updates: Beach volleyball 'A Team' kicks off big day for Team USA squads,https://www.msn.com/en-us/sports/olympics/tokyo-olympics-live-updates-beach-volleyball-a-team-kicks-off-big-day-for-team-usa-squads/ar-AAMWADQ?ocid=BingNews,Sports,USA TODAY SPORTS,Unavailable,56m,2.0,False,False
The App That's Teaching Americans Spanish in Just 3 Weeks,https://r1-usc1.zemanta.com/rp2/b1_triplelift/9155701/47507809/U7SRHLNPDRTTD5IYHWLHFN6RDBRPQIL52MRWVY2K5SAAMMK35ZOBVWBC7NIYXTDZ4DDLGDMB5HUO52GOTB7GCTOMUNUY3AZ4NEWQ2A7CO6E7MEOYY4MRBTSEO4OSKR76JPUJSNVR7IWQVF53HOKUST3CMAAVRXSERUYVDJCLTOMICP52CPTVG5JXI72C3B7Q5PCDUF5GM2KVNMUYA3DN7OESPXALMS2KZPW27UAXJWWKZQ6QIDC7LAERDQNBSGWTJ2WZKOB6X6ZKJY5HYLCWPZM5F36B7ZSD6I3EQ57BJ7RSQA2JXK5HDJNQBUFFFPKJRAM7ER25TG4PZISGCKE5LAHFIPCLO6T25B5IAENLAT6RHMVSPHZO5TNJBZKMMOEMQPAEVXQSEEJQA44KTFT37XIR2WM6UK5U4VTXWGIZGCN4OCYGD4G3Z623RYN2YDZXUBCBEE4DYFH6AQ3S454OZFBSADXFWHWL5A4G5V3IA55IREKEO4NGDIBCDLI6CPAZH3747RANP4X5WU5TRV5EMECUAIJHSKAYWVDKANMOBOFPA3SIJS3J6K3QSMIPGJ5WYN7QV375ACHSDQH54SQJJFDKIZ7KJZPXYTPFHGI/,Sports,Babbel,Unavailable,,3.0,False,True
Eagles training camp: Rookie CB Zech McPhearson standing out as a playmaker,https://www.msn.com/en-us/sports/nfl/eagles-training-camp-rookie-cb-zech-mcphearson-standing-out-as-a-playmaker/ar-AAMWVcI?ocid=BingNews,Sports,Eagles Wire,Unavailable,43m,4.0,False,False
Celtics guard Langford ready to show out in Summer League,https://www.msn.com/en-us/sports/nba/celtics-guard-langford-ready-to-show-out-in-summer-league/ar-AAMWZuA?ocid=BingNews,Sports,CelticsWire,Unavailable,1h,5.0,False,False
Touchdown Wire's preseason power rankings,https://www.msn.com/en-us/sports/nfl/touchdown-wire-s-preseason-power-rankings/ar-AAMX1dV?ocid=BingNews,Sports,Touchdown Wire,Unavailable,2h,6.0,False,False
Packers activate LB Ray Wilborn from COVID reserve list,https://www.msn.com/en-us/sports/nfl/packers-activate-lb-ray-wilborn-from-covid-reserve-list/ar-AAMWRdk?ocid=BingNews,Sports,Packers Wire,Unavailable,2h,7.0,False,False
"Warriors vs. Heat California Classic Summer League: How to watch, live stream, channel, location, time",https://www.msn.com/en-us/sports/nba/warriors-vs-heat-california-classic-summer-league-how-to-watch-live-stream-channel-location-time/ar-AAMWWEi?ocid=BingNews,Sports,WarriorsWire,Unavailable,2h,8.0,False,False
Khabib Nurmagomedov to Conor McGregor: Deleted tweets about father show 'how dirty you are',https://www.msn.com/en-us/sports/mma_ufc/khabib-nurmagomedov-to-conor-mcgregor-deleted-tweets-about-father-show-how-dirty-you-are/ar-AAMWNac?ocid=BingNews,Sports,MMAJunkie,Unavailable,3h,9.0,False,False
Michigan gets commitment from 2022 5-star longsnapper,https://www.msn.com/en-us/sports/ncaafb/michigan-gets-commitment-from-2022-5-star-longsnapper/ar-AAMWNAm?ocid=BingNews,Sports,Wolverines Wire,Unavailable,2h,10.0,False,False
Ex-Cowboys OL Joe Looney retires after 5 days with Giants,https://www.msn.com/en-us/sports/nfl/ex-cowboys-ol-joe-looney-retires-after-5-days-with-giants/ar-AAMWW7z?ocid=BingNews,Sports,Cowboys Wire,Unavailable,3h,11.0,False,False
Who are winners and losers during NBA free agent frenzy? And who gets incomplete grades?,https://www.msn.com/en-us/sports/nba/who-are-winners-and-losers-during-nba-free-agent-frenzy-and-who-gets-incomplete-grades/ar-AAMWI6M?ocid=BingNews,Sports,USA TODAY SPORTS,Unavailable,3h,12.0,False,False
"Less than 2 months after lifting most COVID-19 orders, Gov. J.B. Pritzker issues mask mandate for schools and vaccine requirement for some state workers",https://www.msn.com/en-us/news/us/less-than-2-months-after-lifting-most-covid-19-orders-gov-jb-pritzker-issues-mask-mandate-for-schools-and-vaccine-requirement-for-some-state-workers/ar-AAMVX6C?ocid=BingNews,U.S.,Chicago Tribune,Unavailable,1h,1.0,False,False
"Oregon health care workers must get COVID-19 shots or submit to weekly testing, governor says",https://www.msn.com/en-us/health/medical/oregon-health-care-workers-must-get-covid-19-shots-or-submit-to-weekly-testing-governor-says/ar-AAMWMrV?ocid=BingNews,U.S.,OregonLive.com,Unavailable,36m,2.0,False,False
