article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
"For the Afghans who make it through Taliban checkpoints, Kabul airport is a gateway to a new world",https://news.google.com/articles/CAIiEGeEEq0re97yRPBWDHsWnwoqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-18T17:39:59Z,1.0,False
"No official US evacuation plan for Americans outside Kabul, report says",https://news.google.com/articles/CAIiEFP4SGREG2flAyQLgl0k5x8qGQgEKhAIACoHCAowwL2ICzCckocDMMaPqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-08-18T09:50:50Z,1.1,False
VA crisis hotline sees uptick in calls after Kabul collapse,https://news.google.com/articles/CBMiZWh0dHBzOi8vdGhlaGlsbC5jb20vcG9saWN5L2RlZmVuc2UvNTY4MzY5LXZhLWNyaXNpcy1ob3RsaW5lLXNlZXMtdXB0aWNrLWluLWNhbGxzLWFmdGVyLWthYnVsLWNvbGxhcHNl0gEA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Hill,,2021-08-18T15:35:50Z,1.2,False
Opinion | The Taliban Control Afghanistan's Economy. What Can the West Do?,https://news.google.com/articles/CAIiEFhdMB-qtkYn5nY5a618TLYqGAgEKg8IACoHCAowjuuKAzCWrzwworyzBg?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-08-18T18:40:22Z,1.3,True
Editorial: The Taliban says it will ensure women's rights in Afghanistan. Who believes that?,https://news.google.com/articles/CAIiEDE-tDe3eA5tP2Ny2uMQ3OcqFwgEKg4IACoGCAowlPVUMLXBDDCm4M0G?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Chicago Tribune,https://news.google.com/publications/CAAqBggKMJT1VDC1wQw?hl=en-US&gl=US&ceid=US%3Aen,2021-08-18T16:48:25Z,1.4,True
The former Afghan central bank chief says the Taliban can’t access most of country’s reserves.,https://news.google.com/articles/CAIiEFU_HzGeZG5WWAEQAV3bjPUqFwgEKg8IACoHCAowjuuKAzCWrzwwt4QY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-08-18T14:04:14Z,2.0,False
Taliban's access to cash limited as Biden administration freezes Afghan reserves,https://news.google.com/articles/CAIiELATQycdWWpnRcKnyVnBvtQqGAgEKg8IACoHCAowjtSUCjC30XQwzqe5AQ?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Washington Post,https://news.google.com/publications/CAAqBwgKMI7UlAowt9F0?hl=en-US&gl=US&ceid=US%3Aen,2021-08-17T20:17:59Z,2.1,False
Biden administration tries to prevent $450 million from flowing to Taliban,https://news.google.com/articles/CAIiEIOuML2VYjVCVQv-aXfA-KsqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-18T18:40:56Z,2.2,False
Will the IMF Bankroll the Taliban?,https://news.google.com/articles/CAIiENcjEl4tye04rphA3n5_JaEqGAgEKg8IACoHCAow1tzJATDnyxUwycrPBg?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Wall Street Journal,https://news.google.com/publications/CAAqBwgKMNbcyQEw58sV?hl=en-US&gl=US&ceid=US%3Aen,2021-08-18T16:50:00Z,2.3,True
Afghan central bank's $10 billion stash mostly not within reach of Taliban,https://news.google.com/articles/CAIiEBxhaCtJkLrP3Q90UPpa3TAqGQgEKhAIACoHCAow2Nb3CjDivdcCMP3ungY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNBC,https://news.google.com/publications/CAAqBwgKMNjW9wow4r3XAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-18T12:01:17Z,2.4,False
Texas Governor Greg Abbott tests positive for COVID-19,https://news.google.com/articles/CAIiEB8VKoUwtbiGx8j7bFQIshAqGQgEKhAIACoHCAowyNj6CjDyiPICML_fxAU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CBS News,https://news.google.com/publications/CAAqBwgKMMjY-gow8ojyAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-18T11:41:22Z,3.0,False
Texas Gov. Greg Abbott tests positive for Covid-19,https://news.google.com/articles/CAIiEKbQ00yWdOFLiGIoXzvjAfQqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-18T00:31:07Z,3.1,False
"To Get Around Governor's Order, Texas School District Adds Masks to Dress Code",https://news.google.com/articles/CBMiiAFodHRwczovL3d3dy5uYmNkZncuY29tL25ld3MvbmF0aW9uYWwtaW50ZXJuYXRpb25hbC90by1nZXQtYXJvdW5kLWdvdmVybm9ycy1vcmRlci10ZXhhcy1zY2hvb2wtZGlzdHJpY3QtYWRkcy1tYXNrcy10by1kcmVzcy1jb2RlLzI3MjExNDAv0gGMAWh0dHBzOi8vd3d3Lm5iY2Rmdy5jb20vbmV3cy9uYXRpb25hbC1pbnRlcm5hdGlvbmFsL3RvLWdldC1hcm91bmQtZ292ZXJub3JzLW9yZGVyLXRleGFzLXNjaG9vbC1kaXN0cmljdC1hZGRzLW1hc2tzLXRvLWRyZXNzLWNvZGUvMjcyMTE0MC8_YW1w?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NBC 5 Dallas-Fort Worth,,2021-08-18T11:28:43Z,3.2,False
Opinion | Governor Abbott’s Selfish Version of Freedom,https://news.google.com/articles/CAIiEP3lP1Br15X51QGs0IvjtEUqFwgEKg8IACoHCAowjuuKAzCWrzwwt4QY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-08-18T16:08:00Z,3.3,True
Editorial: How can Abbott protect Texas from COVID when he can’t protect himself?,https://news.google.com/articles/CAIiEIisnT2V2-l4QC6wBsWssesqGQgEKhAIACoHCAow8-P4CjDSst8CMMShxAU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Houston Chronicle ,https://news.google.com/publications/CAAqBwgKMPPj-Aow0rLfAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-18T08:00:00Z,3.4,True
