article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Fox Anchor Scolds GOP Senator for Supporting Infrastructure Deal: ‘Are You Betraying the Republican Base?’,https://www.msn.com/en-us/news/politics/fox-anchor-scolds-gop-senator-for-supporting-infrastructure-deal-are-you-betraying-the-republican-base/ar-AAN4VVG?ocid=Peregrine,Top Stories,The Daily Beast,Unavailable,,1.0,False,False
"'Tragic and sad day': Chicago police officer killed, another wounded in traffic stop shootout",https://www.msn.com/en-us/news/us/tragic-and-sad-day-chicago-police-officer-killed-another-wounded-in-traffic-stop-shootout/ar-AAN4Q6N?ocid=Peregrine,Top Stories,USA TODAY,Unavailable,,1.1,False,False
Delaying Your Estate Plan + 13 More Risks to Avoid in Retirement,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=xeyOHNS3ytltNk40uD9aS74WAXPUvPMYRNpvZc8eID8&evt=102&rid=c5905c88d055e6987fcff7fadc631415&campaignid=1036760&impid=vlp-infopane-3&offerid=2338539&test=0&time=1628440264&cp=LLXs5soNQMlMnkueoPbRQLPyGlPza3z5ADQHwubycQQ&clickid=21_c5905c88d055e6987fcff7fadc631415_vlp-infopane-3&acid=305&trackingid=fc801600d8fe0e51d4556f2cff3f4cef&uid=38CF8EBABA7361A318629E37BB5F60BB&jt=2&url=-6yVUpy4RF1Rr9StvOG7Tn_6LyhPcqo6KESYJmr9kagGMBkoOvfkPZbRFUZPPoZJsakm36PkVwGiyP04VbFchdUpiUh9PQGOIZsy1iXCtXxhq0Ux3NSnRPEBxbgbvHHBobbKZrFpWLMdjAsBSXDH6wyHfJODRMkWU2uAsWMdApw_E6fvYWpn0T3iWpNSeeKVNve33_tejYav1zhPtYlvC9lTvDuua9FsEdsE0bU_87j6jc7POGuW5WimhY8iLR1Esr6ydVbifGZ_qV_kOKDF81jfycHYpA7uPQJG33-5D14&bm=2&la=en&cn=us&cid=1075115&info=gYQZZfFc9SntulskpLhqJatPlwiAgf2w6og3g11_cw_Vsy8yAiSv4JlWGzuLv7mB,Top Stories,AdFisher Investments,Unavailable,,1.2,False,True
The Taliban fly their flag in Kunduz as exhausted Afghan troops regroup,https://www.msn.com/en-us/news/world/the-taliban-fly-their-flag-in-central-kunduz-as-exhausted-afghan-troops-regroup/ar-AAN4k4l?ocid=Peregrine,Top Stories,The New York Times,Unavailable,,1.3,False,False
Why Biden's seen a (slight) decline in his approval ratings,https://www.msn.com/en-us/news/politics/why-biden-s-seen-a-slight-decline-in-his-approval-ratings/ar-AAN4O16?ocid=Peregrine,Top Stories,CNN,Unavailable,,1.4,False,False
Couple Takes In Stray Dog Only To Watch Him Transform Before Their Very Eyes,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=Xm4hkxpbWm4UYebZ4jfqG6pZZX0uzaDpnwuE2VfSP1E&evt=102&rid=c5905c88d055e6987fcff7fadc631415&campaignid=1018328&impid=vlp-infopane-6&offerid=1645877&test=0&time=1628440264&cp=cRJ6hMxGWeGgdouHfnq3C6vw-v3jRFQSbpnKIwpHpIg&clickid=21_c5905c88d055e6987fcff7fadc631415_vlp-infopane-6&acid=19&trackingid=d5db1d2ac9e410d03fadf2aa08fc1b85&uid=38CF8EBABA7361A318629E37BB5F60BB&jt=2&url=DZdPBtyS-l5Nn7I_7wxj7SHQcWCldShxHepbwA_FEqUh-wdVqrTxd-Cbc5ZKroqjohpmpgbTEcgvawzy9u9DvHS4NcHppdFhhCxTY1IEQ9KZLzYUT5Kw3nXsmLm0U9CtUEPboBLc63qa5D_W-PDwfQmftFZsRbMOGvFbWN0FFT13vRgQiI8_3KT52t1vBTs3klTdozS4lRkHmUPf8StJZYCdbCw5d02qgowOobi6k0zzoIB78zanC1l9TYluRQYOvkrbq2ntSjDmjI7QSVk2IjA2Ez0zt1l-Wjla0OjzcsINAgDm35UPbkhlKNrQf96PSxUJ4ToW2uWfJv493Y4R1791hU7YBQzro0ZbhqOHc2g01azhpy3oRHaUJIjS3C9u0Ugtd-IhLdCxYFL4Gyar9A&bm=2&la=en&cn=us&cid=1042281&info=g-7rHWufBLb58VuF-gc6RlHAxODg4RC3r7aOgBtECyJkt1wOVRzXKUEAJgJu6anu,Top Stories,AdPost Fun,Unavailable,,1.5,False,True
Confused about COVID: Too many news outlets prioritize hype over accuracy,https://www.msn.com/en-us/news/politics/confused-about-covid-too-many-news-outlets-prioritize-hype-over-accuracy/ar-AAN4VGC?ocid=Peregrine,Top Stories,The Hill,Unavailable,,1.6,False,False
Fauci Favors Boosters for Some; Florida Mask Fight: Virus Update,https://www.msn.com/en-us/news/world/fauci-favors-boosters-for-some-florida-mask-fight-virus-update/ar-AAN3tu2?ocid=Peregrine,Top Stories,Bloomberg,Unavailable,,1.7,False,False
"Florida's largest school districts set mask mandates, but students can opt out",https://www.msn.com/en-us/news/us/florida-s-largest-school-districts-set-mask-mandates-but-with-a-twist/ar-AAN4FzH?ocid=Peregrine,Top Stories,ABC News,Unavailable,,1.8,False,False
"Elon Musk, Jack Dorsey, and Ted Cruz are among those criticizing planned crypto tax rules, which could help fund the infrastructure package",https://www.msn.com/en-us/news/politics/elon-musk-jack-dorsey-and-ted-cruz-are-among-those-criticizing-planned-crypto-tax-rules-which-could-help-fund-the-infrastructure-package/ar-AAN4Tgf?ocid=Peregrine,Top Stories,Business Insider,Unavailable,,1.9,False,False
