article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,1.0,False,False
A Couple's Gender Reveal Started a Deadly Wildfire. Now They're in Trouble.,Unavailable,News,VICE News,Unavailable,Yesterday,2.0,False,False
Details on FBI inquiry into Kavanaugh draw fire from Democrats,Unavailable,News,The New York Times,Unavailable,This afternoon,3.0,False,False
"Extreme weather is sweeping the world, with devastating floods and wildfires on 3 continents at once",Unavailable,News,Insider News,Unavailable,Yesterday,4.0,False,False
This is what wildfire smoke is doing to your body,Unavailable,News,Toronto Star,Unavailable,This morning,5.0,False,False
Why vaccinated people are getting ‘breakthrough’ infections,Unavailable,News,The New York Times,Unavailable,This afternoon,6.0,False,False
Floods in China kill at least 25 and force thousands to evacuate.,Unavailable,News,The Times,Unavailable,Yesterday,7.0,False,False
A runner went missing without a clue. Detectives say the case is an ‘unprecedented’ mystery,Unavailable,News,San Francisco Chronicle,Unavailable,3 hours ago,8.0,False,False
California’s governor recall election just keeps changing 🗳,Unavailable,News,CalMatters,Unavailable,Yesterday,9.0,False,False
Welcome to the ‘Fyre Fest’ of overnight camps that closed after 6 days,Unavailable,News,The Boston Globe,Unavailable,Earlier today,10.0,False,False
"Meet Alexandre Arnault, the 29-year-old son of Europe's richest billionaire who may inherit the world's biggest luxury empire",Unavailable,News,Business Insider,Unavailable,Last night,11.0,False,False
How California's electric car revolution is inflicting a big toll on Earth,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,12.0,False,False
"California is trying to regulate its drinking water contaminated by ""forever chemicals""",Unavailable,News,CalMatters,Unavailable,Earlier today,13.0,False,False
Fentanyl Is Driving Up Homicides and Overdoses Near the US-Mexico Border,Unavailable,News,VICE News,Unavailable,Earlier today,14.0,False,False
99.5% of Texas COVID-19 deaths since February were amongst the unvaccinated,Unavailable,News,Texas Tribune,Unavailable,This morning,15.0,False,False
The pandemic is giving workers leverage over employers. How long will it last?,Unavailable,News,Los Angeles Times,Unavailable,Earlier today,16.0,False,False
