article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
Taliban members escorted Americans to gates at Kabul airport in secret arrangement with US,https://news.google.com/articles/CAIiEGEgsLlM99bs0MaohfI_eqYqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-31T17:10:06Z,1.0,False
What the Taliban did as soon as the US left Afghanistan,https://news.google.com/articles/CCAiC05PckFtYS1MRF8wmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,,2021-08-31T08:37:23Z,1.1,False
Trump Reveals His Master Plan for Afghanistan: We Should've 'Let It Rot',https://news.google.com/articles/CAIiEFHhJAv0HOPD09aXwqYKLCwqFggEKg0IACoGCAow7s8BMNBIMLi-lgc?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Daily Beast,https://news.google.com/publications/CAAqBggKMO7PATDQSA?hl=en-US&gl=US&ceid=US%3Aen,2021-08-31T14:39:10Z,1.2,False
Opinion | Joe Biden’s Critics Lost Afghanistan,https://news.google.com/articles/CAIiEK1PyUSotadEK_GwVZzcRlYqGAgEKg8IACoHCAowjuuKAzCWrzwworyzBg?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-08-31T18:22:06Z,1.3,True
"In Afghanistan, President Biden had to play the losing hand his predecessors dealt him",https://news.google.com/articles/CBMibWh0dHBzOi8vdGhlaGlsbC5jb20vb3Bpbmlvbi93aGl0ZS1ob3VzZS81NzAwNzUtaW4tYWZnaGFuaXN0YW4tcHJlc2lkZW50LWJpZGVuLWhhZC10by1wbGF5LXRoZS1sb3NpbmctaGFuZC1oaXPSAQA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Hill,,2021-08-31T11:30:08Z,1.4,True
Gas Prices Unlikely To Skyrocket As Oil Companies Assess Hurricane Ida Damage,https://news.google.com/articles/CAIiED8T7N-mU3Xcqjx0LjXmJKUqFwgEKg4IACoGCAow9vBNMK3UCDCnvJYH?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NPR,https://news.google.com/publications/CAAqBggKMPbwTTCt1Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-08-31T18:16:38Z,2.0,False
How New Orleans' levees are holding up against Hurricane Ida | Just the FAQs,https://news.google.com/articles/CCAiC3N5WDAyT1NscUdzmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,USA TODAY,,2021-08-31T13:47:29Z,2.1,False
"Photos: Hurricane Ida Hit Louisiana's Coastline Hard, Leaving Serious Damage",https://news.google.com/articles/CAIiEL1mH5V5vaIrOyWJpjZ9dBQqFwgEKg4IACoGCAow9vBNMK3UCDCFpJYH?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NPR,https://news.google.com/publications/CAAqBggKMPbwTTCt1Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-08-31T14:37:19Z,2.2,False
"71-year-old man killed by alligator following Hurricane Ida, deputies say",https://news.google.com/articles/CBMiaGh0dHBzOi8vd3d3LmtsZnkuY29tL2xvdWlzaWFuYS83MS15ZWFyLW9sZC1tYW4ta2lsbGVkLWJ5LWFsbGlnYXRvci1mb2xsb3dpbmctaHVycmljYW5lLWlkYS1kZXB1dGllcy1zYXkv0gFsaHR0cHM6Ly93d3cua2xmeS5jb20vbG91aXNpYW5hLzcxLXllYXItb2xkLW1hbi1raWxsZWQtYnktYWxsaWdhdG9yLWZvbGxvd2luZy1odXJyaWNhbmUtaWRhLWRlcHV0aWVzLXNheS9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,Headlines,KLFY,,2021-08-31T03:30:15Z,2.3,True
Opinion | Hurricane Ida Is a Glimpse of the Future of Climate Change,https://news.google.com/articles/CAIiEGDlOiLEdxyzxEFrsfegpxwqFwgEKg8IACoHCAowjuuKAzCWrzwwt4QY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-08-31T15:54:22Z,2.4,True
Caldor Fire Update: Neighborhood Firefight In Meyers; Flames Advancing Toward South Lake Tahoe,https://news.google.com/articles/CAIiEM-3eOI0Rw-kqloYJ3u221wqGQgEKhAIACoHCAowp-uFCzCYoYMDMJyCiQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CBS San Francisco,https://news.google.com/publications/CAAqBwgKMKfrhQswmKGDAw?hl=en-US&gl=US&ceid=US%3Aen,2021-08-31T17:34:13Z,3.0,False
Caldor Fire Intensifies and Evacuations Are Ordered Near Lake Tahoe,https://news.google.com/articles/CAIiEFdq0EdzrSUX2DsS3fTx0cYqFwgEKg8IACoHCAowjuuKAzCWrzwwqIQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-08-31T15:21:56Z,3.1,False
"The Aug. 31, 2021, RC Morning Report | Serving Minden-Gardnerville and Carson Valley",https://news.google.com/articles/CBMiTmh0dHBzOi8vd3d3LnJlY29yZGNvdXJpZXIuY29tL25ld3MvMjAyMS9hdWcvMzEvYXVnLTMxLTIwMjEtci1jLW1vcm5pbmctcmVwb3J0L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Record-Courier,,2021-08-31T14:09:28Z,3.2,False
Flames charge east,https://news.google.com/articles/CBMiJ2h0dHBzOi8vd3d3Lm10ZGVtb2NyYXQuY29tL25ld3MvOTE0OTQzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Mountain Democrat,,2021-08-31T02:34:00Z,3.3,True
All of South Lake Tahoe Evacuated as Caldor Fire Nears,https://news.google.com/articles/CCAiC291dXQzcU5vS2NjmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NBC Bay Area,,2021-08-31T00:51:33Z,3.4,False
Newsom has a huge cash advantage in California’s recall vote. It may mean nothing,https://news.google.com/articles/CBMiX2h0dHA6Ly93d3cudGhlZ3VhcmRpYW4uY29tL3VzLW5ld3MvMjAyMS9hdWcvMzEvY2FsaWZvcm5pYS1nb3Zlcm5vci1yZWNhbGwtZWxlY3Rpb24tZ2F2aW4tbmV3c29t0gFgaHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL3VzLW5ld3MvMjAyMS9hdWcvMzEvY2FsaWZvcm5pYS1nb3Zlcm5vci1yZWNhbGwtZWxlY3Rpb24tZ2F2aW4tbmV3c29t?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Guardian,,2021-08-31T12:50:00Z,4.0,False
"Media bashes Newsom recall election in California, dismissing process while attacking GOP frontrunner",https://news.google.com/articles/CBMiM2h0dHBzOi8vd3d3LmZveG5ld3MuY29tL21lZGlhL21lZGlhLXJlY2FsbC1lbGVjdGlvbtIBN2h0dHBzOi8vd3d3LmZveG5ld3MuY29tL21lZGlhL21lZGlhLXJlY2FsbC1lbGVjdGlvbi5hbXA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,,2021-08-30T18:10:20Z,4.1,False
Will Newsom’s push to get out the vote save the California governor from getting recalled?,https://news.google.com/articles/CAIiEFdxesPwJvIqvT9DrfXqCagqGQgEKhAIACoHCAowwL2ICzCckocDMMaPqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-08-31T14:39:59Z,4.2,False
Recall election targets California criminal justice reform,https://news.google.com/articles/CAIiEKNwkWCY9llv0xG1MDlex-MqFwgEKg4IACoGCAowjKxcMOvhCzDOkLcB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Los Angeles Times,https://news.google.com/publications/CAAqBggKMIysXDDr4Qs?hl=en-US&gl=US&ceid=US%3Aen,2021-08-31T12:00:23Z,4.3,True
California's Newsom recall election brings out the haters. But voters deserve this power.,https://news.google.com/articles/CAIiEIA2hVsTTqt7_g8RMZh9wQUqGQgEKhAIACoHCAowvIaCCzDnxf4CMN6B8gU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NBC News,https://news.google.com/publications/CAAqBwgKMLyGggsw58X-Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-08-30T22:10:00Z,4.4,True
These 5 states have less than 10% of ICU beds left as Covid-19 overwhelms hospitals,https://news.google.com/articles/CAIiEP6lWA637CQO_xg8kzdnvusqGQgEKhAIACoHCAowocv1CjCSptoCMLrUpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-31T17:15:18Z,5.0,False
Florida changed its COVID-19 death data just as surge began,https://news.google.com/articles/CAIiEJ1n944mD6YXYZghx4BPMQ0qGQgEKhAIACoHCAow3oP-CjCIx_YCMMq63AU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Miami Herald,https://news.google.com/publications/CAAqBwgKMN6D_gowiMf2Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-08-31T17:38:00Z,5.1,False
Florida COVID hospitalizations fall for first time in 2 months,https://news.google.com/articles/CCAiCzlqYWtyVHlFbFpVmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,FOX 13 Tampa Bay,,2021-08-31T13:28:43Z,5.2,False
