article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
The UN General Assembly continues in New York,Unavailable,News,,Unavailable,,1.0,False,False
Why you should think twice before buying the iPhone 13,Unavailable,News,Euronews Green,Unavailable,2 hours ago,2.0,False,False
Avoid these 5 phrases that make you sound passive aggressive—here’s how successful people communicate,Unavailable,News,CNBC Make It,Unavailable,Yesterday,3.0,False,False
These are some of the baby name trends predicted for 2022,Unavailable,News,Metro,Unavailable,Yesterday,4.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,5.0,False,False
There's been a silent epidemic of missing Black and Latina women since the start of the pandemic,Unavailable,News,Voices of Color,Unavailable,Last night,6.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,7.0,False,False
The desperate choice facing Afghanistan's female cyclists,Unavailable,News,Telegraph Women’s Sport,Unavailable,,8.0,False,False
New volcano mouth emerges on the Spanish island of La Palma,Unavailable,News,,Unavailable,LIVE,9.0,False,False
Experts Predict How The COVID Variants Will Affect Fall Travel,Unavailable,News,HuffPost,Unavailable,Yesterday,10.0,False,False
"COVID-19 vaccines are extremely effective at preventing serious illness and death, trials show",Unavailable,News,,Unavailable,LIVE,11.0,False,False
Can hemp live up to its hype?,Unavailable,News,The Counter,Unavailable,Yesterday,12.0,False,False
California is running out of water,Unavailable,News,CalMatters,Unavailable,Yesterday,13.0,False,False
Thousands evacuate La Palma as firefighters work to redirect lava flow,Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,14.0,False,False
Solving the largest art heist in modern history: $500 million,Unavailable,News,Connecticut Post,Unavailable,2 hours ago,15.0,False,False
The rise and fall of Polaroid,Unavailable,News,Business Insider,Unavailable,Yesterday,16.0,False,False
"L.A. County sheriff’s unit accused of targeting political enemies, vocal critics",Unavailable,News,Los Angeles Times,Unavailable,15 minutes ago,17.0,False,False
"The mayor of Kabul, a former American citizen, keeps running the city under the Taliban's watch",Unavailable,News,The Wall Street Journal,Unavailable,Yesterday,18.0,False,False
"Liz Cheney wants to move past Donald Trump, but Wyoming voters aren’t quite ready",Unavailable,News,USA TODAY Politics,Unavailable,Yesterday,19.0,False,False
"South Africa is still on the red list, but why?",Unavailable,News,Times Travel,Unavailable,Yesterday,20.0,False,False
"World leaders double down on climate efforts, but UN says more is needed",Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,21.0,False,False
How Putin's iron grip on energy leaves Europe increasingly vulnerable,Unavailable,News,The Telegraph,Unavailable,Yesterday,22.0,False,False
"Ivermectin is not authorized for treatment of COVID-19, according to the FDA",Unavailable,News,,Unavailable,LIVE,23.0,False,False
