article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
The UN General Assembly continues in New York,Unavailable,News,,Unavailable,LIVE,1.0,False,False
Avoid these 5 phrases that make you sound passive aggressive—here’s how successful people communicate,Unavailable,News,CNBC Make It,Unavailable,Earlier today,2.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,3.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,4.0,False,False
Sex and the City actor Willie Garson dies aged 57,Unavailable,News,,Unavailable,Last night,5.0,False,False
These are some of the baby name trends predicted for 2022,Unavailable,News,Metro,Unavailable,This morning,6.0,False,False
Experts Predict How The COVID Variants Will Affect Fall Travel,Unavailable,News,HuffPost,Unavailable,This morning,7.0,False,False
California is running out of water,Unavailable,News,CalMatters,Unavailable,Earlier today,8.0,False,False
"COVID-19 vaccines are extremely effective at preventing serious illness and death, trials show",Unavailable,News,,Unavailable,LIVE,9.0,False,False
A look at what Canadians voted and why,Unavailable,News,Reuters,Unavailable,Yesterday,10.0,False,False
Plastic waste is being used to make PPE coveralls in Thailand,Unavailable,News,NowThis,Unavailable,Yesterday,11.0,False,False
The rise and fall of Polaroid,Unavailable,News,Business Insider,Unavailable,Earlier today,12.0,False,False
J&J says the Covid booster shot is 94% effective in the U.S. when given two months after the first dose.,Unavailable,News,CNBC,Unavailable,Yesterday,13.0,False,False
"Hiking Mt. Whitney is tough. With a spinal cord injury, it’s an endless suffer-fest",Unavailable,News,Los Angeles Times,Unavailable,3 hours ago,14.0,False,False
S.F. is finally building tiny cabins to shelter homeless people. One reason: it may be cheaper than tents,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,15.0,False,False
New volcano mouth emerges on the Spanish island of La Palma,Unavailable,News,,Unavailable,LIVE,16.0,False,False
The Haitian migrants behind the bitter work of the sugar industry,Unavailable,News,Reveal,Unavailable,Yesterday,17.0,False,False
This Group is Showing Skateboarding isn't Just a Cis White Boy Sport,Unavailable,News,NBCLX,Unavailable,Earlier today,18.0,False,False
There's been a silent epidemic of missing Black and Latina women since the start of the pandemic,Unavailable,News,Voices of Color,Unavailable,2 hours ago,19.0,False,False
