article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Schumer urges GOP to advance infrastructure debate,https://www.msn.com/en-us/news/politics/schumer-urges-gop-to-advance-infrastructure-debate/ar-AAMmxJW?ocid=BingNews,Top stories,The Hill,Unavailable,1h,1.0,False,False
Jeff Bezos Touches Space Aboard Blue Origin Rocket,https://www.msn.com/en-us/news/technology/jeff-bezos-touches-space-aboard-blue-origin-rocket/ar-AAMmzkM?ocid=BingNews,Top stories,Wired,Unavailable,2h,2.0,False,False
There’s a Reason Your Dog Won’t Eat Their Kibble. Find Out Why Picky Dogs  Love This Food.,https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__5dbd0f4c41e78c4b08f1044407477db8__dbed5b73015ecc28aff021822d1b4815&response.session=v2_f9a8b52c39fe76d63fde95a4bac8f05c_240D21F23A5A6FBA074931883B5D6E41_1626802832_1626802832_CIi3jgYQhpxRGOvokcePuObx1AEgASgFMOEBOJGkDkCw5Q9IztfZA1C9BFgAYABo77nLo4OEpfcccAA&item.id=%7E%7EV1%7E%7E-6982681193944148930%7E%7Eep7-DuGUCVSGOm7syKvvJO-RzrPwktq7pbTYDcIggYgndpXq_nTToVci-tV_1bYyPVPbFHdycXfyr1VxmozLcWANN93_dhGoNVU93HODOAawecwlYupV-ADLiqSJCBxnkF2brjDLkjXtE0mWjyPKoFnFXeb-uloOOUnZR6JMi7sTg-_9RYbLFsJaIWAlQOQFcsHGVVuOwGLtpknvevwGYDtlIHPIzM2ilnWyw4etuE8lnDHRxMvbC27tAypgeC-yN0Q4FQ1WOif_9-jmhNAAsEpER0ITRJtGKiRwnVWZdkwJ2hieafXSea6Mj9d2zAEFRdbgwlJdnqyroTPEQNNEn1JRxBOSYSWt-Xm3vkPm-G4&item.type=text&sig=eaa39d3ec53b8f2a19e4c7e7b98230676f114a890f1d&redir=http%3A%2F%2Fwww.thefarmersdog.com%2Freviews%3Fc%3Dad50taboola%26utm_source%3Dtaboola-partner%26utm_medium%3Dtaboola-reviews%26utm_campaign%3DThe%2BFarmer%2527s%2BDog%2B-%2BDesktop%2BNo%2BData%2B-%2BSC%26utm_content%3Dmsn-bingnews-us%26utm_term%3Dad50taboola%26utm_source%3Dtaboola%26utm_medium%3Dreferral%26tblci%3DGiBtpW6onMqui-C1g6PZHsEM2hpRmAl7-_BnwExpn9sOZSDi-k0o-qTVgrewgJ42%23tblciGiBtpW6onMqui-C1g6PZHsEM2hpRmAl7-_BnwExpn9sOZSDi-k0o-qTVgrewgJ42&ui=240D21F23A5A6FBA074931883B5D6E41&cpb=GAEgnP__________ASoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIId2F0ZXIxMTM4gAJAkaQOSLDlD1DO19kDWL0EYwjXFhDVHxgjZGMI6v__________ARDq__________8BGBZkYwjMHxCNKxgHZGMI0gMQ4AYYCGRjCJYUEJ0cGBhkYwj3__________8BEPf__________wEYCWRjCPQUEJ4dGB9kaiAzQTEyRTFBMzNFQjU0REUwQjFDMTg5RTdGNjAyQjFCN3IMJgEFwMIAf0BFHXbQeAGAAYpZiAH___________8B,Top stories,The Farmer's Dog,Unavailable,,3.0,False,True
Harvey Weinstein extradited to California to face sexual assault charges,https://www.msn.com/en-us/news/crime/harvey-weinstein-extradited-to-california-to-face-sexual-assault-charges/ar-AAMmGgx?ocid=BingNews,Top stories,ABC News,Unavailable,1h,4.0,False,False
"White House official, Pelosi aide test positive for COVID-19 after attending event together",https://www.msn.com/en-us/news/us/white-house-official-pelosi-aide-test-positive-for-covid-19-after-attending-event-together/ar-AAMmPHz?ocid=BingNews,Top stories,USA TODAY,Unavailable,1h,5.0,False,False
Bezos riding own rocket on company's 1st flight with people,https://www.msn.com/en-us/travel/article/bezos-riding-own-rocket-on-companys-1st-flight-with-people/ar-AAMmkOn?ocid=BingNews,Top stories,POLITICO,Unavailable,4h,6.0,False,False
"Delta variant accounts for 83% of new cases in US, CDC director says",https://www.msn.com/en-us/news/us/delta-variant-accounts-for-83-of-new-cases-in-us-cdc-director-says/ar-AAMmTCk?ocid=BingNews,Top stories,The Guardian,Unavailable,50m,7.0,False,False
Blue Origin's training and requirements for space travel,https://www.msn.com/en-us/news/us/blue-origins-training-and-requirements-for-space-travel/ar-AAMmTtw?ocid=BingNews,Top stories,CBS News,Unavailable,1h,8.0,False,False
"If You Like to Play, this City-Building Game is a Must-Have. No Install.",https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__5dbd0f4c41e78c4b08f1044407477db8__dd408463bf9d3482deeb41d0e6c08f65&response.session=v2_f9a8b52c39fe76d63fde95a4bac8f05c_240D21F23A5A6FBA074931883B5D6E41_1626802832_1626802832_CIi3jgYQhpxRGOvokcePuObx1AEgASgFMOEBOJGkDkCw5Q9IztfZA1C9BFgAYABo77nLo4OEpfcccAA&item.id=%7E%7EV1%7E%7E2293741723174742966%7E%7EoK9IQ5I4jLiiZbcuuWFDz38SwDy8THpsXPV7z5v_UUXTxvAnL2wqac4MyzR7uD46gj3kUkbS3FhelBtnsiJV6MhkDZRZzzIqDobN6rWmCPA3hYz5D3PLat6nhIftiT1lwdxwdlxkeV_Mfb3eos_TQTczIDkSywovsRboV3IoMOVywGU3TFPvmojJPRpyJXogYVMBQlkar7KoW4pbFJGFX-_nSblG6pnQTIinHYkl_kOqxiNdJ7EpCrzy4RGL0Bkn4R7-rS0DpufFc-pyJbCn4XeZ6zou1m2Ub3Niq4pnlnVNmZ8eZuZGvXujkB34m5PImUt5dQdKHDSD-IROEG5rKQ&item.type=text&sig=a5dda05de35a9e4d57ff5a74e0b7cb5b1a15c5c0ed83&redir=https%3A%2F%2Fom.forgeofempires.com%2Ffoe%2F%3Fref%3Dtab_row_en_mktdet2%26%26external_param%3D2898588658%26pid%3Dmsn-bingnews-us%26bid%3Dhttp%253A%252F%252Fcdn.taboola.com%252Flibtrc%252Fstatic%252Fthumbnails%252F0aaf5560c4837bf0ccdfc65ee9dea847.jpeg%26tblci%3DGiBtpW6onMqui-C1g6PZHsEM2hpRmAl7-_BnwExpn9sOZSDJqD8o576g7bH025LnAQ%23tblciGiBtpW6onMqui-C1g6PZHsEM2hpRmAl7-_BnwExpn9sOZSDJqD8o576g7bH025LnAQ&ui=240D21F23A5A6FBA074931883B5D6E41&cpb=GAEgnP__________ASoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIId2F0ZXIxMTM4gAJAkaQOSLDlD1DO19kDWL0EYwjXFhDVHxgjZGMI6v__________ARDq__________8BGBZkYwjMHxCNKxgHZGMI0gMQ4AYYCGRjCJYUEJ0cGBhkYwj3__________8BEPf__________wEYCWRjCPQUEJ4dGB9kaiAzQTEyRTFBMzNFQjU0REUwQjFDMTg5RTdGNjAyQjFCN3IMJgEFwMIAf0BFHXbQeAGAAYpZiAH___________8B,Top stories,Forge of Empires - Free Online Game,Unavailable,,9.0,False,True
Amazon's Jeff Bezos makes history with all-civilian suborbital flight,https://www.msn.com/en-us/news/technology/amazons-jeff-bezos-makes-history-with-all-civilian-suborbital-flight/ar-AAMmtOK?ocid=BingNews,Top stories,NBC News,Unavailable,25m,10.0,False,False
