article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
"Statues of Confederate generals come down in Charlottesville, Virginia",https://news.google.com/articles/CAIiEGB3Ie1-Pj_aTDf9JqARtHAqGQgEKhAIACoHCAowvIaCCzDnxf4CMN2F8gU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NBC News,https://news.google.com/publications/CAAqBwgKMLyGggsw58X-Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-07-10T16:09:00Z,1.0,False
"Confederate Robert E. Lee, Stonewall Jackson statues in Charlottesville officially removed",https://news.google.com/articles/CAIiEIKe3LArXCDrNpFpyRVnXMMqGQgEKhAIACoHCAowwL2ICzCckocDMP2lqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-07-10T13:12:08Z,1.1,False
Charlottesville removes two Confederate statues as onlookers cheer,https://news.google.com/articles/CAIiELCHoXs6DoByOGBiUd7lX6sqMwgEKioIACIQpzoRSNLEm6QR--MasMLSAioUCAoiEKc6EUjSxJukEfvjGrDC0gIw1anKBg?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN ,https://news.google.com/publications/CAAiEKc6EUjSxJukEfvjGrDC0gIqFAgKIhCnOhFI0sSbpBH74xqwwtIC?hl=en-US&gl=US&ceid=US%3Aen,2021-07-10T16:44:19Z,1.2,False
Controversy surrounds the removal of Confederate statues in Charlottesville,https://news.google.com/articles/CBMilgFodHRwczovL3dzZXQuY29tL25ld3MvbG9jYWwvY29udHJvdmVyc3ktc3Vycm91bmRzLXRoZS1yZW1vdmFsLW9mLWNvbmZlZGVyYXRlLXN0YXR1ZXMtaW4tY2hhcmxvdHRlc3ZpbGxlLXZpcmdpbmlhLXJvYmVydC1lLWxlZS10aG9tYXMtc3RvbmV3YWxsLWphY2tzb27SAZoBaHR0cHM6Ly93c2V0LmNvbS9hbXAvbmV3cy9sb2NhbC9jb250cm92ZXJzeS1zdXJyb3VuZHMtdGhlLXJlbW92YWwtb2YtY29uZmVkZXJhdGUtc3RhdHVlcy1pbi1jaGFybG90dGVzdmlsbGUtdmlyZ2luaWEtcm9iZXJ0LWUtbGVlLXRob21hcy1zdG9uZXdhbGwtamFja3Nvbg?hl=en-US&gl=US&ceid=US%3Aen,Headlines,WSET,,2021-07-10T12:28:34Z,1.3,True
"'Tears of joy, tears of frustration': Confederate statues removed in Charlottesville",https://news.google.com/articles/CCAiC0xfT3BpU1lYcGYwmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Washington Post,,2021-07-10T14:52:03Z,1.4,False
Surfside building collapse recovery efforts continue as death toll rises to 86,https://news.google.com/articles/CAIiEFxr2kW1cqPh-YTOpi7LThQqGQgEKhAIACoHCAowntT-CjDj_fYCMNm03gU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,WPLG Local 10,https://news.google.com/publications/CAAqBwgKMJ7U_gow4_32Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-07-10T15:14:11Z,2.0,False
"Death toll in Surfside condo collapse soars to 79, with 61 still missing",https://news.google.com/articles/CAIiEK8b-2eAVLw-8m_J3b1ezFUqGAgEKg8IACoHCAowhK-LAjD4ySww69W0BQ?hl=en-US&gl=US&ceid=US%3Aen,Headlines,New York Post ,https://news.google.com/publications/CAAqBwgKMISviwIw-Mks?hl=en-US&gl=US&ceid=US%3Aen,2021-07-10T02:17:07Z,2.1,False
"Death toll in Florida condo collapse climbs to 86, with as many as 43 still presumed missing",https://news.google.com/articles/CAIiELHcFbKD23yWIX2-3TqALNwqGQgEKhAIACoHCAow1feUCzCqy6oDML2LzgY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,New York Daily News,https://news.google.com/publications/CAAqBwgKMNX3lAswqsuqAw?hl=en-US&gl=US&ceid=US%3Aen,2021-07-10T14:18:44Z,2.2,False
How can we avoid another collapse like Surfside? Florida can start with these reforms | Editorial,https://news.google.com/articles/CAIiEN23WStmFUlopD0MU8ym2L0qGQgEKhAIACoHCAow3oP-CjCIx_YCMMq63AU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Miami Herald,https://news.google.com/publications/CAAqBwgKMN6D_gowiMf2Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-07-09T21:32:37Z,2.3,True
Condo collapse death toll rises to 86 as recovery efforts continue despite weather concerns,https://news.google.com/articles/CAIiED4RKpPwPqjCq4Dk8kOT-OgqGQgEKhAIACoHCAowwL2ICzCckocDMKi4uQM?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-07-10T14:32:56Z,2.4,False
