article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
"COVID-19 vaccines are extremely effective at preventing serious illness and deaths, trials show",Unavailable,News,,Unavailable,LIVE,1.0,False,False
Dramatic photos and video show Route Fire burning on both sides of California's Interstate 5,Unavailable,News,San Francisco Chronicle,Unavailable,Earlier today,2.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,"September 10, 2021",3.0,False,False
"His father died on Flight 93. Today, he views his own tragic connection to 9/11 as a gift",Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,4.0,False,False
Here Are The Harrowing Stories Behind Some Of The Most Iconic Photos From 9/11,Unavailable,News,BuzzFeed,Unavailable,Yesterday,5.0,False,False
Hurricane Larry blasts Newfoundland with damaging winds,Unavailable,News,The Weather Network,Unavailable,Yesterday,6.0,False,False
Schizophrenia is being diagnosed in nursing home residents at an alarming rate,Unavailable,News,The New York Times,Unavailable,Earlier today,7.0,False,False
Afghanistan: The Taliban said ‘cover your faces or we’ll make you pay’,Unavailable,News,The Sunday Times,Unavailable,Last night,8.0,False,False
Wrecked cars are getting more expensive,Unavailable,News,Bloomberg Opinion,Unavailable,1 hour ago,9.0,False,False
Officials investigating explosion at apartment complex near Atlanta,Unavailable,News,,Unavailable,This afternoon,10.0,False,False
Tropical Storm Nicholas forms in the Gulf of Mexico,Unavailable,News,,Unavailable,LIVE,11.0,False,False
"Ivermectin is not authorized for treatment of COVID-19, according to the FDA",Unavailable,News,,Unavailable,LIVE,12.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,13.0,False,False
"Recall election nears, but California’s widening, ugly political divide here to stay",Unavailable,News,Los Angeles Times,Unavailable,1 hour ago,14.0,False,False
"‘Muslim Americans shouldn’t have to feel and act this way’: 20 years later, reflecting on the 9/11 attacks and hate that followed",Unavailable,News,The Baltimore Sun,Unavailable,Yesterday,15.0,False,False
How much power would a GOP governor have if they win California's recall election,Unavailable,News,Los Angeles Times,Unavailable,5 hours ago,16.0,False,False
In the shadow of 9/11: Five lives and a world transformed,Unavailable,News,The Washington Post,Unavailable,Yesterday,17.0,False,False
"Images of fully-covered women at an Afghan university were taken during a protest, news outlets say",Unavailable,News,,Unavailable,Earlier today,18.0,False,False
9/11: The readers writing back to their 2001 selves,Unavailable,News,The Telegraph,Unavailable,Yesterday,19.0,False,False
Learn more about COVID-19 'variants of concern',Unavailable,News,,Unavailable,LIVE,20.0,False,False
Learn more about how COVID-19 vaccines work,Unavailable,News,,Unavailable,Last night,21.0,False,False
Evacuations lift in parts of Lake Tahoe as Caldor Fire reaches 50% containment,Unavailable,News,,Unavailable,LIVE,22.0,False,False
