article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
U.S. War in Afghanistan Ends as Final Evacuation Flights Depart,https://news.google.com/articles/CAIiEGz_2gIV0ko0vrevifuiZaIqFwgEKg8IACoHCAowjuuKAzCWrzww9oEY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-08-31T00:47:41Z,1.0,False
"The last US military planes have left Afghanistan, marking the end of the United States' longest war",https://news.google.com/articles/CAIiEADHTPfkHn0A7R6nMF9NtDEqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-30T23:57:22Z,1.1,False
US intercepts rockets targeting Kabul airport as key diplomats fly out,https://news.google.com/articles/CAIiELoeBRYLZxIwbsBmbZUtvBsqFggEKg4IACoGCAowl6p7MN-zCTDlkko?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Guardian,https://news.google.com/publications/CAAqBggKMJeqezDfswk?hl=en-US&gl=US&ceid=US%3Aen,2021-08-30T16:30:37Z,1.2,False
Opinion | Greenlighting the Taliban's takeover of Kabul is a national disgrace,https://news.google.com/articles/CAIiEGJoW9VFWyyal8HfpjKqk5QqGAgEKg8IACoHCAowjtSUCjC30XQwzqe5AQ?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Washington Post,https://news.google.com/publications/CAAqBwgKMI7UlAowt9F0?hl=en-US&gl=US&ceid=US%3Aen,2021-08-30T17:22:38Z,1.3,True
The Guardian view on dealing with the Taliban: no good options,https://news.google.com/articles/CAIiEOwUcpRgvYdtoqhv01V6Qw0qFggEKg4IACoGCAowl6p7MN-zCTC9vBU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Guardian,https://news.google.com/publications/CAAqBggKMJeqezDfswk?hl=en-US&gl=US&ceid=US%3Aen,2021-08-30T20:43:35Z,1.4,True
New Orleans levees pass Ida's test while some suburbs flood,https://news.google.com/articles/CBMibWh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2Vudmlyb25tZW50LWFuZC1uYXR1cmUtbmV3LW9ybGVhbnMtZmxvb2RzLXN1YnVyYnMtZjJhMDMzZWYzZWNhOWI5OGQ1NTM1MWEwNzM2NjU3ZDnSAQA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Associated Press,,2021-08-30T21:33:45Z,2.0,False
"Ida aftermath: live coverage of severe damage, flooding after hurricane strikes Louisiana",https://news.google.com/articles/CCAiC0JwZjdTMVQ1enc4mAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,News 19 WLTX,,2021-08-30T20:58:41Z,2.1,False
Before and after video shows parts of Louisiana hit by Hurricane Ida | USA TODAY,https://news.google.com/articles/CCAiC0dRRVd2YUtVQlh3mAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,USA TODAY,,2021-08-30T16:45:44Z,2.2,False
Coast Guard flies over southeast Louisiana to assess Ida damage,https://news.google.com/articles/CBMiYWh0dHBzOi8vd3d3LmthdGMuY29tL25ld3MvY292ZXJpbmctbG91aXNpYW5hL2NvYXN0LWd1YXJkLWZsaWVzLW92ZXItZ2FsbGlhbm8tdG8tYXNzZXNzLWlkYS1kYW1hZ2XSAQA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,KATC Lafayette News,,2021-08-30T18:24:50Z,2.3,True
'Everything collapsed': Post-Katrina refuge rocked by Ida,https://news.google.com/articles/CBMib2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL2J1c2luZXNzL2Vudmlyb25tZW50L2V2ZXJ5dGhpbmctY29sbGFwc2VkLXBvc3Qta2F0cmluYS1yZWZ1Z2Utcm9ja2VkLWJ5LWlkYS0yMDIxLTA4LTMwL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Reuters,,2021-08-30T21:39:00Z,2.4,False
