article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Schumer introduces measure for federal decriminalization of marijuana,https://www.msn.com/en-us/news/politics/schumer-introduces-measure-for-federal-decriminalization-of-marijuana/ar-AAM9y2B?ocid=BingNews,Top stories,The Washington Post,Unavailable,25m,1.0,False,False
Evacuation of Afghan interpreters who worked with US military to begin last week of July,https://www.msn.com/en-us/news/us/evacuation-of-afghan-interpreters-who-worked-with-us-military-to-begin-last-week-of-july/ar-AAM9LHr?ocid=BingNews,Top stories,USA TODAY,Unavailable,9m,2.0,False,False
EXPLAINER: Are we going to need COVID-19 booster shots?,https://www.msn.com/en-us/news/us/explainer-are-we-going-to-need-covid-19-booster-shots/ar-AAM9BUL?ocid=BingNews,Top stories,Associated Press,Unavailable,2h,3.0,False,False
Biden heads to Capitol Hill to pitch his spending plans,https://www.msn.com/en-us/news/politics/biden-arrives-on-capitol-hill-to-pitch-his-spending-plans/ar-AAM9GsM?ocid=BingNews,Top stories,The Washington Post,Unavailable,1h,4.0,False,False
New Bill to Legalize Marijuana at Federal Level but Allows States to Maintain Prohibition,https://www.msn.com/en-us/news/us/new-bill-to-legalize-marijuana-at-federal-level-but-allows-states-to-maintain-prohibition/ar-AAM9EPO?ocid=BingNews,Top stories,Newsweek,Unavailable,1h,5.0,False,False
Senior Democrats prepare Medicare and climate initiatives as well as tax increases on wealthy as details of $3.5 trillion budget deal emerge,https://www.msn.com/en-us/news/politics/senior-democrats-prepare-medicare-and-climate-initiatives-as-well-as-tax-increases-on-wealthy-as-details-of-35-trillion-budget-deal-emerge/ar-AAM9tXG?ocid=BingNews,Top stories,The Washington Post,Unavailable,2h,6.0,False,False
"Taliban Claim They Control 85 Percent of Afghanistan, Take Over Pakistan Border Crossing",https://www.msn.com/en-us/news/world/taliban-claim-they-control-85-percent-of-afghanistan-take-over-pakistan-border-crossing/ar-AAM9M2S?ocid=BingNews,Top stories,Newsweek,Unavailable,1h,7.0,False,False
Democrats land on $3.5 trillion budget agreement,https://www.msn.com/en-us/news/politics/democrats-land-on-35-trillion-budget-agreement/ar-AAM7O7J?ocid=BingNews,Top stories,ABC News,Unavailable,14h,8.0,False,False
Biden to Announce 'Operation Allied Refuge' to Airlift All Eligible Afghans,https://www.msn.com/en-us/news/world/biden-to-announce-operation-allied-refuge-to-airlift-all-eligible-afghans/ar-AAM9ui2?ocid=BingNews,Top stories,Newsweek,Unavailable,2h,9.0,False,False
George W. Bush says ending U.S. military mission in Afghanistan is a mistake,https://www.msn.com/en-us/news/world/george-w-bush-says-ending-us-military-mission-in-afghanistan-is-a-mistake/ar-AAM92qF?ocid=BingNews,Top stories,The Washington Post,Unavailable,4h,10.0,False,False
Richard Sherman arrested on burglary domestic violence complaint,https://www.msn.com/en-us/news/crime/richard-sherman-arrested-on-burglary-domestic-violence-complaint/ar-AAM9Ghv?ocid=BingNews,Top stories,USA TODAY SPORTS,Unavailable,27m,11.0,False,False
Fear and Misery in an Afghan City Where Taliban Stalk the Streets,https://www.msn.com/en-us/news/world/fear-and-misery-in-an-afghan-city-where-taliban-stalk-the-streets/ar-AAM8Hv0?ocid=BingNews,Top stories,The New York Times,Unavailable,2h,12.0,False,False
2022 5-star Michigan football target sets decision date,https://www.msn.com/en-us/sports/ncaafb/2022-5-star-michigan-football-target-sets-decision-date/ar-AAM9xXA?ocid=BingNews,Sports,Wolverines Wire,Unavailable,32m,1.0,False,False
Poll: Which is your favorite Rams jersey?,https://www.msn.com/en-us/sports/nfl/poll-which-is-your-favorite-rams-jersey/ar-AAM9NL6?ocid=BingNews,Sports,Rams Wire,Unavailable,50m,2.0,False,False
Kyle Busch locks up Busch Pole Award for New Hampshire; see starting lineup,https://www.msn.com/en-us/sports/motorsports/kyle-busch-locks-up-busch-pole-award-for-new-hampshire-see-starting-lineup/ar-AAM9d8h?ocid=BingNews,Sports,NASCAR,Unavailable,4h,3.0,False,False
Tennessee Titans 2021 training camp preview: Inside linebacker,https://www.msn.com/en-us/sports/nfl/tennessee-titans-2021-training-camp-preview-inside-linebacker/ar-AAM9wXA?ocid=BingNews,Sports,Titans Wire,Unavailable,1h,4.0,False,False
Colts' Jonathan Taylor not among ESPN's top-10 RBs for 2021,https://www.msn.com/en-us/sports/nfl/colts-jonathan-taylor-not-among-espns-top-10-rbs-for-2021/ar-AAM9rdp?ocid=BingNews,Sports,Colts Wire,Unavailable,2h,5.0,False,False
Mason High School hires Jenna Griffiths as new girls lacrosse coach,https://www.msn.com/en-us/sports/ncaafb/mason-high-school-hires-jenna-griffiths-as-new-girls-lacrosse-coach/ar-AAM9vgZ?ocid=BingNews,Sports,Cincinnati Enquirer,Unavailable,1h,6.0,False,False
Liam Hendriks threw a knuckleball in All-Star Game to raise money for shelter animals,https://www.msn.com/en-us/sports/mlb/liam-hendriks-threw-a-knuckleball-in-all-star-game-to-raise-money-for-shelter-animals/ar-AAM9s8F?ocid=BingNews,Sports,Kansas City Star,Unavailable,1h,7.0,False,False
Successful Montague girls basketball program announces head-coach hiring,https://www.msn.com/en-us/sports/ncaabk/successful-montague-girls-basketball-program-announces-head-coach-hiring/ar-AAM9s72?ocid=BingNews,Sports,MLive - GrandRapids/Muskegon/Kalamazoo,Unavailable,1h,8.0,False,False
Daron Sutton 'very surprised' the Angels fired him as play-by-play broadcaster,https://www.msn.com/en-us/sports/mlb/daron-sutton-very-surprised-the-angels-fired-him-as-play-by-play-broadcaster/ar-AAM9zY4?ocid=BingNews,Sports,The LA Times,Unavailable,2h,9.0,False,False
"Video: Is there a line when it comes to trash talk, and did Conor McGregor cross it at UFC 264?",https://www.msn.com/en-us/sports/other/video-is-there-a-line-when-it-comes-to-trash-talk-and-did-conor-mcgregor-cross-it-at-ufc-264/ar-AAM9qp5?ocid=BingNews,Sports,MMAJunkie,Unavailable,4h,10.0,False,False
