article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
LOOK: Soldier Field gets hyped as Justin Fields makes Bears debut,https://www.msn.com/en-us/sports/nfl/look-soldier-field-gets-hyped-as-justin-fields-makes-bears-debut/ar-AANjSU3?ocid=BingNews,Sports,Bears Wire,Unavailable,36m,2.0,False,False
"Stop wasting money on Amazon, read this",https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__ac1065ae3293be55ae660d6c055cb24b__afdfd6c5d23090c19ead7c5b8be7c677&response.session=v2_4fb5170dd61a185b47fd0e8b6efbbc75_3668D4D8D7DA6D2D0519C44BD6276CF6_1628966307_1628966315_CIi3jgYQhpxRGPGf1PeS69r7XiACKAUw4QE4kaQOQLDlD0jO19kDUL0EWABgAGi-2ry7-r3tiS9wAA&item.id=%7E%7EV1%7E%7E2263558930750076284%7E%7EYzkhb_eoAzpp8SSNF22QTO8U5DPeloEyBprrGHnjWrwndpXq_nTToVci-tV_1bYyPVPbFHdycXfyr1VxmozLcWANN93_dhGoNVU93HODOAawecwlYupV-ADLiqSJCBxnkF2brjDLkjXtE0mWjyPKoFnFXeb-uloOOUnZR6JMi7sTg-_9RYbLFsJaIWAlQOQF8DeUjZkmQfesTHsX86vOTsA7gFSttkKSkWlCqSF0fYu8Q24kUyxXb079RgZZgp5J4KOV76K0ikWjXy6WaYHemNioZ9KJtpzTOh82-CdzEALLfXSgGBd0Z8eYNKY0mkCwNok0lv2EHpIF9xvstTnWbXK4in_zIqSiTwGBr5cayRA&item.type=text&sig=2d7e63ad8e39425cf7a39fa85eb390e2322a8384eaf9&redir=https%3A%2F%2Fcapitaloneshopping.com%2Fblog%2Fis-amazon-actually-giving-you-the-best-price-779e00e8958e%3Fhno%3Dtrue%26utm_source%3Djaguar11%26utm_campaign%3D6601269%26utm_term%3D2983227864%26tblci%3DGiBGGJAVXo2sev4PODwfr_XCcavSEDGZRbt3Fz3UcLGlSyDR3kAonfCBjcnInZ6MAQ%23tblciGiBGGJAVXo2sev4PODwfr_XCcavSEDGZRbt3Fz3UcLGlSyDR3kAonfCBjcnInZ6MAQ&ui=3668D4D8D7DA6D2D0519C44BD6276CF6&cpb=GAEgnP__________ASoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIId2F0ZXIxMTc4gAJAkaQOSLDlD1DO19kDWL0EYwje__________8BEN7__________wEYImRjCNcWENUfGCNkYwjcChCgEBgWZGMI0gMQ4AYYCGRjCJYUEJkcGBhkYwjLGBCkIhgJZGMI9BQQnh0YH2RqIDdERThFRDY4OTkzMzQzRDdBRTczMjVEN0Q0QjVFRjcycgwmAQXAwgB_QNzvprx4AYABAogBkKKTSA,Sports,Capital One Shopping,Unavailable,,3.0,False,True
2021 Rookie report: How Lions newcomers fared in their preseason debuts,https://www.msn.com/en-us/sports/nfl/2021-rookie-report-how-lions-newcomers-fared-in-their-preseason-debuts/ar-AANk8GW?ocid=BingNews,Sports,Lions Wire,Unavailable,53m,4.0,False,False
What is an acceptable level to judge David Culley in the Texans' first preseason game?,https://www.msn.com/en-us/sports/nfl/what-is-an-acceptable-level-to-judge-david-culley-in-the-texans-first-preseason-game/ar-AANjSf5?ocid=BingNews,Sports,Texans Wire,Unavailable,1h,5.0,False,False
Raiders CB Isaiah Johnson cleared to come off PUP after passing physical,https://www.msn.com/en-us/sports/nfl/raiders-cb-isaiah-johnson-cleared-to-come-off-pup-after-passing-physical/ar-AANk1DC?ocid=BingNews,Sports,Raiders Wire,Unavailable,2h,6.0,False,False
Is Aaron Rodgers campaigning for Packers to bring back Clay Matthews?,https://www.msn.com/en-us/sports/nfl/is-aaron-rodgers-campaigning-for-packers-to-bring-back-clay-matthews/ar-AANjRei?ocid=BingNews,Sports,Packers Wire,Unavailable,3h,7.0,False,False
Panthers QB Sam Darnold discusses what he needs to improve on,https://www.msn.com/en-us/sports/nfl/panthers-qb-sam-darnold-discusses-what-he-needs-to-improve-on/ar-AANjOOJ?ocid=BingNews,Sports,Panthers Wire,Unavailable,3h,8.0,False,False
"If You Spend Time on Your Computer, this Village Game is a Must-Have. No Install.",https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__ac1065ae3293be55ae660d6c055cb24b__bb07371313045b054367ad18adcb7efa&response.session=v2_4fb5170dd61a185b47fd0e8b6efbbc75_3668D4D8D7DA6D2D0519C44BD6276CF6_1628966307_1628966315_CIi3jgYQhpxRGPGf1PeS69r7XiACKAUw4QE4kaQOQLDlD0jO19kDUL0EWABgAGi-2ry7-r3tiS9wAA&item.id=%7E%7EV1%7E%7E8711105732723842273%7E%7EYKwprH5d1R3vGrk52MsAKH_kC0w8EY5L7_AC-4U2GvdFiu7t5aMeQv_OvQ_xsFedK8Bm7FKD2NW1M1BCiW1-kuMDMqg65-jJbi04eURsbtqeHe1S9jo_X4timp5pCZhQ1qPnz8TIp56FGMwGW1REdK9CGJmRGFuNFcnP-8jVgrNZTZqWBwWW3tr7k6ePAC-a2qIrlNSgqO_smo-TUZ4OGY4eujQIsOP86xlPN-u0KzlGTTXbwbJcbNO0pLbL7a6fm11MVXVeP3FHnS-rbXSD6YaNocxQttcQDV3Zw7rtvxBeIyd0sj5ZYUplsnh73eT0MO7Tswj5WH4cylUjQLFLHQ&item.type=text&sig=a269aec3c5f9cb07547d91eec77339670301439975fb&redir=https%3A%2F%2Fom.forgeofempires.com%2Ffoe%2Fus%2F%3Fref%3Dtab_us_us_wl_bingnews%26external_param%3D3001518709%26pid%3Dmsn-bingnews-us%26bid%3Dhttp%253A%252F%252Fcdn.taboola.com%252Flibtrc%252Fstatic%252Fthumbnails%252F34ae3d8438b9f0684092dd84dd25fdb9.jpeg%26tblci%3DGiBGGJAVXo2sev4PODwfr_XCcavSEDGZRbt3Fz3UcLGlSyDJqD8oyMu4yNzpzNwX%23tblciGiBGGJAVXo2sev4PODwfr_XCcavSEDGZRbt3Fz3UcLGlSyDJqD8oyMu4yNzpzNwX&ui=3668D4D8D7DA6D2D0519C44BD6276CF6&cpb=GAEgnP__________ASoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIId2F0ZXIxMTc4gAJAkaQOSLDlD1DO19kDWL0EYwje__________8BEN7__________wEYImRjCNcWENUfGCNkYwjcChCgEBgWZGMI0gMQ4AYYCGRjCJYUEJkcGBhkYwjLGBCkIhgJZGMI9BQQnh0YH2RqIDdERThFRDY4OTkzMzQzRDdBRTczMjVEN0Q0QjVFRjcycgwmAQXAwgB_QNzvprx4AYABAogBkKKTSA,Sports,Forge Of Empires - Free Online Game,Unavailable,,9.0,False,True
"'He's so excited about this': Nico Ali Walsh, grandson of Muhammad Ali, ready for first pro fight",https://www.msn.com/en-us/sports/more-sports/he-s-so-excited-about-this-nico-ali-walsh-grandson-of-muhammad-ali-ready-for-first-pro-fight/ar-AANk11n?ocid=BingNews,Sports,USA TODAY SPORTS,Unavailable,3h,10.0,False,False
Philadelphia Eagles waive TE Caleb Wilson,https://www.msn.com/en-us/sports/nfl/philadelphia-eagles-waive-te-caleb-wilson/ar-AANjWeJ?ocid=BingNews,Sports,Eagles Wire,Unavailable,3h,11.0,False,False
Alex Smith receives standing ovation at Oracle Park,https://www.msn.com/en-us/sports/mlb/alex-smith-receives-standing-ovation-at-oracle-park/ar-AANjPIY?ocid=BingNews,Sports,SF Gate,Unavailable,2h,12.0,False,False
"Here’s how all private, public N.J. colleges are handling indoor mask policies this fall",https://www.msn.com/en-us/news/us/here-s-how-all-private-public-nj-colleges-are-handling-indoor-mask-policies-this-fall/ar-AANk1ET?ocid=BingNews,U.S.,NJ.com,Unavailable,2h,1.0,False,False
"Leon Litwack, Pulitzer Prize-winning scholar of America’s dark history, dies at 91",https://www.msn.com/en-us/news/us/leon-litwack-pulitzer-prize-winning-scholar-of-america-s-dark-history-dies-at-91/ar-AANk2fK?ocid=BingNews,U.S.,The Washington Post,Unavailable,1h,2.0,False,False
Critics slam Obama's birthday bash after Martha's Vineyard reports increase in coronavirus cases,https://www.msn.com/en-us/news/politics/critics-slam-obamas-birthday-bash-after-marthas-vineyard-reports-increase-in-coronavirus-cases/ar-AANjXET?ocid=BingNews,U.S.,FOX News,Unavailable,1h,3.0,False,False
"Citing St. Joe’s increasing ‘wokeism,’ a small group of alumni say they will withhold donations",https://www.msn.com/en-us/news/us/citing-st-joe-s-increasing-wokeism-a-small-group-of-alumni-say-they-will-withhold-donations/ar-AANjQjq?ocid=BingNews,U.S.,Philadelphia Inquirer,Unavailable,1h,4.0,False,False
Number of Texas Nursing Homes With COVID Cases Rises Almost 800 Percent in Past Month,https://www.msn.com/en-us/news/us/number-of-texas-nursing-homes-with-covid-cases-rises-almost-800-percent-in-past-month/ar-AANjOp8?ocid=BingNews,U.S.,Newsweek,Unavailable,5h,5.0,False,False
"'We’re drowning’: Small landlords squeezed by eviction ban, slow aid",https://www.msn.com/en-us/money/realestate/we-re-drowning-small-landlords-squeezed-by-eviction-ban-slow-aid/ar-AANjGDK?ocid=BingNews,U.S.,POLITICO,Unavailable,7h,6.0,False,False
‘I spent 23 days in the hospital’: How contracting COVID completely changed one man’s thoughts on the vaccine,https://www.msn.com/en-us/health/medical/i-spent-23-days-in-the-hospital-how-contracting-covid-completely-changed-one-man-s-thoughts-on-the-vaccine/ar-AANjtjT?ocid=BingNews,U.S.,MassLive.com,Unavailable,8h,7.0,False,False
"Kansas math teacher resigns over CRT training and renewed mask mandates, gets fined",https://www.msn.com/en-us/news/us/kansas-math-teacher-resigns-over-crt-training-and-renewed-mask-mandates-gets-fined/ar-AANk1Nf?ocid=BingNews,U.S.,FOX News,Unavailable,2h,8.0,False,False
Niece of Chicago Bears Legend Brian Urlacher Suspended From School for Refusing to Mask Up,https://www.msn.com/en-us/news/us/niece-of-chicago-bears-legend-brian-urlacher-suspended-from-school-for-refusing-to-mask-up/ar-AANjQam?ocid=BingNews,U.S.,Newsweek,Unavailable,2h,9.0,False,False
Police Arrest Teen Accused of Helping GOP Strategist’s Underage Sex Trafficking,https://www.msn.com/en-us/news/crime/police-arrest-teen-accused-of-helping-gop-strategist-s-underage-sex-trafficking/ar-AANjOZR?ocid=BingNews,U.S.,The Daily Beast,Unavailable,3h,10.0,False,False
"No San Francisco children are hospitalized with COVID, even as pediatric hospitals overflow elsewhere",https://www.msn.com/en-us/health/medical/no-san-francisco-children-are-hospitalized-with-covid-even-as-pediatric-hospitals-overflow-elsewhere/ar-AANjKNv?ocid=BingNews,U.S.,San Francisco Chronicle,Unavailable,7h,11.0,False,False
Thousands of kindergartners didn’t show up for school last year. Here’s what that means for the school year to come.,https://www.msn.com/en-us/lifestyle/parenting/thousands-of-kindergartners-didn-t-show-up-for-school-last-year-here-s-what-that-means-for-the-school-year-to-come/ar-AANjfW3?ocid=BingNews,U.S.,Philadelphia Inquirer,Unavailable,9h,12.0,False,False
"Man hospitalized, cars damaged after overnight Roanoke shooting",https://www.wsls.com/news/local/2021/08/14/man-hospitalized-cars-damaged-after-overnight-roanoke-shooting/,Local,WSLS 10,Unavailable,2h,1.0,False,False
Roanoke police investigating shooting at Elmwood Park Garage,https://www.msn.com/en-us/news/crime/roanoke-police-investigating-shooting-at-elmwood-park-garage/ar-AANjnEH?ocid=BingNews,Local,Roanoke-Lynchburg WDBJ-TV on MSN.com,Unavailable,8h,2.0,False,False
Tropical Storm Grace develops east of the Caribbean,https://www.wsls.com/weather/2021/08/14/tropical-storm-grace-develops-east-of-the-caribbean/,Local,WSLS 10,Unavailable,3h,3.0,False,False
"Heat and storms Saturday precede “cooler,” wetter weather pattern",https://www.wsls.com/weather/2021/08/14/heat-and-storms-saturday-precede-cooler-wetter-weather-pattern/,Local,WSLS 10,Unavailable,6h,4.0,False,False
Crash snarls I-581 traffic Friday night,https://www.wdbj7.com/2021/08/14/crash-snarls-i-581-traffic-friday-night/,Local,WDBJ,Unavailable,14h,5.0,False,False
NOAA: July 2021 was the hottest July on record for the globe,https://www.wsls.com/weather/2021/08/14/noaa-july-2021-was-the-hottest-july-on-record-for-the-globe/,Local,WSLS 10,Unavailable,7m,6.0,False,False
Chesterfield invites public comment on residential chicken regulations,https://www.wric.com/news/local-news/chesterfield-invites-public-comment-on-residential-chicken-regulations/,Local,WRIC,Unavailable,4h,7.0,False,False
Hollins Road closed after tractor-trailer and train collide in Roanoke,https://www.wsls.com/news/local/2021/08/12/hollins-road-closed-after-tractor-trailer-and-train-collide-in-roanoke/,Local,WSLS 10,Unavailable,1d,8.0,False,False
How fast is your internet? Chesterfield County wants to know,https://www.wric.com/news/local-news/how-fast-is-your-internet-chesterfield-county-wants-to-know/,Local,WRIC,Unavailable,1d,9.0,False,False
Near-record heat for some with scattered strong storms developing Friday,https://www.wsls.com/weather/2021/08/13/near-record-heat-for-some-with-scattered-strong-storms-developing-friday/,Local,WSLS 10,Unavailable,1d,10.0,False,False
No one hurt in collision between train and big rig in Roanoke,https://www.msn.com/en-us/news/us/no-one-hurt-in-collision-between-train-and-big-rig-in-roanoke/ar-AANg3kw?ocid=BingNews,Local,WDBJ on MSN.com,Unavailable,1d,11.0,False,False
Downtown Roanoke Inc. prepares for Jon Pardi at Elmwood Park,https://www.msn.com/en-us/finance/realestate/downtown-roanoke-inc-prepares-for-jon-pardi-at-elmwood-park/ar-AANirAk?ocid=BingNews,Local,WDBJ on MSN.com,Unavailable,20h,12.0,False,False
"Powerful Haiti Earthquake With 'High Casualties' to Be Bookended by Heavy Rains From Fred, Grace",https://www.msn.com/en-us/weather/topstories/powerful-haiti-earthquake-with-high-casualties-to-be-bookended-by-heavy-rains-from-fred-grace/ar-AANjXjG?ocid=BingNews,World,Newsweek,Unavailable,2h,1.0,False,False
"All eyes on Biden's response to COVID variants, Afghanistan, border crisis, inflation",https://www.msn.com/en-us/news/us/all-eyes-on-bidens-response-to-covid-variants-afghanistan-border-crisis-inflation/ar-AANk1c1?ocid=BingNews,World,FOX News,Unavailable,3h,2.0,False,False
Iran will impose 6-day 'general lockdown' over coronavirus,https://www.msn.com/en-us/news/world/iran-will-impose-6-day-general-lockdown-over-coronavirus/ar-AANjs4Y?ocid=BingNews,World,Associated Press,Unavailable,7h,3.0,False,False
Afghanistan spiraling rapidly toward humanitarian disaster as Taliban advances,https://www.msn.com/en-us/news/world/taliban-advance-closer-to-kabul-as-afghan-president-appeals-for-help-to-regroup-forces/ar-AANja0v?ocid=BingNews,World,The Washington Post,Unavailable,10h,4.0,False,False
"Man, 68, Survived After Elephant Impaled Him With Tusk",https://www.msn.com/en-us/news/world/man-68-survived-after-elephant-impaled-him-with-tusk/ar-AANk1NI?ocid=BingNews,World,Newsweek,Unavailable,2h,5.0,False,False
Spain matches record heat; 16 Italy cities on red alert,https://www.msn.com/en-us/weather/topstories/spain-matches-record-heat-16-italy-cities-on-red-alert/ar-AANjHX1?ocid=BingNews,World,Associated Press,Unavailable,5h,6.0,False,False
Russia Says U.S. Wants to Portray Moscow as 'Enemy' With Meddling Claims,https://www.msn.com/en-us/news/world/russia-says-us-wants-to-portray-moscow-as-enemy-with-meddling-claims/ar-AANk3V0?ocid=BingNews,World,Newsweek,Unavailable,3h,7.0,False,False
"Taliban approach capital's outskirts, attack northern city",https://www.msn.com/en-us/news/world/taliban-approach-capital-s-outskirts-attack-northern-city/ar-AANj908?ocid=BingNews,World,Associated Press,Unavailable,7h,8.0,False,False
U.S. Embassy in Kabul will be mostly evacuated within 72 hours,https://www.msn.com/en-us/news/world/us-embassy-in-kabul-will-be-mostly-evacuated-within-72-hours/ar-AANjZEV?ocid=BingNews,World,CBS News,Unavailable,1h,9.0,False,False
"For many U.S. veterans, fall of Afghanistan to Taliban stirs feelings of confusion, disappointment and anger",https://www.msn.com/en-us/news/world/for-many-us-veterans-fall-of-afghanistan-to-taliban-stirs-feelings-of-confusion-disappointment-and-anger/ar-AANjE5E?ocid=BingNews,World,The LA Times,Unavailable,7h,10.0,False,False
Russia can renew BBC journalist visa if UK responds in kind,https://www.msn.com/en-us/news/world/russia-can-renew-bbc-journalist-visa-if-uk-responds-in-kind/ar-AANjQ6S?ocid=BingNews,World,Associated Press,Unavailable,1h,11.0,False,False
McCarthy slams Biden's Afghanistan withdrawal as 'embarrassment to our nation',https://www.msn.com/en-us/news/world/mccarthy-slams-bidens-afghanistan-withdrawal-as-embarrassment-to-our-nation/ar-AANjZRx?ocid=BingNews,World,FOX News,Unavailable,26m,12.0,False,False
49 million-year-old beetle looks like it was squashed yesterday,https://www.msn.com/en-us/lifestyle/lifestyle-buzz/49-million-year-old-beetle-looks-like-it-was-squashed-yesterday/ar-AANjCOl?ocid=BingNews,Science,Live Science,Unavailable,7h,1.0,False,False
Astronauts say they're saddened to watch the climate crisis from the space station: 'We can see all of those effects from up here',https://www.msn.com/en-us/weather/topstories/astronauts-say-theyre-saddened-to-watch-the-climate-crisis-from-the-space-station-we-can-see-all-of-those-effects-from-up-here/ar-AANjxAs?ocid=BingNews,Science,Business Insider,Unavailable,6h,2.0,False,False
Did You Know About These 7 Top Luxury Cruises in United States?,https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__fe4d0ed922c1f7b2b25e1611f4e255d6__faa8529421c74337d9483410a2c08474&response.session=v2_4fb5170dd61a185b47fd0e8b6efbbc75_3668D4D8D7DA6D2D0519C44BD6276CF6_1628966307_1628966364_CIi3jgYQhpxRGO640b2K5Mv7YyADKAUw4QE4kaQOQLDlD0jO19kDUL0EWABgAGi-2ry7-r3tiS9wAA&item.id=%7E%7EV1%7E%7E-8058611107482239556%7E%7EFP-dLa7Sgs2RudJzHHSP9Rl-kLaEYJMl4Py5lgqpQevTxvAnL2wqac4MyzR7uD46gj3kUkbS3FhelBtnsiJV6MhkDZRZzzIqDobN6rWmCPA3hYz5D3PLat6nhIftiT1lwdxwdlxkeV_Mfb3eos_TQeasbccu2HzCIbvKqPpgKvZywGU3TFPvmojJPRpyJXogyX3-NqzpmN17s2H0llytPwTt19RC9GzxjR8FWuXHiZMwK_-_Hl5f95uIBHKJaSGcKa-NwH81i_5wP3F5kMGzh81gfecPoBcQNYzuXEYU0lv5gyIQq3l9oGD8tdVAtuddmUt5dQdKHDSD-IROEG5rKQ&item.type=photo&sig=9d40b5829714d31c443ecd9e15f25401d26f1baf4e12&redir=http%3A%2F%2Fwww.relocationtarget.com%2F7-luxury-cruises-you-cant-miss%2F%3Futm_source%3Dmsn-bingnews-us%26utm_medium%3Dtaboola%26utm_campaign%3D424_relo_cruises_wl_world2%26utm_content%3D2914994273%23tblciGiBGGJAVXo2sev4PODwfr_XCcavSEDGZRbt3Fz3UcLGlSyC71kcoyoOOkquO6N5n&ui=3668D4D8D7DA6D2D0519C44BD6276CF6&cpb=GAEgnP__________ASoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIId2F0ZXIxNjQ4gAJAkaQOSLDlD1DO19kDWL0EYwje__________8BEN7__________wEYImRjCNcWENUfGCNkYwjcChCgEBgWZGMI0gMQ4AYYCGRjCJYUEJkcGBhkYwjLGBCkIhgJZGMI9BQQnh0YH2RqIERDMTc2RTNGMzIxQjQ2Mzc4NDUwOUQ5NzI1MkVGNzcxcgwmAQXAwgB_QNzvprx4AYABilmIAf___________wE,Science,Relocation Target,Unavailable,,3.0,False,True
Want to live on Mars? This is what it might be like,https://www.msn.com/en-us/news/technology/want-to-live-on-mars-this-is-what-it-might-be-like/ar-AANjReK?ocid=BingNews,Science,CNN,Unavailable,3h,4.0,False,False
"Apple exec defends the company's much-criticized plan to scan iPhones for child abuse images, saying the feature has been misunderstood",https://www.msn.com/en-us/news/technology/apple-exec-defends-the-company-s-much-criticized-plan-to-scan-iphones-for-child-abuse-images-saying-the-feature-has-been-misunderstood/ar-AANjTGD?ocid=BingNews,Science,Business Insider,Unavailable,4h,5.0,False,False
It’s official: July was Earth’s hottest month on record,https://www.msn.com/en-us/weather/topstories/it-s-official-july-was-earth-s-hottest-month-on-record/ar-AANjSEq?ocid=BingNews,Science,Waco-Temple-Bryan KBTX-TV,Unavailable,1h,6.0,False,False
Quantum computing: New breakthrough could set the stage for massive speed boost,https://www.msn.com/en-us/news/technology/quantum-computing-new-breakthrough-could-set-the-stage-for-massive-speed-boost/ar-AANjSsU?ocid=BingNews,Science,TechRadar,Unavailable,2h,7.0,False,False
"Orionid meteor shower 2021: When, where & how to see it",https://www.msn.com/en-us/weather/topstories/orionid-meteor-shower-2021-when-where-how-to-see-it/ar-AANjWwi?ocid=BingNews,Science,Space,Unavailable,6h,8.0,False,False
Cheap Residential Foundation Repair Services in Blacksburg,https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__fe4d0ed922c1f7b2b25e1611f4e255d6__4096e19e9c30451d3f546dd80b63e3e8&response.session=v2_4fb5170dd61a185b47fd0e8b6efbbc75_3668D4D8D7DA6D2D0519C44BD6276CF6_1628966307_1628966364_CIi3jgYQhpxRGO640b2K5Mv7YyADKAUw4QE4kaQOQLDlD0jO19kDUL0EWABgAGi-2ry7-r3tiS9wAA&item.id=%7E%7EV1%7E%7E4838356921379944517%7E%7EAQ-4hljMMqy9MzfqVyI_l3fGgcY_5IBPXtALHL9ukCvTxvAnL2wqac4MyzR7uD46gj3kUkbS3FhelBtnsiJV6MhkDZRZzzIqDobN6rWmCPA3hYz5D3PLat6nhIftiT1lwdxwdlxkeV_Mfb3eos_TQTczIDkSywovsRboV3IoMOUfVh-50szu0_kSLrPAHdOClid3iGpS7VAdD5ymlXNpmm9U6ZmKxghN7hLmoR8Ngv6FA04yJkrd58n7aTbPbSIi73m1_fecBTP5OJiI9sVcGo40XsDHkyR-xQj9kVG4vOZQIiFyKAMoup9dqEAtgoLqjrOGv-6iDoYLvQ6osB3pEQ&item.type=text&sig=56d3a71cea1761cebf10dda2ae5d2c4b9bc9870bd920&redir=http%3A%2F%2Ffetch-structure.fyi%2F%3Fref%3Dtaboola-msn-bingnews-us%26sub_id%3Dfalcon-inc-sc3-str-june-c3%26compkey%3DResidential%2520Foundation%2520Repair%2520%257B%257Bcity%257D%257D%26tbid%3D1371539%26tbland%3DLand%26tbserp%3DSearch%26tbclick%3DGadclick%26rskey%3DCheap%2BResidential%2BFoundation%2BRepair%2BServices%2Bin%2BBlacksburg%26tblci%3DGiBGGJAVXo2sev4PODwfr_XCcavSEDGZRbt3Fz3UcLGlSyCT21Mo_7ThwN_jjLwM%23tblciGiBGGJAVXo2sev4PODwfr_XCcavSEDGZRbt3Fz3UcLGlSyCT21Mo_7ThwN_jjLwM&ui=3668D4D8D7DA6D2D0519C44BD6276CF6&cpb=GAEgnP__________ASoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIId2F0ZXIxNjQ4gAJAkaQOSLDlD1DO19kDWL0EYwje__________8BEN7__________wEYImRjCNcWENUfGCNkYwjcChCgEBgWZGMI0gMQ4AYYCGRjCJYUEJkcGBhkYwjLGBCkIhgJZGMI9BQQnh0YH2RqIERDMTc2RTNGMzIxQjQ2Mzc4NDUwOUQ5NzI1MkVGNzcxcgwmAQXAwgB_QNzvprx4AYABilmIAf___________wE,Science,Foundation Leak Fix,Unavailable,,9.0,False,True
"Interactive Chicagotlan project marks 500 years since the Fall of Tenochtitlan, highlights Aztec history and contributions in the city",https://www.msn.com/en-us/travel/news/interactive-chicagotlan-project-marks-500-years-since-the-fall-of-tenochtitlan-highlights-aztec-history-and-contributions-in-the-city/ar-AANjU1F?ocid=BingNews,Science,Chicago Tribune,Unavailable,3h,10.0,False,False
A fragment of a mysterious 8th continent is hiding under New Zealand - and it's twice as old as scientists thought,https://www.msn.com/en-us/news/technology/a-fragment-of-a-mysterious-8th-continent-is-hiding-under-new-zealand-and-its-twice-as-old-as-scientists-thought/ar-AANjtYF?ocid=BingNews,Science,Business Insider,Unavailable,6h,11.0,False,False
How do we decipher Egyptian hieroglyphics and other ancient languages?,https://www.msn.com/en-us/news/world/how-do-we-decipher-egyptian-hieroglyphics-and-other-ancient-languages/ar-AANjQWt?ocid=BingNews,Science,Live Science,Unavailable,7h,12.0,False,False
