article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
"Some 1,500 Americans Are Still in Afghanistan, U.S. Says",https://news.google.com/articles/CAIiECmkLBJFuS07TkD4FAi4mIIqFwgEKg8IACoHCAowjuuKAzCWrzww5oEY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-08-25T23:18:58Z,1.0,False
Americans at Kabul airport gates urged by US Embassy in Afghanistan to 'leave immediately',https://news.google.com/articles/CAIiELpTkWpAhn_L3ecCFXJIf-MqGQgEKhAIACoHCAowwL2ICzCckocDMMaPqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-08-25T23:30:38Z,1.1,False
Evacuation of Afghanistan Continues as Aug. 31st Deadline Looms,https://news.google.com/articles/CCAiC1A0T0tDbU1uVENvmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,KPIX CBS SF Bay Area,,2021-08-25T19:34:31Z,1.2,False
Afghanistan Won’t Be the Last Biden Crisis,https://news.google.com/articles/CAIiEF2D3RIslrj9Rs0Qe0KSE04qGAgEKg8IACoHCAow1tzJATDnyxUwycrPBg?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Wall Street Journal,https://news.google.com/publications/CAAqBwgKMNbcyQEw58sV?hl=en-US&gl=US&ceid=US%3Aen,2021-08-25T22:16:00Z,1.3,True
Afghanistan war critics blame Biden for the current chaos. They need to look in the mirror.,https://news.google.com/articles/CAIiECL79Eqxn0A8eESsgIzkplgqGQgEKhAIACoHCAowvIaCCzDnxf4CMN6B8gU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NBC News,https://news.google.com/publications/CAAqBwgKMLyGggsw58X-Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-08-25T23:54:00Z,1.4,True
"Tahoe, Reno areas have worst air quality in country due to smoke, raising concerns about a Covid surge",https://news.google.com/articles/CAIiEAGSe-5VcHg4W9o2kPC0PLYqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-25T21:15:29Z,2.0,False
The Photos That Show Everything Wrong With Our Current Moment,https://news.google.com/articles/CAIiEP6OQLTRqBpTuctpPCNt1vwqFggEKg0IACoGCAowlIECMLBMMJnrngY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Gizmodo,https://news.google.com/publications/CAAqBggKMJSBAjCwTA?hl=en-US&gl=US&ceid=US%3Aen,2021-08-25T15:25:00Z,2.1,True
The Caldor Fire Heads Toward California's Lake Tahoe,https://news.google.com/articles/CAIiEF0EqjuigRJOlMwTK9fVQLIqFwgEKg4IACoGCAow9vBNMK3UCDCFpJYH?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NPR,https://news.google.com/publications/CAAqBggKMPbwTTCt1Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-08-25T17:39:01Z,2.2,False
"CA water and power impacted by Dixie Fire, not just towns",https://news.google.com/articles/CBMiOmh0dHBzOi8vd3d3LnNhY2JlZS5jb20vb3Bpbmlvbi9vcC1lZC9hcnRpY2xlMjUzNjE2NDkzLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Sacramento Bee,,2021-08-25T12:30:00Z,2.3,True
Air Quality in Lake Tahoe Area Worst in the World as Wildfire Smoke Lingers: Report,https://news.google.com/articles/CCAiC0hncVVkNHZZZXJRmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NBC Bay Area,,2021-08-25T17:53:55Z,2.4,False
January 6 select committee requests records of Trump White House communications,https://news.google.com/articles/CAIiEFU4SXhzVE4e1tju0j9plWkqGQgEKhAIACoHCAowyNj6CjDyiPICML_fxAU?hl=en-US&gl=US&ceid=US%3Aen,U.S.,CBS News,https://news.google.com/publications/CAAqBwgKMMjY-gow8ojyAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-25T16:49:10Z,3.0,False
Trump makes executive privilege threat as House committee seeks documents from agencies on January 6 attack,https://news.google.com/articles/CAIiEIgDwPOWfCoyumW0ifb1OAgqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,U.S.,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-26T02:02:56Z,3.1,False
Jan. 6 committee demands a huge trove of Trump White House records,https://news.google.com/articles/CAIiELjh4Kr_LsadrgiOWPTd6eMqGQgEKhAIACoHCAow2Nb3CjDivdcCMKuvhQY?hl=en-US&gl=US&ceid=US%3Aen,U.S.,CNBC,https://news.google.com/publications/CAAqBwgKMNjW9wow4r3XAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-25T19:16:00Z,3.2,False
Opinion | We're getting a glimpse into what the Jan. 6 committee wants to know,https://news.google.com/articles/CAIiEHSspFl1K2UOC_N0pJ7xcGwqGAgEKg8IACoHCAowjtSUCjC30XQwzqe5AQ?hl=en-US&gl=US&ceid=US%3Aen,U.S.,The Washington Post,https://news.google.com/publications/CAAqBwgKMI7UlAowt9F0?hl=en-US&gl=US&ceid=US%3Aen,2021-08-25T21:12:28Z,3.3,True
